,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Evan Mobley,35:34,7.0,9.0,77.8,0.0,0.0,0.0,1.0,3.0,33.3,3.0,7.0,10.0,7.0,0.0,1.0,4.0,1.0,15.0,11.0,01/12/2022,Utah Jazz,38.0
Lauri Markkanen,35:08,8.0,11.0,72.7,4.0,5.0,80.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,2.0,20.0,20.0,01/12/2022,Utah Jazz,33.0
Jarrett Allen,30:29,5.0,7.0,71.4,0.0,0.0,0.0,2.0,2.0,100.0,0.0,7.0,7.0,2.0,0.0,1.0,4.0,1.0,12.0,23.0,01/12/2022,Utah Jazz,23.75
Lamar Stevens,29:56,10.0,15.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,1.0,6.0,7.0,2.0,2.0,0.0,1.0,3.0,23.0,18.0,01/12/2022,Utah Jazz,38.75
Darius Garland,34:19,3.0,11.0,27.3,1.0,8.0,12.5,4.0,4.0,100.0,0.0,10.0,10.0,14.0,1.0,0.0,2.0,4.0,11.0,22.0,01/12/2022,Utah Jazz,46.0
Cedi Osman,30:40,3.0,12.0,25.0,1.0,7.0,14.3,1.0,2.0,50.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,8.0,-4.0,01/12/2022,Utah Jazz,13.75
Kevin Love,20:54,5.0,10.0,50.0,2.0,5.0,40.0,4.0,4.0,100.0,0.0,7.0,7.0,1.0,0.0,0.0,2.0,0.0,16.0,6.0,01/12/2022,Utah Jazz,26.25
Brandon Goodwin,13:41,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,-2.0,01/12/2022,Utah Jazz,8.25
Dean Wade,3:13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,01/12/2022,Utah Jazz,0.0
Dylan Windler,2:02,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,01/12/2022,Utah Jazz,3.5
RJ Nembhard Jr.,2:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01/12/2022,Utah Jazz,0.0
Kevin Pangos,2:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01/12/2022,Utah Jazz,1.25
