,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,37:43,8.0,18.0,44.4,3.0,12.0,25.0,3.0,4.0,75.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,22.0,-2.0,03/06/2022,Toronto Raptors,40.0
Evan Mobley,36:27,9.0,15.0,60.0,1.0,1.0,100.0,1.0,5.0,20.0,7.0,10.0,17.0,4.0,0.0,3.0,4.0,5.0,20.0,-3.0,03/06/2022,Toronto Raptors,51.75
Jarrett Allen,10:02,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,03/06/2022,Toronto Raptors,12.5
Isaac Okoro,22:04,1.0,7.0,14.3,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,3.0,2.0,-14.0,03/06/2022,Toronto Raptors,9.5
Darius Garland,33:47,5.0,12.0,41.7,1.0,5.0,20.0,6.0,6.0,100.0,1.0,2.0,3.0,10.0,2.0,0.0,7.0,2.0,17.0,-6.0,03/06/2022,Toronto Raptors,36.75
Kevin Love,29:32,4.0,8.0,50.0,3.0,5.0,60.0,4.0,4.0,100.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,2.0,15.0,19.0,03/06/2022,Toronto Raptors,29.25
Cedi Osman,32:17,7.0,16.0,43.8,3.0,9.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,4.0,17.0,2.0,03/06/2022,Toronto Raptors,27.25
Dean Wade,17:19,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,19.0,03/06/2022,Toronto Raptors,4.5
Brandon Goodwin,13:58,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,15.0,03/06/2022,Toronto Raptors,12.75
Ed Davis,6:51,1.0,1.0,100.0,0.0,0.0,0.0,1.0,4.0,25.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,03/06/2022,Toronto Raptors,9.25
