,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,21:39,7.0,8.0,87.5,4.0,5.0,80.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,19.0,27.0,12/10/2021,Minnesota Timberwolves,30.0
Evan Mobley,24:20,4.0,6.0,66.7,0.0,0.0,0.0,3.0,4.0,75.0,1.0,7.0,8.0,1.0,0.0,2.0,2.0,4.0,11.0,18.0,12/10/2021,Minnesota Timberwolves,25.5
Jarrett Allen,26:30,9.0,11.0,81.8,0.0,0.0,0.0,3.0,3.0,100.0,2.0,8.0,10.0,2.0,1.0,2.0,0.0,4.0,21.0,26.0,12/10/2021,Minnesota Timberwolves,42.5
Isaac Okoro,30:57,7.0,10.0,70.0,1.0,3.0,33.3,1.0,1.0,100.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,16.0,19.0,12/10/2021,Minnesota Timberwolves,23.25
Darius Garland,31:22,5.0,10.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,1.0,0.0,5.0,2.0,12.0,29.0,12/10/2021,Minnesota Timberwolves,33.0
Cedi Osman,27:42,5.0,10.0,50.0,1.0,3.0,33.3,2.0,2.0,100.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,13.0,9.0,12/10/2021,Minnesota Timberwolves,26.25
Ricky Rubio,22:57,2.0,9.0,22.2,1.0,4.0,25.0,1.0,2.0,50.0,1.0,3.0,4.0,8.0,0.0,0.0,3.0,3.0,6.0,8.0,12/10/2021,Minnesota Timberwolves,22.0
Kevin Love,22:50,4.0,10.0,40.0,3.0,7.0,42.9,7.0,7.0,100.0,0.0,13.0,13.0,4.0,1.0,1.0,2.0,0.0,18.0,9.0,12/10/2021,Minnesota Timberwolves,44.75
Dean Wade,10:15,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-16.0,12/10/2021,Minnesota Timberwolves,2.5
Denzel Valentine,5:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,12/10/2021,Minnesota Timberwolves,1.25
Kevin Pangos,5:22,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-11.0,12/10/2021,Minnesota Timberwolves,6.75
Tacko Fall,5:22,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-11.0,12/10/2021,Minnesota Timberwolves,4.0
Lamar Stevens,5:22,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.0,12/10/2021,Minnesota Timberwolves,0.0
