,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,30:33,4.0,10.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,2.0,2.0,8.0,-11.0,12/31/2021,Atlanta Hawks,18.25
Evan Mobley,35:51,8.0,12.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,3.0,1.0,2.0,16.0,1.0,12/31/2021,Atlanta Hawks,39.0
Jarrett Allen,37:16,9.0,11.0,81.8,0.0,0.0,0.0,3.0,7.0,42.9,4.0,4.0,8.0,0.0,1.0,3.0,1.0,0.0,21.0,-2.0,12/31/2021,Atlanta Hawks,38.5
Isaac Okoro,30:35,4.0,4.0,100.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,2.0,2.0,5.0,0.0,0.0,1.0,6.0,10.0,3.0,12/31/2021,Atlanta Hawks,20.0
Kevin Pangos,23:34,4.0,9.0,44.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,8.0,-14.0,12/31/2021,Atlanta Hawks,14.75
Kevin Love,29:47,10.0,18.0,55.6,7.0,14.0,50.0,8.0,10.0,80.0,1.0,10.0,11.0,4.0,0.0,0.0,1.0,0.0,35.0,2.0,12/31/2021,Atlanta Hawks,57.75
Brandon Goodwin,24:34,6.0,9.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,6.0,0.0,0.0,2.0,3.0,13.0,11.0,12/31/2021,Atlanta Hawks,26.0
Lamar Stevens,15:42,3.0,10.0,30.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,-6.0,12/31/2021,Atlanta Hawks,11.5
Dean Wade,8:38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12/31/2021,Atlanta Hawks,6.5
Dylan Windler,3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2021,Atlanta Hawks,1.25
