,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,14:10,2.0,5.0,40.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,-8.0,11/13/2022,Los Angeles Lakers,13.25
Royce O'Neale,15:29,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,-7.0,11/13/2022,Los Angeles Lakers,11.25
Nic Claxton,12:23,3.0,3.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,6.0,-13.0,11/13/2022,Los Angeles Lakers,10.5
Joe Harris,13:13,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,-11.0,11/13/2022,Los Angeles Lakers,10.0
Edmond Sumner,11:25,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,-8.0,11/13/2022,Los Angeles Lakers,4.25
Markieff Morris,06:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11/13/2022,Los Angeles Lakers,4.25
Cam Thomas,11:07,2.0,5.0,40.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,-4.0,11/13/2022,Los Angeles Lakers,9.5
Yuta Watanabe,09:55,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,-4.0,11/13/2022,Los Angeles Lakers,14.0
David Duke Jr.,02:36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11/13/2022,Los Angeles Lakers,2.0
Patty Mills,06:31,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-3.0,11/13/2022,Los Angeles Lakers,3.5
