,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,25:33,8.0,12.0,66.7,1.0,4.0,25.0,5.0,7.0,71.4,0.0,4.0,4.0,1.0,0.0,1.0,3.0,1.0,22.0,-12.0,10/06/2022,Miami Heat,29.5
Kessler Edwards,16:38,1.0,7.0,14.3,0.0,4.0,0.0,4.0,4.0,100.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,6.0,-4.0,10/06/2022,Miami Heat,13.25
Nic Claxton,17:46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,-4.0,10/06/2022,Miami Heat,1.5
Royce O'Neale,25:04,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,6.0,-13.0,10/06/2022,Miami Heat,16.0
Ben Simmons,25:23,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,4.0,1.0,0.0,6.0,4.0,4.0,-18.0,10/06/2022,Miami Heat,21.5
Patty Mills,19:14,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-20.0,10/06/2022,Miami Heat,0.75
Markieff Morris,15:02,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,4.0,10.0,-21.0,10/06/2022,Miami Heat,16.0
Yuta Watanabe,20:56,1.0,5.0,20.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,-13.0,10/06/2022,Miami Heat,13.0
Edmond Sumner,17:57,1.0,8.0,12.5,0.0,3.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,-16.0,10/06/2022,Miami Heat,8.25
Cam Thomas,20:27,4.0,9.0,44.4,1.0,3.0,33.3,4.0,5.0,80.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,13.0,-15.0,10/06/2022,Miami Heat,18.25
Chris Chiozza,12:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,-3.0,10/06/2022,Miami Heat,10.0
David Duke Jr.,12:00,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,-3.0,10/06/2022,Miami Heat,5.0
Day'Ron Sharpe,12:00,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,0.0,0.0,1.0,1.0,6.0,-3.0,10/06/2022,Miami Heat,17.25
