,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,38:48,8.0,20.0,40.0,1.0,5.0,20.0,9.0,9.0,100.0,1.0,4.0,5.0,2.0,3.0,4.0,3.0,0.0,26.0,-3.0,10/29/2022,Indiana Pacers,48.25
Royce O'Neale,37:47,4.0,7.0,57.1,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,11.0,-12.0,10/29/2022,Indiana Pacers,21.25
Nic Claxton,22:05,4.0,6.0,66.7,0.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,9.0,0.0,1.0,2.0,0.0,2.0,8.0,-6.0,10/29/2022,Indiana Pacers,25.25
Kyrie Irving,39:32,13.0,22.0,59.1,5.0,12.0,41.7,4.0,5.0,80.0,1.0,1.0,2.0,6.0,0.0,0.0,2.0,2.0,35.0,0.0,10/29/2022,Indiana Pacers,48.0
Ben Simmons,35:42,3.0,7.0,42.9,0.0,0.0,0.0,3.0,5.0,60.0,2.0,6.0,8.0,9.0,1.0,1.0,2.0,4.0,9.0,-11.0,10/29/2022,Indiana Pacers,35.5
Seth Curry,17:30,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,-13.0,10/29/2022,Indiana Pacers,15.5
Joe Harris,24:04,4.0,7.0,57.1,2.0,5.0,40.0,1.0,1.0,100.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,11.0,-1.0,10/29/2022,Indiana Pacers,18.75
Yuta Watanabe,12:54,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,-3.0,10/29/2022,Indiana Pacers,7.5
Patty Mills,6:32,2.0,3.0,66.7,1.0,2.0,50.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,10/29/2022,Indiana Pacers,8.5
Markieff Morris,5:08,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10/29/2022,Indiana Pacers,6.0
