,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Kevin Durant,40:41,5.0,17.0,29.4,0.0,6.0,0.0,10.0,10.0,100.0,0.0,10.0,10.0,16.0,1.0,0.0,6.0,0.0,20.0,10.0,04/10/2022,55.5
Kessler Edwards,39:17,4.0,7.0,57.1,0.0,1.0,0.0,2.0,2.0,100.0,1.0,4.0,5.0,0.0,0.0,2.0,2.0,3.0,10.0,8.0,04/10/2022,19.25
Andre Drummond,19:52,9.0,9.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,9.0,13.0,0.0,0.0,2.0,1.0,3.0,20.0,-2.0,04/10/2022,39.75
Bruce Brown,37:47,8.0,13.0,61.5,1.0,2.0,50.0,4.0,5.0,80.0,0.0,7.0,7.0,3.0,3.0,2.0,3.0,3.0,21.0,0.0,04/10/2022,43.25
Kyrie Irving,39:53,15.0,20.0,75.0,4.0,6.0,66.7,1.0,2.0,50.0,1.0,6.0,7.0,5.0,1.0,0.0,3.0,2.0,35.0,3.0,04/10/2022,53.75
Patty Mills,30:23,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,16.0,04/10/2022,13.0
Nic Claxton,23:21,6.0,6.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,4.0,6.0,4.0,0.0,0.0,1.0,4.0,14.0,7.0,04/10/2022,27.0
Cam Thomas,8:46,2.0,3.0,66.7,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-2.0,04/10/2022,6.0
