,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Kevin Durant,45:54,6.0,11.0,54.5,2.0,3.0,66.7,2.0,2.0,100.0,1.0,7.0,8.0,8.0,1.0,0.0,5.0,3.0,16.0,-2.0,04/23/2022,38.5
Bruce Brown,40:24,10.0,19.0,52.6,2.0,7.0,28.6,4.0,6.0,66.7,3.0,5.0,8.0,3.0,2.0,1.0,5.0,5.0,26.0,1.0,04/23/2022,45.0
Andre Drummond,15:30,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,-9.0,04/23/2022,6.75
Seth Curry,34:10,4.0,8.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,10.0,-3.0,04/23/2022,16.75
Kyrie Irving,43:13,6.0,17.0,35.3,0.0,7.0,0.0,4.0,4.0,100.0,1.0,2.0,3.0,9.0,3.0,1.0,2.0,5.0,16.0,-3.0,04/23/2022,40.25
Nic Claxton,20:52,6.0,9.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,3.0,4.0,7.0,1.0,0.0,1.0,1.0,0.0,13.0,-2.0,04/23/2022,24.75
Goran Dragic,8:53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,-12.0,04/23/2022,1.75
Patty Mills,23:12,4.0,5.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,4.0,04/23/2022,17.25
Blake Griffin,7:52,2.0,4.0,50.0,2.0,3.0,66.7,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,-4.0,04/23/2022,11.75
