,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,39:04,13.0,22.0,59.1,2.0,5.0,40.0,8.0,8.0,100.0,0.0,9.0,9.0,7.0,1.0,1.0,3.0,2.0,36.0,8.0,10/31/2022,Indiana Pacers,61.25
Royce O'Neale,36:50,3.0,9.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,2.0,6.0,8.0,5.0,1.0,1.0,2.0,4.0,8.0,12.0,10/31/2022,Indiana Pacers,29.5
Nic Claxton,31:02,9.0,11.0,81.8,0.0,0.0,0.0,1.0,2.0,50.0,3.0,6.0,9.0,4.0,1.0,4.0,4.0,4.0,19.0,17.0,10/31/2022,Indiana Pacers,44.25
Joe Harris,29:05,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,7.0,13.0,10/31/2022,Indiana Pacers,18.0
Kyrie Irving,42:42,9.0,19.0,47.4,4.0,11.0,36.4,6.0,6.0,100.0,0.0,6.0,6.0,6.0,3.0,1.0,3.0,1.0,28.0,14.0,10/31/2022,Indiana Pacers,53.0
Yuta Watanabe,22:28,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,-16.0,10/31/2022,Indiana Pacers,7.5
Edmond Sumner,11:52,1.0,4.0,25.0,0.0,1.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,10/31/2022,Indiana Pacers,7.5
Day'Ron Sharpe,11:04,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,-9.0,10/31/2022,Indiana Pacers,8.75
Markieff Morris,10:17,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,-5.0,10/31/2022,Indiana Pacers,8.0
Patty Mills,5:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10/31/2022,Indiana Pacers,2.0
