,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,34:32,10.0,16.0,62.5,3.0,5.0,60.0,4.0,4.0,100.0,0.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,27.0,16.0,11/12/2022,LA Clippers,47.0
Royce O'Neale,34:32,3.0,11.0,27.3,3.0,6.0,50.0,3.0,4.0,75.0,1.0,4.0,5.0,3.0,1.0,0.0,3.0,3.0,12.0,16.0,11/12/2022,LA Clippers,24.75
Nic Claxton,31:46,6.0,9.0,66.7,0.0,0.0,0.0,1.0,5.0,20.0,2.0,12.0,14.0,2.0,1.0,3.0,0.0,1.0,13.0,14.0,11/12/2022,LA Clippers,41.5
Joe Harris,31:38,2.0,6.0,33.3,2.0,5.0,40.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,7.0,7.0,11/12/2022,LA Clippers,16.5
Edmond Sumner,22:49,4.0,10.0,40.0,2.0,6.0,33.3,1.0,1.0,100.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,11.0,6.0,11/12/2022,LA Clippers,26.25
Seth Curry,27:54,9.0,15.0,60.0,4.0,8.0,50.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,22.0,12.0,11/12/2022,LA Clippers,31.75
Cam Thomas,25:03,1.0,6.0,16.7,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,11/12/2022,LA Clippers,12.0
Ben Simmons,14:28,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,4.0,2.0,-1.0,11/12/2022,LA Clippers,12.75
Patty Mills,11:33,2.0,5.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,-3.0,11/12/2022,LA Clippers,9.75
Kessler Edwards,1:55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11/12/2022,LA Clippers,0.0
Day'Ron Sharpe,1:55,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,11/12/2022,LA Clippers,6.75
David Duke Jr.,1:55,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,11/12/2022,LA Clippers,4.75
