,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Kevin Durant,41:01,9.0,24.0,37.5,1.0,5.0,20.0,4.0,5.0,80.0,0.0,4.0,4.0,3.0,1.0,1.0,6.0,3.0,23.0,-13.0,04/17/2022,34.0
Bruce Brown,36:38,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,5.0,-13.0,04/17/2022,12.75
Andre Drummond,17:19,3.0,4.0,75.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,0.0,2.0,1.0,2.0,4.0,8.0,-13.0,04/17/2022,18.0
Seth Curry,29:33,3.0,7.0,42.9,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0,9.0,-1.0,04/17/2022,21.0
Kyrie Irving,42:08,12.0,20.0,60.0,6.0,10.0,60.0,9.0,9.0,100.0,1.0,4.0,5.0,6.0,4.0,1.0,3.0,4.0,39.0,6.0,04/17/2022,65.75
Patty Mills,12:14,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,04/17/2022,3.0
Nic Claxton,30:38,6.0,8.0,75.0,0.0,0.0,0.0,1.0,5.0,20.0,2.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,13.0,10.0,04/17/2022,32.0
Kessler Edwards,4:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-6.0,04/17/2022,3.5
Goran Dragic,26:29,6.0,11.0,54.5,1.0,3.0,33.3,1.0,1.0,100.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,14.0,17.0,04/17/2022,23.75
