,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,30:46,7.0,17.0,41.2,2.0,6.0,33.3,3.0,4.0,75.0,0.0,3.0,3.0,8.0,3.0,1.0,4.0,1.0,19.0,13.0,10/12/2022,Milwaukee Bucks,41.75
Royce O'Neale,26:30,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,7.0,13.0,10/12/2022,Milwaukee Bucks,16.75
Nic Claxton,25:34,7.0,8.0,87.5,0.0,0.0,0.0,2.0,6.0,33.3,4.0,5.0,9.0,1.0,3.0,3.0,0.0,5.0,16.0,3.0,10/12/2022,Milwaukee Bucks,40.75
Kyrie Irving,33:18,8.0,19.0,42.1,4.0,10.0,40.0,3.0,4.0,75.0,2.0,5.0,7.0,4.0,1.0,0.0,2.0,2.0,23.0,12.0,10/12/2022,Milwaukee Bucks,40.75
Ben Simmons,28:16,3.0,5.0,60.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,6.0,8.0,10.0,2.0,0.0,2.0,3.0,7.0,6.0,10/12/2022,Milwaukee Bucks,35.0
Day'Ron Sharpe,18:21,5.0,6.0,83.3,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,5.0,1.0,5.0,1.0,3.0,2.0,11.0,4.0,10/12/2022,Milwaukee Bucks,29.25
Patty Mills,18:28,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,13.0,10/12/2022,Milwaukee Bucks,9.25
Yuta Watanabe,11:19,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,10/12/2022,Milwaukee Bucks,10.5
Markieff Morris,12:22,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,10/12/2022,Milwaukee Bucks,7.25
Cam Thomas,14:54,5.0,10.0,50.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,-3.0,10/12/2022,Milwaukee Bucks,17.25
Kessler Edwards,6:44,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,10/12/2022,Milwaukee Bucks,0.0
David Duke Jr.,6:44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,10/12/2022,Milwaukee Bucks,4.75
Alondes Williams,6:44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,10/12/2022,Milwaukee Bucks,0.5
