,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,31:17,7.0,17.0,41.2,3.0,5.0,60.0,3.0,4.0,75.0,0.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,20.0,9.0,10/14/2022,Minnesota Timberwolves,35.5
Royce O'Neale,30:28,4.0,9.0,44.4,2.0,7.0,28.6,1.0,1.0,100.0,1.0,6.0,7.0,2.0,3.0,0.0,1.0,3.0,11.0,19.0,10/14/2022,Minnesota Timberwolves,29.25
Nic Claxton,22:58,3.0,3.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,8.0,20.0,10/14/2022,Minnesota Timberwolves,20.25
Kyrie Irving,30:04,8.0,17.0,47.1,4.0,8.0,50.0,6.0,8.0,75.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,26.0,8.0,10/14/2022,Minnesota Timberwolves,42.0
Ben Simmons,12:43,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,6.0,2.0,15.0,10/14/2022,Minnesota Timberwolves,12.5
Day'Ron Sharpe,24:52,5.0,9.0,55.6,0.0,0.0,0.0,5.0,5.0,100.0,3.0,10.0,13.0,0.0,1.0,1.0,1.0,2.0,15.0,-10.0,10/14/2022,Minnesota Timberwolves,34.75
Markieff Morris,22:20,2.0,9.0,22.2,1.0,6.0,16.7,2.0,2.0,100.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,-1.0,10/14/2022,Minnesota Timberwolves,15.0
Patty Mills,22:32,2.0,8.0,25.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,-1.0,10/14/2022,Minnesota Timberwolves,8.25
Yuta Watanabe,11:45,1.0,2.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,10/14/2022,Minnesota Timberwolves,9.5
Cam Thomas,21:43,4.0,10.0,40.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,11.0,0.0,10/14/2022,Minnesota Timberwolves,18.5
David Duke Jr.,4:39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,10/14/2022,Minnesota Timberwolves,0.0
Kessler Edwards,4:39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,10/14/2022,Minnesota Timberwolves,4.5
