,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Andre Hunter,20:45,2.0,10.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,19.0,03/31/2022,Cleveland Cavaliers,9.25
Timothe Luwawu-Cabarrot,27:14,3.0,5.0,60.0,1.0,2.0,50.0,5.0,5.0,100.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,12.0,16.0,03/31/2022,Cleveland Cavaliers,22.0
Clint Capela,23:02,5.0,9.0,55.6,0.0,0.0,0.0,2.0,5.0,40.0,6.0,8.0,14.0,2.0,2.0,3.0,0.0,2.0,12.0,24.0,03/31/2022,Cleveland Cavaliers,42.5
Kevin Huerter,30:26,7.0,12.0,58.3,5.0,6.0,83.3,4.0,4.0,100.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,23.0,26.0,03/31/2022,Cleveland Cavaliers,34.5
Trae Young,28:29,9.0,17.0,52.9,4.0,9.0,44.4,8.0,8.0,100.0,0.0,2.0,2.0,9.0,0.0,0.0,3.0,1.0,30.0,19.0,03/31/2022,Cleveland Cavaliers,46.5
Bogdan Bogdanovic,22:01,4.0,12.0,33.3,3.0,7.0,42.9,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,11.0,15.0,03/31/2022,Cleveland Cavaliers,16.5
Delon Wright,20:57,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,12.0,03/31/2022,Cleveland Cavaliers,20.5
Danilo Gallinari,23:03,2.0,7.0,28.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,11.0,03/31/2022,Cleveland Cavaliers,13.0
Onyeka Okongwu,24:58,6.0,6.0,100.0,0.0,0.0,0.0,5.0,6.0,83.3,4.0,8.0,12.0,1.0,0.0,1.0,0.0,4.0,17.0,0.0,03/31/2022,Cleveland Cavaliers,35.5
Kevin Knox II,7:23,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,-9.0,03/31/2022,Cleveland Cavaliers,8.75
Gorgui Dieng,6:31,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,-5.0,03/31/2022,Cleveland Cavaliers,7.5
Skylar Mays,5:11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,03/31/2022,Cleveland Cavaliers,1.5
