,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Chaundee Brown Jr.,30:18,1.0,7.0,14.3,0.0,3.0,0.0,2.0,2.0,100.0,0.0,9.0,9.0,0.0,2.0,0.0,0.0,4.0,4.0,-11.0,12/27/2021,Chicago Bulls,19.25
Cam Reddish,40:05,11.0,23.0,47.8,8.0,13.0,61.5,3.0,3.0,100.0,1.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,33.0,-6.0,12/27/2021,Chicago Bulls,44.0
Clint Capela,26:29,4.0,8.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,16.0,3.0,0.0,1.0,1.0,2.0,8.0,-13.0,12/27/2021,Chicago Bulls,34.0
Bogdan Bogdanovic,41:29,7.0,15.0,46.7,4.0,9.0,44.4,2.0,3.0,66.7,0.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,20.0,-12.0,12/27/2021,Chicago Bulls,33.5
Trae Young,39:47,8.0,23.0,34.8,1.0,6.0,16.7,12.0,12.0,100.0,0.0,1.0,1.0,9.0,0.0,0.0,2.0,1.0,29.0,-14.0,12/27/2021,Chicago Bulls,43.25
Skylar Mays,17:26,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,12/27/2021,Chicago Bulls,9.75
Gorgui Dieng,21:31,5.0,7.0,71.4,2.0,3.0,66.7,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,12.0,1.0,12/27/2021,Chicago Bulls,25.25
Cat Barber,4:11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,12/27/2021,Chicago Bulls,2.75
Lance Stephenson,4:11,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-3.0,12/27/2021,Chicago Bulls,4.25
Malcolm Hill,14:33,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,12/27/2021,Chicago Bulls,9.75
