,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Huerter,38:00,4.0,13.0,30.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,8.0,2.0,11/27/2021,New York Knicks,15.0
John Collins,39:30,4.0,10.0,40.0,1.0,5.0,20.0,3.0,4.0,75.0,1.0,8.0,9.0,3.0,1.0,3.0,0.0,4.0,12.0,-9.0,11/27/2021,New York Knicks,36.25
Clint Capela,35:07,8.0,14.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,22.0,1.0,1.0,3.0,0.0,1.0,16.0,7.0,11/27/2021,New York Knicks,53.0
Bogdan Bogdanovic,10:14,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,11/27/2021,New York Knicks,6.75
Trae Young,39:10,10.0,22.0,45.5,5.0,10.0,50.0,8.0,10.0,80.0,0.0,4.0,4.0,7.0,0.0,0.0,3.0,1.0,33.0,0.0,11/27/2021,New York Knicks,49.5
Cam Reddish,7:06,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-7.0,11/27/2021,New York Knicks,3.0
Danilo Gallinari,21:23,2.0,11.0,18.2,1.0,6.0,16.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,-16.0,11/27/2021,New York Knicks,8.0
Delon Wright,8:50,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,-9.0,11/27/2021,New York Knicks,6.25
Lou Williams,15:40,1.0,6.0,16.7,0.0,2.0,0.0,3.0,4.0,75.0,3.0,3.0,6.0,4.0,2.0,0.0,0.0,2.0,5.0,-6.0,11/27/2021,New York Knicks,22.5
Solomon Hill,12:06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11/27/2021,New York Knicks,5.75
Timothe Luwawu-Cabarrot,12:54,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,-12.0,11/27/2021,New York Knicks,5.5
