,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Andre Hunter,27:02,3.0,13.0,23.1,2.0,4.0,50.0,2.0,3.0,66.7,0.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,10.0,7.0,04/06/2022,Washington Wizards,21.0
Danilo Gallinari,39:10,11.0,19.0,57.9,4.0,7.0,57.1,0.0,0.0,0.0,2.0,8.0,10.0,1.0,1.0,0.0,1.0,0.0,26.0,10.0,04/06/2022,Washington Wizards,43.5
Clint Capela,25:09,9.0,11.0,81.8,0.0,0.0,0.0,1.0,2.0,50.0,2.0,5.0,7.0,0.0,4.0,0.0,0.0,1.0,19.0,4.0,04/06/2022,Washington Wizards,35.75
Kevin Huerter,28:33,2.0,9.0,22.2,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,-6.0,04/06/2022,Washington Wizards,13.75
Trae Young,37:00,8.0,17.0,47.1,3.0,9.0,33.3,11.0,12.0,91.7,1.0,1.0,2.0,11.0,0.0,0.0,3.0,3.0,30.0,28.0,04/06/2022,Washington Wizards,49.0
Bogdan Bogdanovic,28:24,6.0,13.0,46.2,6.0,9.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,18.0,21.0,04/06/2022,Washington Wizards,29.5
Delon Wright,25:51,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,16.0,04/06/2022,Washington Wizards,19.5
Onyeka Okongwu,21:21,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,3.0,1.0,0.0,1.0,3.0,8.0,15.0,04/06/2022,Washington Wizards,21.5
Kevin Knox II,1:30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,04/06/2022,Washington Wizards,0.0
Jalen Johnson,1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,04/06/2022,Washington Wizards,1.25
Skylar Mays,1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,04/06/2022,Washington Wizards,0.0
Gorgui Dieng,1:30,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,04/06/2022,Washington Wizards,0.0
Sharife Cooper,1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,04/06/2022,Washington Wizards,0.0
