,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Solomon Hill,22:06,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,11/09/2021,Utah Jazz,11.5
John Collins,35:13,3.0,11.0,27.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,7.0,0.0,11/09/2021,Utah Jazz,15.0
Clint Capela,34:30,5.0,8.0,62.5,0.0,0.0,0.0,3.0,7.0,42.9,2.0,10.0,12.0,2.0,2.0,2.0,0.0,4.0,13.0,-6.0,11/09/2021,Utah Jazz,39.0
Kevin Huerter,39:12,11.0,18.0,61.1,6.0,9.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,28.0,-20.0,11/09/2021,Utah Jazz,42.25
Trae Young,35:12,10.0,21.0,47.6,5.0,11.0,45.5,2.0,2.0,100.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,2.0,27.0,-15.0,11/09/2021,Utah Jazz,37.5
Cam Reddish,30:28,6.0,12.0,50.0,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,16.0,-11.0,11/09/2021,Utah Jazz,24.25
Delon Wright,10:56,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,11/09/2021,Utah Jazz,4.5
Gorgui Dieng,10:43,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,11/09/2021,Utah Jazz,7.25
Danilo Gallinari,6:42,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-9.0,11/09/2021,Utah Jazz,4.75
Lou Williams,9:44,1.0,3.0,33.3,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,11/09/2021,Utah Jazz,9.25
Timothe Luwawu-Cabarrot,5:14,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,11/09/2021,Utah Jazz,1.25
