,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jimmy Butler,24:33,4.0,5.0,80.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,2.0,2.0,6.0,1.0,0.0,2.0,0.0,12.0,20.0,10/12/2022,New Orleans Pelicans,24.5
Caleb Martin,24:09,3.0,7.0,42.9,1.0,3.0,33.3,2.0,2.0,100.0,0.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,9.0,19.0,10/12/2022,New Orleans Pelicans,24.0
Bam Adebayo,25:00,8.0,12.0,66.7,0.0,1.0,0.0,9.0,12.0,75.0,2.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,25.0,14.0,10/12/2022,New Orleans Pelicans,43.0
Tyler Herro,25:09,8.0,15.0,53.3,5.0,7.0,71.4,2.0,2.0,100.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,23.0,17.0,10/12/2022,New Orleans Pelicans,41.0
Kyle Lowry,25:00,2.0,7.0,28.6,1.0,6.0,16.7,0.0,0.0,0.0,2.0,7.0,9.0,1.0,2.0,0.0,2.0,2.0,5.0,14.0,10/12/2022,New Orleans Pelicans,21.25
Max Strus,16:54,3.0,8.0,37.5,3.0,7.0,42.9,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,11.0,-7.0,10/12/2022,New Orleans Pelicans,14.0
Dewayne Dedmon,15:06,3.0,5.0,60.0,1.0,1.0,100.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,8.0,0.0,10/12/2022,New Orleans Pelicans,15.75
Gabe Vincent,16:32,2.0,5.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,-2.0,10/12/2022,New Orleans Pelicans,12.5
Victor Oladipo,17:30,1.0,7.0,14.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,4.0,2.0,-10.0,10/12/2022,New Orleans Pelicans,10.25
Duncan Robinson,15:05,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,-14.0,10/12/2022,New Orleans Pelicans,7.0
Nikola Jovic,11:35,1.0,3.0,33.3,1.0,3.0,33.3,3.0,4.0,75.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,4.0,6.0,6.0,10/12/2022,New Orleans Pelicans,14.0
Dru Smith,6:28,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,10/12/2022,New Orleans Pelicans,7.75
Haywood Highsmith,5:57,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,7.0,10/12/2022,New Orleans Pelicans,4.0
Jamal Cain,5:57,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10/12/2022,New Orleans Pelicans,4.5
Jamaree Bouyea,5:05,1.0,1.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,10/12/2022,New Orleans Pelicans,7.0
