,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jimmy Butler,40:20,4.0,18.0,22.2,1.0,5.0,20.0,4.0,4.0,100.0,3.0,3.0,6.0,4.0,2.0,1.0,0.0,2.0,13.0,-15.0,05/25/2022,Boston Celtics,33.0
P.J. Tucker,31:46,3.0,7.0,42.9,1.0,5.0,20.0,0.0,0.0,0.0,6.0,5.0,11.0,2.0,1.0,0.0,0.0,1.0,7.0,-5.0,05/25/2022,Boston Celtics,26.25
Bam Adebayo,38:20,8.0,15.0,53.3,0.0,0.0,0.0,2.0,2.0,100.0,6.0,4.0,10.0,1.0,0.0,1.0,1.0,3.0,18.0,-23.0,05/25/2022,Boston Celtics,33.5
Max Strus,20:02,0.0,9.0,0.0,0.0,7.0,0.0,4.0,4.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,-16.0,05/25/2022,Boston Celtics,11.0
Kyle Lowry,24:40,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,-7.0,05/25/2022,Boston Celtics,-0.25
Gabe Vincent,23:20,6.0,12.0,50.0,1.0,7.0,14.3,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,15.0,-6.0,05/25/2022,Boston Celtics,21.5
Victor Oladipo,15:16,1.0,7.0,14.3,0.0,3.0,0.0,1.0,2.0,50.0,0.0,5.0,5.0,0.0,2.0,0.0,4.0,0.0,3.0,-2.0,05/25/2022,Boston Celtics,11.25
Duncan Robinson,27:58,4.0,12.0,33.3,3.0,10.0,30.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,4.0,11.0,3.0,05/25/2022,Boston Celtics,21.0
Caleb Martin,15:14,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,-2.0,05/25/2022,Boston Celtics,16.5
Omer Yurtseven,1:32,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,05/25/2022,Boston Celtics,2.0
Haywood Highsmith,1:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,05/25/2022,Boston Celtics,2.0
