,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Max Strus,23:57,7.0,14.0,50.0,5.0,10.0,50.0,5.0,5.0,100.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,24.0,-7.0,10/10/2022,Houston Rockets,35.0
Haywood Highsmith,23:41,2.0,6.0,33.3,1.0,2.0,50.0,1.0,2.0,50.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,6.0,-2.0,10/10/2022,Houston Rockets,13.0
Dewayne Dedmon,12:53,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,2.0,-7.0,10/10/2022,Houston Rockets,9.25
Victor Oladipo,19:31,3.0,11.0,27.3,1.0,5.0,20.0,1.0,1.0,100.0,0.0,3.0,3.0,4.0,3.0,0.0,3.0,2.0,8.0,-7.0,10/10/2022,Houston Rockets,22.75
Gabe Vincent,21:00,3.0,7.0,42.9,3.0,5.0,60.0,1.0,1.0,100.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,10.0,-6.0,10/10/2022,Houston Rockets,18.75
Jamal Cain,30:32,4.0,9.0,44.4,1.0,3.0,33.3,6.0,6.0,100.0,4.0,2.0,6.0,2.0,0.0,1.0,0.0,2.0,15.0,8.0,10/10/2022,Houston Rockets,28.0
Marcus Garrett,9:32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,10/10/2022,Houston Rockets,7.5
Duncan Robinson,22:04,4.0,12.0,33.3,4.0,10.0,40.0,2.0,3.0,66.7,0.0,3.0,3.0,4.0,1.0,1.0,2.0,0.0,14.0,24.0,10/10/2022,Houston Rockets,28.75
Dru Smith,25:53,6.0,11.0,54.5,2.0,3.0,66.7,1.0,2.0,50.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,15.0,11.0,10/10/2022,Houston Rockets,24.25
Nikola Jovic,23:19,4.0,12.0,33.3,2.0,8.0,25.0,5.0,6.0,83.3,3.0,9.0,12.0,4.0,2.0,0.0,2.0,1.0,15.0,24.0,10/10/2022,Houston Rockets,40.0
Jamaree Bouyea,12:29,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,10/10/2022,Houston Rockets,14.0
Mychal Mulder,9:34,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-5.0,10/10/2022,Houston Rockets,5.0
Orlando Robinson,5:35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.0,10/10/2022,Houston Rockets,0.75
