,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/10/2019,POR,GSW @ MEM,L,240,131,50,96,52.1,18,43,41.9,13,16,81.3,12,23,35,25,5,1,10,17,-5
04/07/2019,NOP,LAC @ GSW,L,240,129,50,109,45.9,16,40,40.0,13,17,76.5,16,31,47,27,10,4,6,13,-4
04/05/2019,UTA,LAC @ GSW,L,240,98,38,92,41.3,5,21,23.8,17,25,68.0,12,35,47,17,7,1,18,23,-21
04/04/2019,CLE,BOS @ IND,W,240,117,48,97,49.5,14,38,36.8,7,10,70.0,8,28,36,28,12,3,7,14,13
04/02/2019,HOU,BOS @ IND,L,240,105,42,95,44.2,7,23,30.4,14,20,70.0,16,35,51,19,3,4,11,15,-25
03/31/2019,SAS,CHI @ NYK,W,240,113,39,81,48.1,11,25,44.0,24,28,85.7,7,35,42,20,9,1,12,15,7
03/30/2019,HOU,CHI @ NYK,L,240,108,42,94,44.7,15,29,51.7,9,15,60.0,16,33,49,28,3,4,12,17,-11
03/28/2019,NOP,GSW @ MIN,L,240,118,47,95,49.5,10,23,43.5,14,16,87.5,8,36,44,28,6,10,12,19,-3
03/26/2019,DAL,GSW @ MIN,W,240,125,44,87,50.6,10,23,43.5,27,32,84.4,12,25,37,27,4,1,7,23,4
03/24/2019,LAL,PHI @ ORL,L,240,106,39,104,37.5,14,33,42.4,14,23,60.9,16,34,50,27,13,4,8,22,-5
03/23/2019,PHX,PHI @ ORL,W,240,112,39,92,42.4,17,38,44.7,17,22,77.3,13,38,51,25,7,3,14,19,9
03/21/2019,DAL,SAS @ HOU,W,240,116,41,87,47.1,13,35,37.1,21,28,75.0,12,46,58,24,7,9,12,18,16
03/19/2019,BKN,SAS @ HOU,L,240,121,49,95,51.6,9,25,36.0,14,20,70.0,14,32,46,25,13,1,21,19,-2
03/17/2019,CHI,NYK @ TOR,W,240,129,54,103,52.4,8,23,34.8,13,16,81.3,15,33,48,28,12,7,12,21,27
03/15/2019,PHI,LAL @ DET,L,240,114,43,94,45.7,9,27,33.3,19,24,79.2,10,30,40,23,4,2,9,22,-9
03/14/2019,BOS,LAL @ DET,L,240,120,48,95,50.5,11,34,32.4,13,23,56.5,8,39,47,31,9,2,10,24,-6
03/11/2019,WAS,LAL @ DET,L,240,115,41,91,45.1,9,27,33.3,24,32,75.0,9,38,47,28,8,3,16,25,-6
03/09/2019,NYK,CHA @ HOU,W,240,102,36,95,37.9,12,36,33.3,18,22,81.8,11,42,53,16,5,3,7,14,8
03/06/2019,BOS,CLE @ MIA,L,240,109,40,80,50.0,13,29,44.8,16,22,72.7,6,34,40,23,8,4,18,21,-2
03/04/2019,NYK,CLE @ MIA,W,240,115,39,83,47.0,11,29,37.9,26,33,78.8,6,37,43,28,11,3,14,24,7
03/01/2019,LAC,LAC @ LAL,L,240,109,41,93,44.1,6,21,28.6,21,25,84.0,8,38,46,27,6,8,8,25,-7
02/27/2019,MIL,MIL @ LAL,L,265,140,53,118,44.9,12,33,36.4,22,30,73.3,15,43,58,30,6,6,8,19,-1
02/25/2019,MIN,PHI @ NOP,L,240,105,37,95,38.9,9,26,34.6,22,29,75.9,14,30,44,20,13,2,20,27,-7
02/23/2019,OKC,PHI @ NOP,W,240,119,44,97,45.4,7,19,36.8,24,34,70.6,7,40,47,24,7,7,9,21,3
02/21/2019,GSW,WAS @ CHA,L,240,123,43,99,43.4,10,33,30.3,27,34,79.4,14,38,52,23,10,3,13,24,-2
02/13/2019,DEN,WAS @ CHA,L,240,118,42,93,45.2,11,32,34.4,23,28,82.1,10,34,44,30,12,1,12,23,-2
02/10/2019,PHX,MIL @ IND,W,240,117,38,84,45.2,9,31,29.0,32,44,72.7,11,38,49,26,12,11,12,21,13
02/08/2019,MIA,CLE @ IND,W,240,102,37,90,41.1,9,26,34.6,19,25,76.0,10,36,46,18,11,5,14,17,6
02/06/2019,HOU,CLE @ IND,L,240,101,39,91,42.9,11,33,33.3,12,20,60.0,20,34,54,21,5,6,22,22,-26
02/04/2019,SAS,WAS @ MIL,W,240,127,50,90,55.6,13,32,40.6,14,23,60.9,8,40,48,26,5,5,8,18,15
02/02/2019,PHI,ATL @ PHX,W,240,115,42,92,45.7,11,30,36.7,20,24,83.3,12,38,50,22,9,2,16,19,7
01/30/2019,ATL,ATL @ PHX,W,240,135,54,99,54.5,11,35,31.4,16,21,76.2,15,38,53,36,7,2,14,24,22
01/27/2019,LAC,WAS @ CLE,L,240,108,37,93,39.8,8,36,22.2,26,30,86.7,15,29,44,18,12,6,12,26,-14
01/25/2019,MEM,ATL @ POR,W,240,99,37,91,40.7,12,33,36.4,13,17,76.5,12,37,49,23,11,5,19,25,3
01/22/2019,TOR,SAC @ TOR,L,240,105,41,91,45.1,7,21,33.3,16,22,72.7,10,33,43,29,8,7,14,27,-15
01/21/2019,BKN,SAC @ TOR,L,240,94,39,93,41.9,10,25,40.0,6,11,54.5,10,27,37,26,8,4,14,20,-29
01/19/2019,DET,SAC @ TOR,W,240,103,40,89,44.9,10,25,40.0,13,18,72.2,11,28,39,30,5,5,13,20,2
01/17/2019,CHA,OKC @ PHI,L,240,95,39,88,44.3,11,33,33.3,6,13,46.2,11,31,42,28,7,3,18,22,-19
01/14/2019,POR,PHX @ IND,W,240,115,43,87,49.4,10,26,38.5,19,24,79.2,11,37,48,24,6,6,13,23,8
01/12/2019,CHA,PHX @ IND,W,240,104,41,99,41.4,14,37,37.8,8,12,66.7,12,37,49,27,8,5,11,21,7
01/10/2019,DET,BOS @ ORL,W,240,112,44,86,51.2,9,22,40.9,15,20,75.0,11,36,47,29,7,8,20,22,10
01/08/2019,PHX,IND @ CLE,L,240,111,38,80,47.5,15,29,51.7,20,29,69.0,12,31,43,26,11,5,26,19,-4
01/07/2019,ORL,IND @ CLE,W,240,111,45,98,45.9,10,34,29.4,11,20,55.0,9,48,57,24,11,4,9,18,16
01/05/2019,GSW,GSW @ SAC,L,240,123,46,97,47.4,20,36,55.6,11,14,78.6,14,29,43,34,12,0,8,18,-4
01/03/2019,DEN,GSW @ SAC,L,240,113,45,90,50.0,13,31,41.9,10,15,66.7,7,26,33,25,5,3,8,23,-4
01/01/2019,POR,DAL @ CHA,L,265,108,44,115,38.3,11,33,33.3,9,12,75.0,14,39,53,24,13,4,13,23,-5
12/30/2018,LAL,DAL @ CHA,L,240,114,46,95,48.4,13,34,38.2,9,12,75.0,9,36,45,24,8,5,14,23,-7
12/27/2018,LAL,DEN @ PHX,W,240,117,45,101,44.6,10,29,34.5,17,21,81.0,16,32,48,25,10,5,15,20,1
12/26/2018,LAC,DEN @ PHX,L,240,118,49,104,47.1,10,30,33.3,10,15,66.7,12,31,43,26,8,10,13,21,-9
12/23/2018,NOP,CHA @ BKN,W,240,122,42,100,42.0,14,31,45.2,24,33,72.7,12,38,50,26,9,4,9,21,5
12/21/2018,MEM,DEN @ LAC,W,240,102,33,88,37.5,15,41,36.6,21,29,72.4,12,30,42,25,10,5,10,15,3
12/19/2018,OKC,DEN @ LAC,L,240,113,39,93,41.9,13,34,38.2,22,33,66.7,10,33,43,28,7,5,13,18,-19
12/17/2018,MIN,SAS @ ORL,L,240,105,38,90,42.2,14,38,36.8,15,23,65.2,6,32,38,20,5,4,15,27,-27
12/16/2018,DAL,SAS @ ORL,W,240,120,46,98,46.9,9,31,29.0,19,21,90.5,11,36,47,20,6,7,9,26,7
12/14/2018,GSW,LAC @ OKC,L,240,125,45,96,46.9,15,44,34.1,20,25,80.0,7,35,42,33,6,3,13,28,-5
12/12/2018,MIN,LAC @ OKC,W,240,141,50,86,58.1,19,38,50.0,22,32,68.8,9,29,38,34,3,6,11,21,11
12/10/2018,CHI,BKN @ PHI,W,240,108,40,88,45.5,16,37,43.2,12,15,80.0,10,32,42,28,16,4,18,15,19
12/08/2018,IND,BKN @ PHI,L,240,97,38,90,42.2,9,32,28.1,12,15,80.0,12,31,43,24,9,8,14,21,-10
12/07/2018,CLE,BKN @ NYK,W,240,129,56,98,57.1,13,29,44.8,4,7,57.1,10,25,35,31,6,5,9,18,19
12/04/2018,PHX,CHA @ MIN,W,240,122,45,84,53.6,11,24,45.8,21,32,65.6,9,33,42,27,13,3,13,22,17
12/01/2018,IND,CHA @ MIN,W,240,111,41,91,45.1,13,29,44.8,16,24,66.7,14,32,46,25,10,3,20,16,1
11/29/2018,LAC,IND @ SAC,L,240,121,46,96,47.9,7,24,29.2,22,26,84.6,16,32,48,26,4,2,11,25,-12
11/25/2018,UTA,IND @ PHX,L,240,112,40,85,47.1,9,23,39.1,23,31,74.2,7,29,36,20,10,7,17,25,-21
11/24/2018,GSW,IND @ PHX,L,240,116,42,97,43.3,11,28,39.3,21,29,72.4,13,34,47,28,6,4,8,22,-1
11/21/2018,UTA,NOP @ WAS,W,240,119,47,89,52.8,11,25,44.0,14,19,73.7,8,40,48,27,5,4,11,30,9
11/19/2018,OKC,MEM @ SAS,W,240,117,45,102,44.1,16,38,42.1,11,17,64.7,14,45,59,29,7,4,15,18,4
11/17/2018,HOU,GSW @ DAL,L,240,112,46,102,45.1,11,35,31.4,9,12,75.0,13,26,39,23,10,3,14,21,-20
11/16/2018,MEM,GSW @ DAL,L,240,104,37,80,46.3,12,33,36.4,18,24,75.0,9,33,42,23,9,2,21,24,-8
11/12/2018,SAS,PHI @ ORL,W,240,104,43,86,50.0,11,24,45.8,7,12,58.3,7,38,45,27,12,3,13,20,5
11/10/2018,LAL,BKN @ GSW,L,240,86,32,92,34.8,6,25,24.0,16,20,80.0,13,37,50,11,7,5,19,20,-15
11/09/2018,MIN,BKN @ GSW,W,240,121,43,95,45.3,12,32,37.5,23,29,79.3,12,37,49,25,7,6,13,29,11
11/07/2018,TOR,BKN @ GSW,L,240,105,42,88,47.7,8,23,34.8,13,18,72.2,6,25,31,27,10,5,15,26,-9
11/04/2018,MIL,MIN @ LAL,L,240,109,42,95,44.2,14,36,38.9,11,22,50.0,8,36,44,24,6,4,15,26,-35
11/01/2018,ATL,NOP @ SAS,W,240,146,53,98,54.1,14,35,40.0,26,32,81.3,10,36,46,38,14,3,14,29,31
10/30/2018,ORL,DET @ BKN,W,240,107,41,84,48.8,8,22,36.4,17,26,65.4,8,43,51,22,8,6,15,20,8
10/29/2018,MIA,DET @ BKN,W,240,123,48,97,49.5,12,26,46.2,15,25,60.0,9,37,46,28,8,8,14,23,10
10/26/2018,WAS,UTA @ NOP,W,240,116,44,95,46.3,14,37,37.8,14,23,60.9,14,39,53,25,8,4,19,18,4
10/24/2018,MEM,UTA @ NOP,W,240,97,35,83,42.2,6,18,33.3,21,33,63.6,15,42,57,19,7,5,17,15,5
