,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/12/2017,LAC,TOR @ CLE,L,240,95,40,81,49.4,5,11,45.5,10,14,71.4,7,30,37,27,2,1,11,18,-20
04/11/2017,PHX,TOR @ CLE,W,240,129,43,83,51.8,9,19,47.4,34,43,79.1,8,47,55,28,7,2,13,23,25
04/09/2017,HOU,SAS @ POR,L,240,128,47,94,50.0,9,31,29.0,25,30,83.3,7,31,38,26,8,2,5,18,-7
04/07/2017,LAL,NOP @ DEN,L,240,94,38,75,50.7,8,20,40.0,10,13,76.9,10,30,40,27,5,6,23,19,-4
04/04/2017,DAL,NOP @ DEN,W,240,98,36,81,44.4,12,22,54.5,14,17,82.4,11,40,51,17,11,2,19,10,11
04/01/2017,MIN,DAL @ SAC,W,240,123,44,78,56.4,11,19,57.9,24,33,72.7,7,33,40,27,5,4,17,27,6
03/31/2017,NOP,WAS @ UTA,L,240,89,35,90,38.9,6,20,30.0,13,17,76.5,14,38,52,18,7,6,21,17,-28
03/29/2017,UTA,WAS @ UTA,L,240,82,34,75,45.3,2,15,13.3,12,18,66.7,2,30,32,14,7,1,13,17,-30
03/27/2017,MEM,MIA @ DET,W,240,91,31,67,46.3,6,25,24.0,23,30,76.7,8,28,36,16,4,6,12,23,1
03/26/2017,LAC,MIA @ DET,W,240,98,38,84,45.2,13,28,46.4,9,13,69.2,6,40,46,23,5,4,12,25,1
03/24/2017,GSW,NOP @ HOU,L,240,100,40,83,48.2,10,21,47.6,10,13,76.9,6,31,37,27,7,4,21,16,-14
03/22/2017,MIL,NOP @ HOU,L,240,98,41,84,48.8,10,26,38.5,6,10,60.0,8,29,37,19,6,6,13,15,-18
03/19/2017,SAS,PHX @ MIA,L,240,102,41,83,49.4,7,10,70.0,13,17,76.5,9,31,40,29,4,4,11,20,-16
03/18/2017,OKC,UTA @ CHI,L,240,94,35,85,41.2,5,21,23.8,19,23,82.6,9,26,35,16,9,2,14,22,-16
03/15/2017,PHX,UTA @ CHI,W,240,107,38,79,48.1,6,14,42.9,25,34,73.5,8,40,48,22,8,11,18,18,6
03/13/2017,ORL,NOP @ MIA,W,240,120,44,82,53.7,16,30,53.3,16,21,76.2,2,39,41,24,8,6,15,14,5
03/11/2017,DEN,PHX @ DAL,L,240,92,36,82,43.9,8,23,34.8,12,20,60.0,10,31,41,24,4,2,13,15,-13
03/10/2017,WAS,PHX @ DAL,L,265,122,44,92,47.8,12,23,52.2,22,28,78.6,8,32,40,27,5,1,11,21,-8
03/08/2017,SAS,SAC @ SAS,L,240,104,42,86,48.8,7,19,36.8,13,16,81.3,5,37,42,20,7,3,14,22,-10
03/06/2017,DEN,SAC @ SAS,L,240,96,36,83,43.4,6,16,37.5,18,21,85.7,11,29,40,20,9,1,16,18,-12
03/05/2017,UTA,UTA @ SAC,L,265,109,43,83,51.8,8,17,47.1,15,20,75.0,5,32,37,24,8,3,13,21,-1
03/01/2017,BKN,PHI @ MIA,L,240,100,35,81,43.2,11,22,50.0,19,22,86.4,10,28,38,12,8,3,15,28,-9
02/27/2017,MIN,PHI @ MIA,L,240,88,36,82,43.9,6,17,35.3,10,15,66.7,7,35,42,23,6,4,18,18,-14
02/25/2017,CHA,UTA @ WAS,L,240,85,31,79,39.2,11,28,39.3,12,15,80.0,9,32,41,18,3,6,14,19,-14
