,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2013,LAC,NOH @ DAL,L,240,108,40,89,44.9,9,26,34.6,19,25,76.0,12,32,44,23,5,4,11,20,-4
04/15/2013,OKC,NOH @ DAL,L,240,95,38,87,43.7,7,27,25.9,12,21,57.1,12,33,45,19,8,0,15,15,-9
04/14/2013,HOU,HOU @ PHX,L,240,100,39,100,39.0,8,25,32.0,14,17,82.4,15,30,45,24,10,10,15,21,-21
04/12/2013,SAS,CHI @ TOR,L,240,101,39,89,43.8,11,20,55.0,12,15,80.0,9,25,34,26,13,4,14,16,-7
04/10/2013,NOH,CHI @ TOR,W,240,121,47,85,55.3,10,20,50.0,17,23,73.9,9,28,37,26,10,7,12,28,11
04/07/2013,MEM,MIN @ GSW,L,240,87,29,81,35.8,7,25,28.0,22,28,78.6,10,31,41,18,9,4,15,24,-2
04/05/2013,DAL,TOR @ MIN,L,240,108,39,87,44.8,6,26,23.1,24,31,77.4,12,33,45,20,5,1,12,16,-9
04/03/2013,HOU,TOR @ MIN,L,240,102,34,87,39.1,6,21,28.6,28,34,82.4,13,27,40,19,12,4,12,20,-10
03/30/2013,LAL,CLE @ ATL,L,240,98,39,86,45.3,7,24,29.2,13,16,81.3,16,28,44,19,1,2,12,18,-5
03/28/2013,PHX,WAS @ ORL,W,240,117,44,83,53.0,7,18,38.9,22,24,91.7,13,37,50,21,5,3,18,21,14
03/27/2013,GSW,WAS @ ORL,W,240,105,41,90,45.6,11,28,39.3,12,21,57.1,16,29,45,24,6,1,15,14,7
03/24/2013,PHI,MIN @ DET,L,240,103,42,85,49.4,9,24,37.5,10,12,83.3,9,28,37,18,5,3,13,15,-14
03/23/2013,DEN,MIN @ DET,L,240,95,39,86,45.3,8,28,28.6,9,17,52.9,10,26,36,24,5,10,14,26,-6
03/21/2013,MIN,UTA @ SAS,W,240,101,40,75,53.3,6,18,33.3,15,18,83.3,4,36,40,21,4,6,17,23,3
03/19/2013,LAC,UTA @ SAS,W,240,116,37,73,50.7,14,28,50.0,28,34,82.4,8,29,37,25,8,1,17,25,15
03/17/2013,LAL,LAC @ SAC,L,240,102,42,96,43.8,10,31,32.3,8,8,100,7,26,33,21,7,3,6,22,-11
03/13/2013,CHI,CHA @ BOS,W,240,121,45,83,54.2,9,23,39.1,22,26,84.6,7,33,40,17,9,3,5,16,42
03/10/2013,MIL,MEM @ POR,L,240,113,44,94,46.8,6,22,27.3,19,25,76.0,10,33,43,23,7,3,10,25,-2
03/08/2013,PHX,UTA @ NYK,W,240,121,45,82,54.9,13,27,48.1,18,21,85.7,6,32,38,30,8,4,16,21,9
03/06/2013,GSW,TOR @ PHX,L,240,83,33,83,39.8,8,24,33.3,9,12,75.0,6,34,40,28,12,4,15,24,-4
03/05/2013,DEN,TOR @ PHX,L,240,113,39,85,45.9,12,31,38.7,23,28,82.1,14,29,43,23,5,7,18,23,-7
03/03/2013,CHA,CHA @ SAC,W,240,119,42,90,46.7,13,33,39.4,22,27,81.5,18,42,60,26,8,4,18,23,36
03/01/2013,SAS,CHA @ SAC,L,240,102,39,85,45.9,7,21,33.3,17,19,89.5,5,23,28,20,14,2,20,18,-28
02/27/2013,ORL,DEN @ POR,W,240,125,46,84,54.8,10,22,45.5,23,29,79.3,7,33,40,31,12,3,13,22,24
02/26/2013,MIA,DEN @ POR,L,290,129,48,93,51.6,14,27,51.9,19,26,73.1,14,26,40,33,12,5,19,25,-12
02/24/2013,NOH,DEN @ POR,L,240,95,35,83,42.2,12,19,63.2,13,13,100,11,27,38,20,5,4,13,16,-15
02/22/2013,ATL,CLE @ MIA,L,240,108,38,88,43.2,12,22,54.5,20,25,80.0,14,32,46,24,3,2,16,18,-14
02/19/2013,SAS,DET @ CHA,L,240,102,34,90,37.8,9,25,36.0,25,29,86.2,10,32,42,21,8,2,10,23,-6
02/13/2013,DAL,CHA @ IND,L,240,100,33,80,41.3,4,16,25.0,30,36,83.3,12,32,44,17,8,2,18,22,-23
02/12/2013,MEM,CHA @ IND,L,240,101,40,86,46.5,4,16,25.0,17,24,70.8,12,24,36,20,12,2,14,24,-7
02/10/2013,HOU,CHA @ IND,W,240,117,40,87,46.0,11,20,55.0,26,27,96.3,15,31,46,22,9,2,13,21,6
02/09/2013,UTA,NOH @ TOR,W,240,120,44,85,51.8,8,19,42.1,24,35,68.6,16,28,44,27,11,6,17,24,11
02/04/2013,UTA,SAS @ MIN,L,265,91,35,87,40.2,3,20,15.0,18,25,72.0,15,24,39,13,11,4,13,21,-7
02/02/2013,NYK,LAC @ BOS,L,240,81,32,76,42.1,6,21,28.6,11,15,73.3,5,25,30,14,8,2,19,15,-39
02/01/2013,PHI,LAC @ BOS,L,240,80,30,79,38.0,1,10,10.0,19,25,76.0,9,26,35,21,12,4,13,15,-9
01/30/2013,BOS,TOR @ ATL,L,240,81,29,73,39.7,6,17,35.3,17,26,65.4,11,27,38,13,11,1,19,19,-18
01/28/2013,WAS,TOR @ ATL,W,240,96,36,82,43.9,9,23,39.1,15,25,60.0,7,28,35,24,14,3,11,19,2
01/26/2013,DEN,OKC @ LAL,L,240,93,37,88,42.0,8,22,36.4,11,22,50.0,13,27,40,20,8,5,20,16,-28
01/25/2013,OKC,OKC @ LAL,L,240,95,36,86,41.9,8,15,53.3,15,21,71.4,8,31,39,15,11,3,18,27,-10
01/23/2013,PHX,LAC @ PHX,L,240,96,38,79,48.1,5,11,45.5,15,24,62.5,18,31,49,23,8,9,25,22,-10
01/21/2013,NOH,LAC @ PHX,L,240,105,38,81,46.9,3,15,20.0,26,32,81.3,12,24,36,18,5,1,11,22,-9
01/19/2013,CHA,HOU @ CHA,W,240,97,37,81,45.7,5,18,27.8,18,21,85.7,10,29,39,24,6,2,12,27,4
01/18/2013,MEM,HOU @ CHA,L,240,69,29,85,34.1,2,10,20.0,9,15,60.0,14,29,43,9,8,7,17,16,-16
01/16/2013,WAS,LAC @ MIN,W,240,95,41,85,48.2,5,11,45.5,8,13,61.5,11,32,43,23,10,1,18,22,1
01/14/2013,CLE,LAC @ MIN,W,240,124,43,84,51.2,9,19,47.4,29,33,87.9,16,24,40,24,8,7,13,28,6
