,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2002,SAS,LAC @ GSW,L,240,84,30,83,36.1,2,8,25.0,22,28,78.6,12,34,46,20,8,12,10,21,-2
04/16/2002,DAL,LAC @ GSW,L,240,87,34,80,42.5,2,9,22.2,17,19,89.5,13,31,44,19,9,11,22,29,-9
04/13/2002,GSW,BOS @ MIN,W,240,109,35,86,40.7,3,6,50.0,36,44,81.8,20,29,49,22,11,7,11,15,8
04/11/2002,PHX,MIL @ IND,W,240,97,42,88,47.7,1,6,16.7,12,16,75.0,14,26,40,28,12,1,9,22,1
04/09/2002,LAL,MIL @ IND,L,240,82,25,78,32.1,3,9,33.3,29,38,76.3,15,23,38,16,10,3,14,23,-30
04/08/2002,DAL,HOU @ MIA,L,240,96,33,79,41.8,5,14,35.7,25,31,80.6,11,29,40,17,6,9,18,17,-9
04/05/2002,SAC,HOU @ MEM,L,240,109,42,89,47.2,6,18,33.3,19,27,70.4,19,26,45,24,3,10,17,20,-8
04/03/2002,LAC,HOU @ MEM,W,240,99,36,64,56.3,4,6,66.7,23,33,69.7,5,40,45,27,6,7,23,30,12
04/02/2002,DEN,HOU @ MEM,L,240,90,34,70,48.6,1,7,14.3,21,25,84.0,9,28,37,27,8,6,28,28,-8
03/30/2002,LAC,DET @ MIA,W,240,105,41,75,54.7,3,6,50.0,20,21,95.2,10,24,34,26,11,5,12,22,13
03/28/2002,CLE,ATL @ MIA,W,240,112,44,87,50.6,5,8,62.5,19,25,76.0,10,29,39,35,15,7,10,27,21
03/26/2002,HOU,CHI @ ORL,W,240,109,41,84,48.8,1,8,12.5,26,37,70.3,25,26,51,25,4,1,13,25,4
03/25/2002,SEA,CHI @ ORL,L,240,92,31,77,40.3,4,13,30.8,26,34,76.5,20,24,44,16,11,3,20,26,-14
03/23/2002,GSW,CHI @ ORL,W,240,112,44,86,51.2,4,7,57.1,20,27,74.1,10,34,44,34,12,7,14,27,9
03/21/2002,WAS,SEA @ DEN,W,240,94,34,77,44.2,5,13,38.5,21,31,67.7,12,38,50,25,12,13,12,24,15
03/19/2002,DET,SEA @ DEN,L,240,87,30,72,41.7,1,11,9.1,26,38,68.4,14,33,47,21,10,4,19,26,-7
03/17/2002,MIN,GSW @ SEA,W,240,96,34,71,47.9,2,9,22.2,26,30,86.7,10,28,38,20,6,8,18,24,7
03/15/2002,DET,PHX @ CHH,W,240,100,40,80,50.0,4,11,36.4,16,22,72.7,15,22,37,24,9,7,14,27,3
03/14/2002,CHH,PHX @ CHH,L,240,82,29,83,34.9,4,8,50.0,20,26,76.9,24,29,53,14,4,5,25,18,-18
03/11/2002,MEM,SEA @ HOU,L,240,78,28,74,37.8,3,8,37.5,19,26,73.1,17,30,47,23,11,8,18,18,-1
03/10/2002,HOU,SEA @ HOU,L,240,92,38,95,40.0,4,9,44.4,12,14,85.7,16,35,51,26,6,2,6,17,-3
03/08/2002,NYK,POR @ DEN,L,240,79,31,86,36.0,4,12,33.3,13,19,68.4,18,31,49,23,7,3,22,26,-6
03/06/2002,LAL,POR @ DEN,W,240,92,29,68,42.6,2,6,33.3,32,36,88.9,9,23,32,17,11,8,18,24,8
03/04/2002,DEN,CLE @ PHI,W,240,100,32,63,50.8,1,10,10.0,35,46,76.1,5,23,28,25,14,11,18,24,18
03/02/2002,MIN,CHI @ NJN,L,240,105,33,80,41.3,6,22,27.3,33,44,75.0,13,26,39,25,6,5,11,34,-11
02/28/2002,MEM,CHI @ NJN,W,240,114,46,79,58.2,4,10,40.0,18,25,72.0,15,30,45,39,14,11,13,29,44
02/26/2002,SAC,MIA @ PHI,L,240,81,29,69,42.0,3,11,27.3,20,28,71.4,7,35,42,22,12,5,29,33,-26
02/20/2002,DEN,GSW @ PHI,W,240,110,38,73,52.1,6,9,66.7,28,39,71.8,9,29,38,33,9,10,12,26,11
02/18/2002,CLE,GSW @ PHI,W,240,103,35,69,50.7,3,7,42.9,30,38,78.9,9,28,37,27,8,5,14,31,11
02/17/2002,NYK,GSW @ PHI,W,240,92,36,87,41.4,3,11,27.3,17,29,58.6,16,30,46,19,9,4,14,25,3
02/15/2002,TOR,MEM @ CHH,W,240,94,34,65,52.3,4,9,44.4,22,32,68.8,10,22,32,22,11,5,15,22,9
02/14/2002,PHI,MEM @ CHH,W,240,98,37,80,46.3,3,9,33.3,21,27,77.8,21,28,49,23,5,5,19,29,7
02/12/2002,IND,PHX @ MIN,W,240,98,35,79,44.3,5,12,41.7,23,28,82.1,17,33,50,29,16,5,19,20,16
02/05/2002,MEM,HOU @ CLE,L,240,79,24,80,30.0,4,11,36.4,27,41,65.9,22,30,52,14,9,4,15,35,-7
02/04/2002,HOU,HOU @ CLE,L,240,97,43,97,44.3,1,11,9.1,10,16,62.5,23,19,42,30,11,5,7,28,-7
02/02/2002,POR,LAC @ BOS,W,240,97,38,73,52.1,3,12,25.0,18,26,69.2,13,26,39,26,13,6,17,16,1
01/30/2002,CHI,MIN @ PHI,W,240,90,30,64,46.9,4,11,36.4,26,36,72.2,8,24,32,21,16,6,20,21,12
01/28/2002,MIA,MIN @ PHI,W,240,101,30,55,54.5,5,7,71.4,36,44,81.8,3,19,22,19,8,5,14,20,12
