,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/13/2011,DEN,NYK @ BOS,W,240,107,39,77,50.6,8,15,53.3,21,26,80.8,10,27,37,25,11,5,16,20,4
04/11/2011,NOH,NYK @ BOS,W,240,90,37,67,55.2,6,16,37.5,10,15,66.7,3,29,32,25,6,8,15,18,12
04/09/2011,SAS,TOR @ MIL,L,240,102,43,80,53.8,4,12,33.3,12,18,66.7,10,23,33,27,7,3,14,23,-9
04/07/2011,POR,DEN @ OKC,L,240,87,31,74,41.9,6,20,30.0,19,22,86.4,14,27,41,19,4,6,13,19,-11
04/05/2011,LAL,PHX @ CHI,W,240,86,34,85,40.0,5,13,38.5,13,23,56.5,16,36,52,20,13,10,17,21,1
04/03/2011,SAC,PHX @ CHI,L,240,97,38,81,46.9,6,13,46.2,15,20,75.0,11,22,33,25,8,5,14,17,-9
04/01/2011,LAL,MEM @ NOH,L,240,85,34,82,41.5,2,10,20.0,15,18,83.3,15,29,44,15,5,6,14,22,-11
03/28/2011,WAS,CLE @ CHA,L,265,95,39,93,41.9,7,24,29.2,10,21,47.6,17,36,53,23,7,7,18,25,-5
03/26/2011,DAL,CLE @ CHA,L,240,77,32,76,42.1,3,12,25.0,10,17,58.8,9,22,31,18,7,5,19,25,-17
03/24/2011,NOH,NYK @ CHA,L,265,117,44,86,51.2,8,18,44.4,21,25,84.0,13,30,43,23,5,10,13,22,-4
03/23/2011,OKC,IND @ CHA,L,240,94,31,69,44.9,6,16,37.5,26,32,81.3,8,22,30,16,7,3,14,23,-12
03/21/2011,MEM,IND @ CHA,L,240,85,32,66,48.5,3,12,25.0,18,25,72.0,6,24,30,20,4,5,19,17,-18
03/20/2011,HOU,IND @ CHA,L,240,108,42,97,43.3,8,16,50.0,16,25,64.0,22,30,52,20,2,6,14,26,-2
03/16/2011,MIN,PHI @ POR,W,240,119,46,84,54.8,7,19,36.8,20,28,71.4,7,32,39,28,6,8,14,25,15
03/14/2011,PHI,OKC @ MIA,W,265,112,40,86,46.5,5,15,33.3,27,31,87.1,11,40,51,26,6,3,14,17,5
03/12/2011,CHI,OKC @ MIA,L,240,100,33,78,42.3,4,10,40.0,30,35,85.7,13,27,40,16,8,2,13,22,-18
03/11/2011,MIN,POR @ ATL,L,240,101,37,74,50.0,10,15,66.7,17,27,63.0,8,27,35,25,7,8,20,21,-21
03/09/2011,TOR,POR @ ATL,W,240,96,40,85,47.1,6,18,33.3,10,14,71.4,14,19,33,21,7,4,16,19,2
03/07/2011,NYK,DET @ SAS,L,240,109,41,91,45.1,5,19,26.3,22,26,84.6,22,19,41,27,6,2,20,22,-22
03/05/2011,SAC,CHI @ MIA,W,265,109,40,88,45.5,4,10,40.0,25,33,75.8,11,36,47,22,12,13,16,26,7
03/03/2011,DEN,CHI @ MIA,L,240,101,43,83,51.8,5,13,38.5,10,12,83.3,8,25,33,25,8,10,17,23,-2
02/28/2011,BOS,CHA @ DEN,L,240,102,35,78,44.9,1,7,14.3,31,37,83.8,9,32,41,16,5,3,13,21,-5
02/26/2011,DET,CHA @ ORL,L,240,116,44,74,59.5,5,13,38.5,23,34,67.6,9,30,39,37,3,8,17,25,-4
02/25/2011,IND,CHA @ ORL,W,240,95,40,90,44.4,0,6,0.0,15,19,78.9,19,37,56,24,5,13,14,21,11
02/23/2011,DAL,SAC @ ORL,L,240,99,35,77,45.5,4,16,25.0,25,31,80.6,10,23,33,18,14,1,20,22,-19
02/16/2011,GSW,PHI @ HOU,L,240,100,35,77,45.5,3,14,21.4,27,30,90.0,10,30,40,18,11,3,14,23,-7
02/15/2011,PHX,PHI @ HOU,L,240,101,38,83,45.8,6,14,42.9,19,22,86.4,9,30,39,23,10,3,18,25,-1
02/11/2011,PHX,POR @ DET,L,240,83,34,78,43.6,7,17,41.2,8,12,66.7,10,35,45,27,5,6,15,17,-12
02/09/2011,CHI,DET @ CLE,L,240,86,37,78,47.4,1,8,12.5,11,21,52.4,12,36,48,23,4,10,16,23,-5
02/07/2011,SAC,DET @ CLE,W,240,107,43,88,48.9,1,9,11.1,20,30,66.7,10,28,38,19,8,4,11,26,3
02/05/2011,OKC,IND @ NJN,L,240,105,41,80,51.3,3,18,16.7,20,27,74.1,9,27,36,27,2,3,6,20,-16
02/04/2011,DEN,IND @ NJN,W,240,113,44,95,46.3,8,26,30.8,17,18,94.4,12,31,43,29,5,10,11,26,7
02/02/2011,HOU,MIL @ GSW,L,240,96,39,86,45.3,1,11,9.1,17,23,73.9,17,27,44,18,8,8,11,23,-1
01/31/2011,CHA,MIL @ GSW,W,240,83,34,76,44.7,3,8,37.5,12,14,85.7,9,40,49,21,4,10,19,22,5
01/30/2011,GSW,DET @ NYK,L,240,81,32,86,37.2,4,12,33.3,13,18,72.2,15,27,42,23,12,1,14,23,-15
01/28/2011,MIN,DET @ NYK,W,240,108,41,93,44.1,6,18,33.3,20,26,76.9,16,27,43,29,20,2,11,18,8
01/26/2011,SAS,DET @ MIA,L,240,105,41,75,54.7,2,12,16.7,21,28,75.0,5,26,31,21,7,5,14,29,-7
01/25/2011,LAL,DET @ MIA,L,240,91,36,86,41.9,6,16,37.5,13,17,76.5,16,17,33,29,11,4,17,22,-29
01/22/2011,PHI,MIL @ CHI,L,240,85,34,81,42.0,4,16,25.0,13,17,76.5,15,32,47,27,11,4,18,20,-11
01/21/2011,BOS,MIL @ CHI,L,240,86,28,70,40.0,4,13,30.8,26,34,76.5,12,22,34,19,6,6,21,28,-24
01/19/2011,NJN,SAC @ GSW,L,240,95,32,77,41.6,5,14,35.7,26,30,86.7,10,21,31,20,13,4,10,28,-8
01/17/2011,WAS,UTA @ WAS,L,240,101,36,80,45.0,14,27,51.9,15,22,68.2,11,22,33,26,9,2,14,26,-7
01/14/2011,CLE,UTA @ WAS,W,240,121,47,90,52.2,10,20,50.0,17,23,73.9,10,26,36,32,16,8,10,22,22
01/12/2011,NYK,LAC @ GSW,W,240,131,45,77,58.4,10,22,45.5,31,39,79.5,11,25,36,31,9,7,14,27,6
01/08/2011,HOU,SAS @ MIN,W,265,103,41,87,47.1,4,19,21.1,17,25,68.0,13,40,53,26,5,11,16,31,4
01/07/2011,MEM,SAS @ MIN,L,240,99,34,73,46.6,7,21,33.3,24,31,77.4,11,25,36,27,7,13,23,28,-11
01/05/2011,ATL,NOH @ LAL,L,240,87,28,71,39.4,7,14,50.0,24,31,77.4,11,23,34,16,4,9,13,16,-23
01/03/2011,DET,SAS @ NYK,W,240,102,34,72,47.2,5,15,33.3,29,32,90.6,8,27,35,23,4,4,9,18,5
