,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/20/1997,SAC,TOR @ BOS,W,240,113,43,76,56.6,2,7,28.6,25,29,86.2,9,23,32,29,9,1,9,37,4
04/19/1997,MIN,TOR @ BOS,W,240,101,36,77,46.8,4,15,26.7,25,34,73.5,11,30,41,28,16,11,15,17,12
04/17/1997,GSW,CLE @ DET,W,240,106,40,71,56.3,9,15,60.0,17,21,81.0,7,24,31,26,14,9,24,20,13
04/15/1997,PHX,CLE @ DET,W,240,127,45,78,57.7,5,13,38.5,32,39,82.1,9,28,37,33,8,2,13,20,5
04/13/1997,LAL,LAC @ DAL,L,240,98,33,64,51.6,4,8,50.0,28,32,87.5,7,30,37,25,5,3,18,30,-2
04/11/1997,HOU,LAC @ DAL,W,240,104,35,85,41.2,6,16,37.5,28,36,77.8,13,38,51,24,11,9,10,23,21
04/09/1997,LAL,ORL @ TOR,W,240,101,37,73,50.7,2,12,16.7,25,27,92.6,7,36,43,27,10,4,16,29,12
04/07/1997,SAS,MIA @ DET,W,240,116,38,77,49.4,6,11,54.5,34,44,77.3,14,32,46,26,8,6,17,24,23
04/06/1997,GSW,MIA @ DET,W,240,114,42,78,53.8,2,8,25.0,28,36,77.8,16,26,42,37,15,3,14,26,14
04/04/1997,VAN,WAS @ MIN,W,240,106,42,78,53.8,6,13,46.2,16,24,66.7,7,35,42,34,11,3,12,21,27
04/02/1997,SAC,WAS @ MIN,W,240,118,44,80,55.0,5,10,50.0,25,30,83.3,13,40,53,32,9,9,18,19,31
03/29/1997,SAS,HOU @ DEN,W,240,115,34,59,57.6,3,6,50.0,44,58,75.9,8,25,33,21,11,3,22,22,13
03/28/1997,MIL,LAC @ DET,W,240,101,33,71,46.5,4,8,50.0,31,36,86.1,9,27,36,22,9,3,14,22,5
03/23/1997,DEN,SEA @ VAN,W,240,120,50,77,64.9,1,7,14.3,19,27,70.4,6,30,36,30,6,6,12,25,17
03/22/1997,LAC,SEA @ VAN,W,240,107,42,83,50.6,2,9,22.2,21,29,72.4,17,34,51,24,5,6,12,22,13
03/19/1997,BOS,WAS @ HOU,W,240,113,45,86,52.3,5,14,35.7,18,20,90.0,19,30,49,29,10,7,20,25,13
03/17/1997,CHH,WAS @ HOU,W,240,114,39,74,52.7,6,12,50.0,30,40,75.0,14,26,40,30,6,3,15,16,21
03/15/1997,WAS,LAL @ DEN,W,240,100,33,67,49.3,5,13,38.5,29,39,74.4,7,27,34,19,5,1,17,24,7
03/14/1997,IND,VAN @ MIA,W,240,105,36,71,50.7,2,7,28.6,31,35,88.6,10,28,38,30,9,3,12,25,9
03/12/1997,NJN,VAN @ MIA,W,240,117,38,86,44.2,7,11,63.6,34,40,85.0,20,33,53,26,8,8,13,25,15
03/11/1997,ATL,CLE @ SAC,L,240,99,38,78,48.7,6,19,31.6,17,20,85.0,7,18,25,22,7,5,13,31,-7
03/09/1997,MIN,CLE @ SAC,W,240,115,44,78,56.4,5,8,62.5,22,28,78.6,10,29,39,29,10,6,16,30,9
03/07/1997,DET,CLE @ SAC,W,240,95,33,66,50.0,2,7,28.6,27,34,79.4,8,33,41,26,5,5,13,19,7
03/05/1997,DAL,SAC @ PHX,W,240,96,41,76,53.9,5,13,38.5,9,12,75.0,13,27,40,26,12,7,12,18,31
03/03/1997,GSW,WAS @ PHI,W,240,111,39,65,60.0,4,9,44.4,29,36,80.6,7,20,27,30,12,2,12,27,7
03/02/1997,VAN,WAS @ PHI,W,240,93,39,78,50.0,5,10,50.0,10,18,55.6,14,33,47,31,7,7,15,17,7
02/28/1997,POR,WAS @ PHI,L,240,105,42,71,59.2,6,13,46.2,15,22,68.2,9,17,26,32,12,2,19,26,-10
02/27/1997,TOR,GSW @ NJN,W,240,118,45,73,61.6,3,8,37.5,25,32,78.1,8,23,31,36,11,7,17,23,4
02/25/1997,NYK,GSW @ NJN,W,240,110,36,85,42.4,0,6,0.0,38,48,79.2,13,25,38,22,17,7,11,20,11
02/23/1997,SEA,CHH @ DAL,L,265,87,30,72,41.7,2,14,14.3,25,34,73.5,8,35,43,22,11,11,15,26,-2
02/20/1997,BOS,MIL @ SAS,W,240,122,47,83,56.6,1,9,11.1,27,36,75.0,17,35,52,34,9,7,19,24,17
02/18/1997,SAS,MIL @ SAS,W,240,113,43,76,56.6,1,8,12.5,26,32,81.3,9,24,33,33,8,9,12,24,8
02/15/1997,DAL,DEN @ CHI,W,240,99,37,75,49.3,7,13,53.8,18,28,64.3,15,32,47,29,6,5,20,24,15
02/13/1997,POR,NJN @ WAS,W,240,110,41,77,53.2,6,10,60.0,22,31,71.0,9,37,46,29,9,14,19,24,24
02/11/1997,SAC,NJN @ ORL,W,240,120,42,79,53.2,5,15,33.3,31,41,75.6,13,29,42,31,11,3,11,28,22
02/05/1997,SEA,NJN @ ORL,W,240,99,35,67,52.2,3,9,33.3,26,28,92.9,4,24,28,25,13,2,18,22,4
02/03/1997,WAS,CLE @ MIL,W,240,111,39,68,57.4,3,10,30.0,30,38,78.9,8,34,42,28,10,7,19,24,22
02/01/1997,DAL,PHX @ TOR,L,240,97,36,88,40.9,6,17,35.3,19,25,76.0,25,30,55,25,7,4,15,27,-3
01/30/1997,ATL,PHX @ TOR,W,240,102,42,72,58.3,3,7,42.9,15,19,78.9,12,27,39,23,2,0,12,25,6
01/28/1997,DEN,DET @ MIL,W,240,114,40,79,50.6,9,14,64.3,25,34,73.5,13,35,48,27,11,10,16,27,15
01/25/1997,HOU,DET @ MIL,W,265,105,39,90,43.3,7,15,46.7,20,27,74.1,14,34,48,25,13,5,13,22,5
01/22/1997,PHX,POR @ PHX,W,240,111,44,80,55.0,5,13,38.5,18,21,85.7,7,22,29,27,12,4,15,20,12
01/20/1997,CLE,MIN @ TOR,W,240,94,34,61,55.7,4,12,33.3,22,34,64.7,7,29,36,25,13,6,19,26,20
01/19/1997,POR,MIN @ TOR,L,240,96,33,74,44.6,8,19,42.1,22,26,84.6,8,23,31,24,6,2,13,28,-6
01/17/1997,VAN,DAL @ DEN,W,240,106,45,78,57.7,1,8,12.5,15,20,75.0,8,38,46,34,11,3,13,19,38
01/16/1997,PHX,DAL @ DEN,W,240,95,38,89,42.7,1,7,14.3,18,24,75.0,16,27,43,26,11,5,15,28,4
01/13/1997,PHI,GSW @ BOS,W,265,97,38,84,45.2,2,14,14.3,19,27,70.4,12,28,40,23,10,4,15,16,1
01/11/1997,DET,SAS @ ATL,L,240,77,32,71,45.1,3,14,21.4,10,13,76.9,10,25,35,25,6,2,17,27,-10
01/09/1997,TOR,SAS @ ATL,L,240,96,37,72,51.4,4,11,36.4,18,22,81.8,7,21,28,31,10,4,16,22,-14
01/08/1997,MIL,SAS @ ATL,L,265,112,45,90,50.0,4,10,40.0,18,22,81.8,15,28,43,26,10,0,18,39,-7
01/06/1997,CHI,PHI @ ORL,L,240,89,35,79,44.3,2,13,15.4,17,20,85.0,13,28,41,21,4,3,13,21,-13
01/04/1997,MIA,PHI @ ORL,W,240,83,29,65,44.6,2,6,33.3,23,36,63.9,5,31,36,23,12,4,14,27,3
01/02/1997,SAS,SAS @ DEN,L,240,80,33,69,47.8,2,10,20.0,12,18,66.7,5,26,31,25,11,4,21,28,-3
12/30/1996,LAC,SAS @ DEN,L,240,101,31,65,47.7,7,14,50.0,32,42,76.2,12,23,35,22,6,2,23,31,-14
12/28/1996,PHI,SAS @ VAN,W,240,110,44,88,50.0,4,18,22.2,18,20,90.0,13,31,44,33,13,6,10,24,26
12/26/1996,POR,ORL @ MIA,W,240,99,36,66,54.5,5,8,62.5,22,32,68.8,5,23,28,28,8,7,16,22,5
12/23/1996,MIN,ORL @ MIA,L,240,98,38,72,52.8,5,15,33.3,17,25,68.0,11,26,37,27,2,1,14,20,-9
12/22/1996,CLE,ORL @ MIA,L,240,94,38,70,54.3,4,13,30.8,14,22,63.6,5,23,28,32,7,2,18,27,-6
12/20/1996,ORL,POR @ SAC,W,240,98,38,69,55.1,6,12,50.0,16,21,76.2,2,27,29,27,11,2,16,21,5
12/19/1996,MIA,POR @ SAC,W,265,94,31,69,44.9,2,8,25.0,30,40,75.0,8,38,46,20,12,7,21,26,7
12/17/1996,NYK,LAL @ MIL,L,240,94,34,78,43.6,4,13,30.8,22,28,78.6,12,26,38,19,7,1,18,23,-5
12/14/1996,ORL,LAL @ MIL,W,240,101,41,81,50.6,2,7,28.6,17,21,81.0,14,37,51,30,10,7,16,27,33
12/12/1996,PHX,CHH @ CHI,L,240,87,34,75,45.3,4,12,33.3,15,19,78.9,8,32,40,25,12,7,20,25,-8
12/10/1996,IND,SEA @ NJN,W,240,110,37,77,48.1,3,6,50.0,33,40,82.5,16,38,54,26,8,9,19,25,24
12/07/1996,DEN,CHH @ SEA,W,240,104,39,76,51.3,4,6,66.7,22,31,71.0,10,24,34,23,7,4,6,17,13
12/06/1996,MIN,CHH @ SEA,W,240,106,38,81,46.9,4,12,33.3,26,29,89.7,14,27,41,27,9,1,12,26,11
12/04/1996,LAL,DAL @ MIA,W,240,101,36,69,52.2,6,13,46.2,23,26,88.5,6,36,42,26,8,7,16,22,26
12/02/1996,CHH,DAL @ MIA,W,240,107,43,74,58.1,4,8,50.0,17,26,65.4,9,25,34,31,7,9,15,24,10
12/01/1996,SEA,DAL @ MIA,W,240,96,37,79,46.8,5,8,62.5,17,21,81.0,11,29,40,24,10,1,12,23,6
11/29/1996,LAC,SAC @ NYK,W,240,111,40,73,54.8,5,10,50.0,26,31,83.9,10,29,39,27,9,7,17,22,17
11/27/1996,DEN,DEN @ UTA,W,240,107,39,84,46.4,5,14,35.7,24,30,80.0,16,26,42,29,11,3,11,22,4
11/25/1996,NJN,DEN @ UTA,W,240,108,45,88,51.1,2,4,50.0,16,21,76.2,19,39,58,32,7,13,20,24,16
11/23/1996,CHI,ATL @ TOR,W,240,105,39,74,52.7,6,11,54.5,21,28,75.0,7,31,38,25,7,4,9,24,5
11/21/1996,GSW,ATL @ TOR,W,265,109,40,83,48.2,3,14,21.4,26,36,72.2,16,33,49,28,9,5,22,33,5
11/20/1996,LAL,ATL @ TOR,W,240,113,40,72,55.6,3,12,25.0,30,36,83.3,7,35,42,35,11,5,15,28,16
11/16/1996,DAL,DET @ BOS,W,240,88,28,75,37.3,9,13,69.2,23,29,79.3,13,29,42,20,6,6,18,28,1
11/15/1996,VAN,DEN @ NJN,W,240,104,41,78,52.6,1,7,14.3,21,30,70.0,18,40,58,31,3,10,18,17,8
11/13/1996,SAC,DEN @ NJN,W,240,105,38,77,49.4,5,9,55.6,24,35,68.6,11,37,48,26,10,7,16,20,31
11/09/1996,HOU,LAL @ SAS,L,240,85,32,77,41.6,1,10,10.0,20,31,64.5,8,28,36,19,12,3,14,23,-6
11/04/1996,HOU,VAN @ CHI,L,240,72,31,79,39.2,2,12,16.7,8,11,72.7,11,29,40,16,8,5,16,24,-3
11/02/1996,LAC,VAN @ CHI,W,240,95,33,71,46.5,2,9,22.2,27,40,67.5,14,28,42,18,7,5,13,25,5
