,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/2001,GSW,IND @ CLE,W,240,95,37,92,40.2,4,9,44.4,17,21,81.0,27,31,58,18,9,10,14,21,14
04/16/2001,SAC,IND @ CLE,L,240,100,37,84,44.0,7,16,43.8,19,27,70.4,9,31,40,23,9,4,16,21,-10
04/14/2001,HOU,PHX @ LAC,L,240,95,43,100,43.0,2,11,18.2,7,14,50.0,23,24,47,27,9,6,8,18,-5
04/12/2001,POR,BOS @ IND,L,240,87,39,80,48.8,3,8,37.5,6,9,66.7,5,28,33,29,6,4,9,14,-13
04/10/2001,MIN,BOS @ IND,L,240,91,38,86,44.2,4,12,33.3,11,18,61.1,12,25,37,28,11,1,12,17,-13
04/07/2001,DEN,CHH @ NYK,L,240,97,37,86,43.0,5,9,55.6,18,24,75.0,13,36,49,28,9,3,14,22,-1
04/06/2001,SAC,CHH @ NYK,L,240,90,36,91,39.6,5,10,50.0,13,17,76.5,13,28,41,21,3,7,10,16,-28
04/04/2001,LAC,CHI @ IND,W,240,86,33,75,44.0,0,5,0.0,20,23,87.0,11,37,48,23,2,2,15,23,8
04/01/2001,UTA,CHH @ NJN,L,240,73,29,75,38.7,4,11,36.4,11,19,57.9,13,24,37,21,7,7,17,21,-19
03/29/2001,NYK,MIN @ SAC,W,240,89,36,79,45.6,3,17,17.6,14,16,87.5,3,39,42,23,2,6,7,17,21
03/25/2001,TOR,CLE @ SEA,L,240,92,35,79,44.3,7,11,63.6,15,17,88.2,9,30,39,27,6,4,16,17,-10
03/23/2001,IND,CLE @ SEA,L,240,75,24,79,30.4,6,19,31.6,21,31,67.7,14,27,41,19,11,8,19,17,-20
03/22/2001,CLE,BOS @ NJN,L,240,95,31,69,44.9,6,10,60.0,27,33,81.8,10,24,34,22,8,3,14,23,-14
03/20/2001,NJN,BOS @ NJN,L,240,90,29,82,35.4,4,18,22.2,28,29,96.6,11,19,30,16,7,6,12,19,-14
03/17/2001,MIA,MIL @ DET,L,240,81,32,77,41.6,6,13,46.2,11,18,61.1,14,21,35,17,7,1,17,22,-14
03/16/2001,ORL,MIL @ DET,L,240,99,33,75,44.0,9,15,60.0,24,30,80.0,7,30,37,25,6,8,10,25,-4
03/14/2001,CHH,SEA @ MIL,L,240,95,39,82,47.6,3,7,42.9,14,18,77.8,11,32,43,28,6,1,18,26,-5
03/13/2001,ATL,SEA @ MIL,L,240,99,41,78,52.6,4,11,36.4,13,20,65.0,9,26,35,20,6,5,13,24,-10
03/11/2001,TOR,MIA @ MIN,L,240,84,32,74,43.2,2,9,22.2,18,20,90.0,6,26,32,16,3,5,14,15,-17
03/09/2001,POR,MIA @ MIN,W,240,95,37,75,49.3,3,13,23.1,18,29,62.1,13,28,41,25,6,7,11,23,10
03/06/2001,POR,TOR @ SEA,W,240,105,39,70,55.7,3,10,30.0,24,30,80.0,6,30,36,27,6,2,15,23,8
