,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/05/1999,SAC,DET @ PHI,L,240,95,36,85,42.4,3,7,42.9,20,27,74.1,11,31,42,13,13,1,16,25,-4
05/03/1999,GSW,DET @ PHI,L,240,83,28,76,36.8,3,9,33.3,24,35,68.6,17,22,39,15,15,4,13,23,-8
05/01/1999,PHX,SAC @ DEN,L,240,77,29,73,39.7,1,8,12.5,18,28,64.3,15,19,34,19,9,2,19,15,-30
04/29/1999,SAS,CHI @ CHH,L,240,72,28,80,35.0,2,10,20.0,14,22,63.6,18,19,37,16,10,5,12,20,-27
04/27/1999,DAL,VAN @ DAL,L,240,75,27,76,35.5,1,8,12.5,20,29,69.0,18,34,52,14,8,3,23,23,-9
04/24/1999,LAC,VAN @ DAL,L,240,96,32,63,50.8,4,9,44.4,28,36,77.8,6,29,35,24,7,6,16,20,-9
04/23/1999,SEA,CLE @ MIL,L,240,84,33,83,39.8,6,13,46.2,12,16,75.0,18,28,46,22,3,7,18,30,-13
04/21/1999,LAC,CLE @ MIL,W,240,97,36,68,52.9,4,9,44.4,21,27,77.8,11,24,35,21,7,14,15,19,3
04/19/1999,LAL,DAL @ HOU,L,240,102,38,80,47.5,5,10,50.0,21,32,65.6,11,26,37,23,2,5,16,28,-15
04/18/1999,GSW,DAL @ HOU,L,240,85,30,72,41.7,2,10,20.0,23,30,76.7,11,23,34,15,14,4,20,21,-5
04/16/1999,MIN,DEN @ SAC,L,240,75,31,76,40.8,2,12,16.7,11,19,57.9,12,26,38,24,5,7,16,19,-14
04/14/1999,HOU,PHX @ SEA,L,240,85,31,77,40.3,1,7,14.3,22,29,75.9,12,21,33,15,9,0,14,20,-17
04/12/1999,UTA,PHX @ SEA,L,240,80,27,74,36.5,3,10,30.0,23,30,76.7,14,20,34,12,7,6,14,21,-18
04/11/1999,SAC,SAC @ VAN,L,240,88,34,73,46.6,3,11,27.3,17,22,77.3,11,29,40,21,12,3,19,16,-3
04/09/1999,SEA,SAC @ VAN,W,240,98,37,74,50.0,5,10,50.0,19,26,73.1,13,32,45,19,10,5,14,21,5
04/07/1999,DEN,ORL @ CLE,L,240,84,30,69,43.5,0,4,0.0,24,34,70.6,11,29,40,17,4,8,15,14,-3
04/06/1999,POR,ORL @ CLE,L,240,89,36,80,45.0,2,11,18.2,15,22,68.2,17,25,42,17,6,3,15,22,-9
04/04/1999,CHI,ATL @ CHH,L,240,87,28,61,45.9,3,5,60.0,28,38,73.7,8,24,32,19,5,4,9,21,-1
04/02/1999,ATL,ATL @ CHH,L,240,81,29,72,40.3,2,11,18.2,21,28,75.0,12,26,38,18,7,4,15,18,-3
04/01/1999,SAS,DEN @ MIN,L,240,91,36,81,44.4,3,8,37.5,16,20,80.0,20,25,45,20,5,1,16,18,-12
03/30/1999,DEN,DEN @ MIN,W,240,101,37,70,52.9,1,4,25.0,26,38,68.4,12,31,43,24,3,3,14,18,14
03/29/1999,LAL,WAS @ MIL,L,240,98,39,82,47.6,1,6,16.7,19,24,79.2,18,27,45,27,8,4,25,30,-18
03/26/1999,UTA,UTA @ LAC,L,240,80,34,70,48.6,4,13,30.8,8,15,53.3,7,32,39,21,8,4,17,24,-5
03/24/1999,PHI,UTA @ LAC,L,265,90,33,78,42.3,3,11,27.3,21,27,77.8,13,29,42,21,8,6,22,24,-5
03/22/1999,PHX,PHX @ LAL,L,240,84,31,73,42.5,3,8,37.5,19,28,67.9,7,33,40,18,8,4,15,23,-5
03/20/1999,SAS,LAC @ MIN,L,265,88,34,84,40.5,7,9,77.8,13,22,59.1,14,35,49,26,10,8,25,26,-4
03/18/1999,MIN,LAC @ MIN,W,240,86,24,61,39.3,0,3,0.0,38,48,79.2,10,35,45,15,9,3,18,24,5
03/16/1999,SEA,LAC @ BOS,L,240,85,31,82,37.8,1,3,33.3,22,38,57.9,22,28,50,20,8,2,9,25,-2
03/15/1999,DEN,LAC @ BOS,L,240,84,31,76,40.8,3,4,75.0,19,32,59.4,13,27,40,15,6,2,23,18,-26
03/13/1999,DAL,NYK @ MIL,L,240,74,27,66,40.9,1,6,16.7,19,26,73.1,10,28,38,13,7,5,22,25,-17
03/11/1999,HOU,MIL @ IND,L,240,91,38,82,46.3,1,7,14.3,14,22,63.6,10,25,35,18,9,5,14,28,-11
03/09/1999,GSW,MIL @ IND,L,240,82,33,81,40.7,4,10,40.0,12,19,63.2,13,28,41,20,9,4,16,21,-10
03/08/1999,POR,LAL @ LAC,L,240,73,25,73,34.2,1,9,11.1,22,28,78.6,15,25,40,12,9,4,20,19,-19
03/06/1999,HOU,LAL @ LAC,L,240,92,37,96,38.5,3,13,23.1,15,23,65.2,19,19,38,18,15,2,14,27,-15
03/04/1999,MIN,MIN @ POR,L,240,93,36,76,47.4,4,9,44.4,17,29,58.6,13,29,42,27,7,5,21,29,-9
03/03/1999,UTA,MIN @ POR,L,240,86,31,76,40.8,8,17,47.1,16,24,66.7,8,23,31,20,10,2,14,25,-23
03/02/1999,SAC,MIN @ POR,L,240,101,41,84,48.8,2,7,28.6,17,23,73.9,13,26,39,21,9,1,15,27,-10
02/28/1999,DEN,LAC @ DAL,L,240,112,42,79,53.2,4,8,50.0,24,37,64.9,9,23,32,27,11,4,16,24,-4
02/27/1999,HOU,POR @ WAS,L,240,74,31,79,39.2,1,4,25.0,11,17,64.7,11,30,41,11,6,1,20,15,-12
02/25/1999,PHX,POR @ WAS,L,240,86,31,71,43.7,2,12,16.7,22,30,73.3,12,28,40,20,9,3,23,22,-8
02/23/1999,LAL,UTA @ DEN,W,240,93,29,68,42.6,2,6,33.3,33,45,73.3,9,40,49,22,5,3,15,27,10
02/21/1999,TOR,BOS @ WAS,L,240,87,30,66,45.5,4,11,36.4,23,30,76.7,2,25,27,17,7,7,17,26,-15
02/19/1999,MIN,BOS @ WAS,L,240,96,38,81,46.9,4,11,36.4,16,29,55.2,15,23,38,25,9,3,18,23,-19
02/17/1999,BOS,CHI @ MIL,L,315,129,41,87,47.1,2,8,25.0,45,50,90.0,17,36,53,28,10,6,31,35,-2
02/16/1999,LAC,CHI @ MIL,W,290,93,36,91,39.6,5,16,31.3,16,22,72.7,12,36,48,17,13,3,14,26,4
02/14/1999,DAL,DET @ NYK,W,240,96,35,81,43.2,9,18,50.0,17,18,94.4,16,23,39,22,13,5,15,18,4
02/11/1999,IND,DET @ NYK,L,240,97,40,82,48.8,2,7,28.6,15,18,83.3,15,24,39,21,5,2,8,19,-4
02/10/1999,LAC,CLE @ CHH,W,240,105,35,82,42.7,4,11,36.4,31,36,86.1,13,28,41,23,8,2,14,24,6
02/08/1999,POR,CLE @ CHH,L,240,76,27,81,33.3,2,8,25.0,20,28,71.4,20,26,46,13,11,1,21,22,-19
