,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2000,HOU,LAL @ SAS,W,240,96,35,74,47.3,0,6,0.0,26,29,89.7,12,31,43,19,8,4,14,16,4
04/17/2000,SAS,MIL @ ORL,L,240,93,32,70,45.7,2,9,22.2,27,32,84.4,7,26,33,19,6,4,8,27,-7
04/16/2000,DAL,MIL @ ORL,L,240,106,39,88,44.3,5,13,38.5,23,29,79.3,13,38,51,17,3,3,9,21,-8
04/14/2000,MIN,NYK @ TOR,L,290,94,39,97,40.2,6,15,40.0,10,14,71.4,13,31,44,22,6,4,13,16,-10
04/12/2000,PHX,NYK @ TOR,L,265,116,37,91,40.7,12,22,54.5,30,34,88.2,17,24,41,21,7,5,16,24,-6
04/11/2000,GSW,NYK @ TOR,L,240,97,39,76,51.3,2,7,28.6,17,20,85.0,8,27,35,22,5,1,16,23,-12
04/09/2000,SAS,POR @ UTA,L,240,99,36,81,44.4,8,17,47.1,19,19,100,8,26,34,23,8,2,10,21,-8
04/08/2000,POR,POR @ UTA,L,240,85,34,70,48.6,3,7,42.9,14,23,60.9,11,19,30,23,6,2,16,22,-13
04/06/2000,POR,MIN @ SAC,W,240,89,33,66,50.0,7,13,53.8,16,23,69.6,10,29,39,25,10,7,17,20,2
04/04/2000,HOU,CHI @ MIL,W,240,102,39,92,42.4,4,12,33.3,20,24,83.3,10,30,40,22,11,9,9,18,2
04/02/2000,DAL,CHI @ MIL,L,240,86,33,81,40.7,1,11,9.1,19,26,73.1,13,32,45,19,11,4,18,18,-14
03/31/2000,NYK,NYK @ VAN,L,240,83,33,69,47.8,5,15,33.3,12,14,85.7,7,37,44,21,6,6,20,22,-6
03/29/2000,LAL,NYK @ VAN,L,240,99,40,74,54.1,5,14,35.7,14,19,73.7,11,27,38,27,5,5,17,20,-9
03/25/2000,UTA,IND @ NJN,L,240,75,28,79,35.4,5,16,31.3,14,15,93.3,17,30,47,19,5,3,17,27,-9
03/21/2000,GSW,NYK @ IND,W,240,98,37,81,45.7,2,11,18.2,22,37,59.5,16,34,50,24,9,8,15,25,16
03/19/2000,DET,NYK @ IND,L,240,99,38,74,51.4,8,15,53.3,15,17,88.2,14,24,38,25,9,5,28,19,-2
03/17/2000,PHX,DEN @ SAS,L,240,86,28,65,43.1,6,16,37.5,24,31,77.4,7,31,38,18,8,10,28,20,-15
03/16/2000,SEA,DEN @ SAS,L,240,103,45,83,54.2,1,7,14.3,12,18,66.7,11,24,35,30,6,1,19,26,-14
