,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/20/1997,MIL,TOR @ BOS,L,240,100,37,80,46.3,5,14,35.7,21,26,80.8,8,23,31,19,8,2,16,17,-20
04/18/1997,TOR,TOR @ BOS,L,240,100,35,79,44.3,13,23,56.5,17,22,77.3,13,24,37,27,9,6,21,20,-8
04/16/1997,BOS,CLE @ DET,W,240,108,42,81,51.9,5,16,31.3,19,26,73.1,11,31,42,31,10,6,16,18,6
04/14/1997,CLE,CLE @ DET,W,240,94,37,69,53.6,8,16,50.0,12,17,70.6,11,30,41,27,7,4,17,25,12
04/12/1997,WAS,LAC @ DAL,W,240,99,37,82,45.1,7,17,41.2,18,21,85.7,13,26,39,18,5,9,14,18,2
04/11/1997,DET,LAC @ DAL,W,240,93,37,77,48.1,3,13,23.1,16,21,76.2,15,32,47,16,5,0,10,14,8
04/09/1997,BOS,ORL @ TOR,W,240,136,48,81,59.3,15,21,71.4,25,29,86.2,14,29,43,33,15,6,27,26,25
04/07/1997,CLE,MIA @ DET,W,265,110,37,75,49.3,8,18,44.4,28,32,87.5,10,23,33,25,10,1,19,28,5
04/05/1997,PHI,MIA @ DET,W,240,115,45,99,45.5,6,14,42.9,19,25,76.0,21,24,45,29,8,7,12,23,2
04/03/1997,NJN,WAS @ MIN,W,240,93,35,84,41.7,6,17,35.3,17,19,89.5,13,31,44,23,5,7,13,21,6
04/02/1997,ATL,WAS @ MIN,W,240,95,30,65,46.2,6,17,35.3,29,34,85.3,8,27,35,24,8,2,16,25,11
03/28/1997,IND,HOU @ DEN,L,240,115,41,66,62.1,6,9,66.7,27,33,81.8,7,19,26,29,6,1,15,25,-1
03/26/1997,POR,LAC @ DET,L,240,87,31,69,44.9,7,14,50.0,18,25,72.0,8,31,39,26,7,5,17,11,-1
03/22/1997,GSW,SEA @ VAN,W,265,100,37,80,46.3,9,20,45.0,17,23,73.9,10,28,38,30,10,9,11,17,7
03/21/1997,TOR,SEA @ VAN,W,240,102,34,74,45.9,5,16,31.3,29,35,82.9,8,34,42,14,7,3,7,23,5
03/19/1997,CLE,WAS @ HOU,W,240,90,35,69,50.7,3,13,23.1,17,21,81.0,11,31,42,26,8,6,13,19,18
03/17/1997,UTA,WAS @ HOU,L,240,93,36,76,47.4,8,26,30.8,13,18,72.2,9,23,32,25,9,2,17,27,-21
03/15/1997,PHI,LAL @ DEN,W,240,107,38,82,46.3,6,19,31.6,25,32,78.1,9,29,38,21,10,4,16,16,8
03/14/1997,ORL,VAN @ MIA,L,240,81,33,76,43.4,7,22,31.8,8,14,57.1,9,33,42,22,7,4,12,16,-5
03/11/1997,VAN,VAN @ MIA,W,240,98,35,79,44.3,8,17,47.1,20,28,71.4,18,30,48,21,7,3,14,19,6
03/09/1997,MIA,CLE @ SAC,W,240,82,31,69,44.9,8,14,57.1,12,22,54.5,12,35,47,25,7,4,21,20,6
03/06/1997,BOS,SAC @ PHX,W,265,122,47,87,54.0,8,19,42.1,20,26,76.9,11,34,45,33,7,8,13,24,1
03/04/1997,SAS,SAC @ PHX,W,240,105,36,66,54.5,10,18,55.6,23,29,79.3,5,24,29,30,4,3,12,17,7
