,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/23/1989,BOS,SAC @ POR,L,240,110,45,85,52.9,2,6,33.3,18,28,64.3,11,27,38,34,6,2,16,34,-10
04/21/1989,MIL,SAC @ POR,L,240,110,46,92,50.0,2,7,28.6,16,19,84.2,16,16,32,33,5,3,11,32,-7
04/18/1989,NJN,POR @ SEA,W,240,121,46,91,50.5,3,8,37.5,26,33,78.8,13,31,44,30,11,8,11,24,16
04/17/1989,BOS,POR @ SEA,L,265,108,44,103,42.7,3,9,33.3,17,30,56.7,13,31,44,31,13,2,10,31,-5
04/15/1989,IND,NYK @ PHL,L,240,105,44,97,45.4,2,9,22.2,15,19,78.9,16,30,46,30,7,7,8,19,-10
04/14/1989,PHL,NYK @ PHL,W,240,119,52,90,57.8,2,6,33.3,13,17,76.5,13,27,40,36,8,4,13,26,4
04/12/1989,NYK,MIL @ WAS,W,240,104,43,88,48.9,0,6,0.0,18,23,78.3,13,23,36,34,11,4,15,22,5
04/10/1989,ATL,MIL @ WAS,L,240,105,42,92,45.7,1,7,14.3,20,23,87.0,14,29,43,34,8,2,11,35,-7
04/09/1989,CLE,MIL @ WAS,L,240,116,45,90,50.0,7,11,63.6,19,27,70.4,15,26,41,37,5,4,12,39,-6
04/07/1989,PHL,UTH @ DEN,L,240,108,44,87,50.6,1,5,20.0,19,20,95.0,6,26,32,33,6,3,10,30,-10
04/04/1989,CHI,NJN @ WAS,L,240,101,40,84,47.6,3,7,42.9,18,20,90.0,7,24,31,35,7,3,19,26,-20
04/01/1989,POR,NJN @ WAS,L,265,121,45,95,47.4,1,3,33.3,30,41,73.2,14,27,41,33,8,5,13,27,-4
03/30/1989,GOS,POR @ WAS,L,240,104,45,101,44.6,1,5,20.0,13,19,68.4,15,36,51,31,5,7,14,24,-9
03/27/1989,NYK,WAS @ SAN,L,240,105,42,87,48.3,2,5,40.0,19,27,70.4,16,21,37,26,6,3,20,31,-16
03/25/1989,DET,WAS @ SAN,L,240,101,43,95,45.3,2,7,28.6,13,18,72.2,20,20,40,29,6,0,8,22,-12
03/23/1989,WAS,SAN @ PHL,L,240,97,41,90,45.6,3,10,30.0,12,17,70.6,16,26,42,27,6,8,12,22,-5
03/20/1989,SAC,SAN @ PHL,W,240,117,46,86,53.5,5,11,45.5,20,25,80.0,9,33,42,30,7,3,10,23,7
03/19/1989,GOS,ATL @ LAL,L,240,117,45,101,44.6,3,7,42.9,24,30,80.0,15,30,45,32,10,4,16,29,-7
03/17/1989,LAC,ATL @ LAL,W,240,108,48,103,46.6,4,7,57.1,8,9,88.9,16,29,45,36,16,2,13,28,3
03/16/1989,SEA,ATL @ LAL,L,240,88,38,89,42.7,3,10,30.0,9,16,56.3,14,26,40,22,7,4,22,26,-20
03/14/1989,DEN,PHL @ NYK,L,240,102,41,92,44.6,2,4,50.0,18,24,75.0,18,24,42,26,8,2,22,30,-23
03/12/1989,SAC,PHL @ NYK,L,240,105,41,86,47.7,3,9,33.3,20,26,76.9,16,26,42,24,6,4,21,25,-9
03/10/1989,LAL,CLE @ POR,L,240,90,38,95,40.0,1,3,33.3,13,17,76.5,13,21,34,26,14,3,19,17,-33
03/08/1989,DEN,CLE @ POR,L,240,99,37,89,41.6,1,4,25.0,24,31,77.4,16,35,51,30,3,4,16,20,-13
03/05/1989,WAS,HOU @ UTH,L,240,101,36,87,41.4,1,7,14.3,28,33,84.8,11,25,36,23,8,3,12,21,-13
03/03/1989,ATL,SAC @ GOS,L,240,109,41,89,46.1,1,4,25.0,26,32,81.3,15,29,44,24,10,3,26,33,-24
03/02/1989,NJN,SAC @ GOS,L,240,103,41,91,45.1,2,5,40.0,19,23,82.6,15,28,43,22,6,7,14,29,-11
02/28/1989,BOS,SAC @ GOS,L,240,87,39,94,41.5,1,3,33.3,8,9,88.9,14,22,36,25,10,5,11,24,-25
02/25/1989,SAN,PHL @ LAC,W,240,124,49,94,52.1,1,4,25.0,25,39,64.1,17,38,55,40,8,6,15,30,11
02/23/1989,NYK,UTH @ DEN,L,240,114,44,96,45.8,2,6,33.3,24,34,70.6,20,19,39,32,7,5,24,23,-25
02/22/1989,CHI,UTH @ DEN,L,240,102,39,82,47.6,3,4,75.0,21,31,67.7,11,18,29,27,7,1,13,22,-28
02/18/1989,IND,DAL @ SAN,W,240,119,44,96,45.8,1,8,12.5,30,31,96.8,17,24,41,36,11,3,11,23,5
02/17/1989,MIA,DAL @ SAN,L,240,102,41,90,45.6,1,3,33.3,19,24,79.2,15,27,42,26,6,3,13,24,-1
02/14/1989,NYK,LAL @ POR,L,240,117,43,88,48.9,3,7,42.9,28,35,80.0,17,16,33,29,6,4,12,22,-12
02/09/1989,ATL,LAL @ POR,W,240,110,46,91,50.5,0,4,0.0,18,25,72.0,12,30,42,30,8,3,17,25,2
02/07/1989,CHI,ATL @ CHH,L,240,93,32,77,41.6,0,3,0.0,29,34,85.3,9,26,35,24,9,3,20,18,-25
02/05/1989,CLE,ATL @ CHH,L,240,91,41,87,47.1,1,5,20.0,8,12,66.7,8,32,40,28,6,5,16,22,-19
02/03/1989,SEA,SAC @ MIA,W,240,108,44,91,48.4,3,9,33.3,17,20,85.0,18,24,42,29,8,5,18,26,2
02/01/1989,BOS,LAL @ PHX,L,240,94,33,88,37.5,0,2,0.0,28,38,73.7,14,33,47,14,10,5,13,21,-13
01/30/1989,POR,LAL @ PHX,L,240,118,45,101,44.6,3,6,50.0,25,33,75.8,14,27,41,26,10,2,14,29,-12
01/27/1989,LAL,GOS @ IND,L,240,97,44,101,43.6,0,4,0.0,9,13,69.2,20,22,42,33,8,7,15,23,-17
01/26/1989,UTH,GOS @ IND,W,240,89,35,94,37.2,1,5,20.0,18,21,85.7,20,38,58,23,5,4,18,20,1
01/24/1989,PHX,NYK @ LAL,L,240,103,39,94,41.5,3,8,37.5,22,27,81.5,19,31,50,22,8,4,15,22,-3
01/21/1989,ATL,NYK @ LAL,L,240,113,48,85,56.5,0,6,0.0,17,20,85.0,8,17,25,35,10,0,15,31,-24
01/19/1989,PHX,PHX @ CHH,L,240,112,43,105,41.0,2,10,20.0,24,31,77.4,19,28,47,24,9,2,8,26,-14
01/18/1989,MIL,PHX @ CHH,L,240,106,45,80,56.3,4,7,57.1,12,14,85.7,12,19,31,34,7,0,27,25,-12
01/16/1989,PHL,PHX @ CHH,W,265,127,51,99,51.5,2,3,66.7,23,27,85.2,18,33,51,38,7,4,12,18,5
01/15/1989,PHL,PHL @ CHH,L,240,109,43,92,46.7,1,4,25.0,22,28,78.6,13,28,41,27,10,3,10,23,-7
