,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2002,CHI,LAC @ GSW,W,240,112,39,82,47.6,1,7,14.3,33,41,80.5,17,22,39,25,13,4,14,21,6
04/16/2002,MIA,LAC @ GSW,W,240,88,30,81,37.0,2,13,15.4,26,33,78.8,18,32,50,13,3,4,12,23,7
04/14/2002,MIL,BOS @ MIN,L,240,91,32,79,40.5,8,16,50.0,19,23,82.6,17,27,44,20,6,6,17,23,-7
04/12/2002,CLE,BOS @ MIN,W,240,112,44,75,58.7,6,11,54.5,18,23,78.3,5,33,38,27,7,8,14,13,12
04/10/2002,ATL,MIL @ IND,L,240,95,37,85,43.5,4,13,30.8,17,24,70.8,17,24,41,21,9,5,18,22,-6
04/09/2002,TOR,MIL @ IND,L,240,80,30,73,41.1,1,13,7.7,19,29,65.5,14,21,35,14,7,6,14,16,-4
04/06/2002,ATL,HOU @ MIA,W,240,93,35,78,44.9,4,10,40.0,19,20,95.0,7,33,40,24,8,8,10,16,7
04/05/2002,WAS,HOU @ MEM,W,240,97,35,72,48.6,2,12,16.7,25,31,80.6,11,30,41,25,10,5,21,28,6
04/03/2002,MIA,HOU @ MEM,W,240,97,33,71,46.5,7,10,70.0,24,36,66.7,15,34,49,23,11,1,17,16,7
04/02/2002,NYK,DET @ MIA,L,240,85,32,81,39.5,6,15,40.0,15,21,71.4,11,28,39,24,10,4,12,16,-6
03/30/2002,CLE,DET @ MIA,W,240,93,37,96,38.5,4,14,28.6,15,23,65.2,19,35,54,25,7,9,7,16,8
03/29/2002,SAC,ATL @ MIA,L,240,87,33,81,40.7,4,14,28.6,17,26,65.4,13,25,38,17,11,7,15,21,-5
03/27/2002,ORL,ATL @ MIA,W,240,111,44,78,56.4,7,13,53.8,16,26,61.5,10,30,40,29,10,10,15,19,7
03/24/2002,IND,CHI @ ORL,W,240,99,35,71,49.3,5,14,35.7,24,33,72.7,13,35,48,16,3,7,18,23,15
03/22/2002,ORL,SEA @ DEN,W,240,106,42,82,51.2,7,15,46.7,15,23,65.2,12,35,47,27,9,2,15,20,14
03/20/2002,IND,SEA @ DEN,W,240,94,37,92,40.2,5,16,31.3,15,18,83.3,19,28,47,20,5,4,10,23,6
03/18/2002,MIL,GSW @ SEA,W,240,113,40,93,43.0,3,15,20.0,30,37,81.1,21,25,46,22,8,7,5,16,3
03/16/2002,PHX,PHX @ CHH,W,240,87,29,69,42.0,4,11,36.4,25,38,65.8,8,37,45,19,8,7,12,18,11
03/14/2002,UTA,PHX @ CHH,W,240,100,37,83,44.6,8,12,66.7,18,25,72.0,15,23,38,25,15,6,14,21,18
03/12/2002,LAL,SEA @ HOU,L,240,66,26,74,35.1,3,14,21.4,11,16,68.8,9,29,38,18,6,6,22,23,-41
03/10/2002,PHX,SEA @ HOU,W,240,88,35,91,38.5,4,12,33.3,14,17,82.4,17,31,48,22,11,3,7,18,6
03/08/2002,SAC,POR @ DEN,L,240,87,31,77,40.3,2,8,25.0,23,31,74.2,12,30,42,15,7,5,19,26,-12
03/07/2002,SEA,POR @ DEN,L,265,89,30,87,34.5,5,19,26.3,24,32,75.0,19,34,53,15,8,4,17,25,-3
03/03/2002,DET,CLE @ PHI,L,240,81,31,79,39.2,2,4,50.0,17,28,60.7,15,29,44,16,7,2,8,24,-2
03/01/2002,BOS,CHI @ NJN,W,240,100,32,76,42.1,6,10,60.0,30,39,76.9,15,34,49,21,13,4,13,25,13
02/27/2002,NJN,CHI @ NJN,W,240,104,42,81,51.9,3,9,33.3,17,24,70.8,10,35,45,20,9,6,17,23,19
02/25/2002,MIN,MIA @ PHI,L,240,92,36,70,51.4,2,6,33.3,18,24,75.0,6,22,28,25,11,6,12,15,-5
