,0
Aaron Wiggins,4.577460289001465
Aleksej Pokusevski,25.772924423217773
Darius Bazley,16.2060489654541
Eugene Omoruyi,0.167954683303833
Isaiah Joe,-1.172706961631775
Jalen Williams,28.488433837890625
Jeremiah Robinson-Earl,3.986076831817627
Josh Giddey,3.3520586490631104
Kenrich Williams,21.985794067382812
Luguentz Dort,13.414216995239258
Mike Muscala,12.434714317321777
Ousmane Dieng,32.685401916503906
Shai Gilgeous-Alexander,45.692962646484375
Tre Mann,19.453126907348633
