,0
Bam Adebayo,27.388919830322266
Caleb Martin,34.007965087890625
Dewayne Dedmon,2.268606424331665
Duncan Robinson,23.605436325073242
Gabe Vincent,17.283964157104492
Haywood Highsmith,17.550460815429688
Jimmy Butler,39.579036712646484
Kyle Lowry,14.893959045410156
Max Strus,28.200956344604492
Tyler Herro,55.29770278930664
