,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/21/1991,DAL,DET @ CHI,W,240,135,58,89,65.2,0,3,0.0,19,30,63.3,11,37,48,39,12,13,18,19,34
04/19/1991,DEN,DET @ CHI,L,240,122,48,93,51.6,1,4,25.0,25,33,75.8,11,36,47,30,9,11,22,22,-3
04/18/1991,HOU,SAC @ POR,W,240,102,40,81,49.4,0,2,0.0,22,30,73.3,12,31,43,26,12,7,18,22,7
04/16/1991,LAC,SAC @ POR,W,240,128,45,85,52.9,2,3,66.7,36,46,78.3,11,40,51,34,13,12,17,26,30
04/14/1991,PHX,HOU @ SEA,W,240,109,43,93,46.2,0,1,0.0,23,30,76.7,17,35,52,27,8,4,18,19,8
04/12/1991,SEA,HOU @ SEA,L,240,99,40,83,48.2,0,0,-,19,26,73.1,18,29,47,20,8,7,19,23,-1
04/10/1991,POR,ORL @ SAC,L,240,100,35,82,42.7,1,4,25.0,29,36,80.6,16,29,45,26,5,8,20,26,-5
04/08/1991,GOS,ORL @ SAC,W,240,115,39,76,51.3,0,3,0.0,37,41,90.2,16,26,42,20,9,6,24,17,10
04/07/1991,MIN,ORL @ SAC,W,240,92,34,74,45.9,0,1,0.0,24,32,75.0,14,38,52,25,2,9,21,18,5
04/05/1991,CHI,SEA @ DEN,W,240,110,42,82,51.2,0,3,0.0,26,33,78.8,17,33,50,25,9,6,24,27,3
04/04/1991,MIL,SEA @ DEN,W,240,105,39,79,49.4,0,1,0.0,27,36,75.0,11,38,49,29,6,8,13,25,4
04/02/1991,LAL,SAN @ MIL,L,240,115,46,98,46.9,1,7,14.3,22,30,73.3,23,21,44,22,3,5,7,27,-7
03/30/1991,DEN,CLE @ PHL,W,240,130,53,97,54.6,2,6,33.3,22,27,81.5,14,35,49,38,12,7,22,24,14
03/28/1991,ORL,CLE @ PHL,W,240,119,45,78,57.7,2,4,50.0,27,32,84.4,6,37,43,33,5,9,16,22,24
03/26/1991,NYK,UTH @ LAC,W,265,129,47,99,47.5,1,6,16.7,34,41,82.9,16,32,48,32,10,9,17,25,10
03/24/1991,DET,UTH @ LAC,W,240,85,30,80,37.5,0,1,0.0,25,36,69.4,12,37,49,13,6,8,11,21,7
03/22/1991,MIA,MIA @ ATL,W,240,97,36,71,50.7,0,0,-,25,36,69.4,10,25,35,17,9,6,15,20,7
03/21/1991,ORL,MIA @ ATL,L,240,102,40,82,48.8,0,4,0.0,22,26,84.6,10,31,41,27,5,6,15,27,-3
03/19/1991,SAC,ATL @ CHI,W,240,104,37,81,45.7,0,2,0.0,30,38,78.9,11,34,45,18,9,5,12,21,3
03/17/1991,LAL,ATL @ CHI,L,240,91,39,73,53.4,0,3,0.0,13,19,68.4,10,24,34,30,8,1,22,23,-7
03/16/1991,SAC,ATL @ CHI,L,240,85,34,85,40.0,1,3,33.3,16,23,69.6,13,33,46,21,6,3,12,18,-7
03/14/1991,GOS,ATL @ PHX,W,240,101,41,72,56.9,0,2,0.0,19,23,82.6,9,33,42,28,5,2,24,28,2
03/13/1991,LAC,BOS @ UTH,L,240,93,36,81,44.4,0,5,0.0,21,32,65.6,16,28,44,19,8,3,14,22,-4
03/11/1991,UTH,BOS @ UTH,W,240,105,41,76,53.9,0,2,0.0,23,27,85.2,15,21,36,29,5,6,13,19,9
03/09/1991,SEA,BOS @ UTH,W,240,112,48,88,54.5,0,2,0.0,16,20,80.0,10,26,36,30,14,5,14,26,13
03/07/1991,NJN,UTH @ NYK,W,240,111,43,82,52.4,0,2,0.0,25,44,56.8,18,40,58,22,7,5,22,23,12
03/05/1991,PHL,PHX @ NYK,W,240,104,44,87,50.6,0,0,-,16,19,84.2,12,35,47,27,6,8,12,18,5
03/03/1991,WAS,PHX @ NYK,W,240,107,40,85,47.1,1,4,25.0,26,34,76.5,13,38,51,24,7,2,14,24,22
03/01/1991,BOS,CLE @ IND,L,240,98,43,77,55.8,0,2,0.0,12,15,80.0,4,30,34,32,6,6,16,28,-10
02/28/1991,NYK,CLE @ IND,L,240,93,37,78,47.4,1,6,16.7,18,24,75.0,11,27,38,25,7,1,11,16,-7
02/26/1991,POR,CLE @ IND,W,265,102,36,90,40.0,2,3,66.7,28,44,63.6,19,41,60,22,5,7,14,23,1
02/24/1991,POR,ORL @ GOS,W,240,95,34,85,40.0,0,2,0.0,27,33,81.8,14,34,48,21,8,3,18,22,7
02/22/1991,LAC,UTH @ GOS,L,240,101,37,93,39.8,2,8,25.0,25,33,75.8,17,35,52,20,7,9,17,32,-6
02/18/1991,UTH,WAS @ CHI,L,240,81,30,77,39.0,1,2,50.0,20,27,74.1,10,28,38,15,9,10,19,27,-23
02/16/1991,DAL,WAS @ CHI,L,240,94,41,86,47.7,0,2,0.0,12,20,60.0,12,34,46,29,5,6,13,20,-2
02/14/1991,PHX,UTH @ POR,L,240,97,33,79,41.8,0,5,0.0,31,40,77.5,13,26,39,19,6,10,16,19,-9
02/12/1991,WAS,UTH @ POR,W,240,102,42,95,44.2,0,2,0.0,18,22,81.8,12,40,52,27,7,7,14,17,10
02/07/1991,IND,ATL @ CHI,W,240,118,46,80,57.5,0,2,0.0,26,33,78.8,10,36,46,33,7,4,20,28,10
02/05/1991,GOS,ATL @ CHI,L,240,106,43,89,48.3,1,2,50.0,19,27,70.4,14,38,52,27,5,12,11,16,-6
02/02/1991,HOU,NYK @ ORL,L,265,94,36,79,45.6,1,6,16.7,21,26,80.8,8,34,42,22,4,8,22,29,-6
01/31/1991,CHI,BOS @ CHH,W,240,106,35,75,46.7,0,2,0.0,36,45,80.0,13,31,44,19,8,3,13,21,4
01/29/1991,HOU,BOS @ CHH,L,240,89,37,77,48.1,1,3,33.3,14,18,77.8,8,28,36,23,9,2,22,20,-2
01/28/1991,SEA,NJN @ SAC,W,240,119,47,89,52.8,2,6,33.3,23,30,76.7,19,28,47,31,7,12,20,21,12
01/26/1991,MIN,NJN @ SAC,W,240,112,40,82,48.8,0,1,0.0,32,41,78.0,14,36,50,30,9,12,16,21,7
01/24/1991,CLE,MIN @ HOU,W,240,111,41,79,51.9,1,3,33.3,28,40,70.0,10,32,42,26,11,7,13,28,8
