,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/25/1993,HOU,BOS @ WAS,W,265,119,45,85,52.9,1,3,33.3,28,32,87.5,8,27,35,29,3,5,10,21,2
04/24/1993,PHX,BOS @ WAS,L,240,97,38,81,46.9,3,5,60.0,18,22,81.8,7,38,45,30,7,7,19,21,-2
04/22/1993,DEN,WAS @ MIA,W,240,131,49,88,55.7,5,5,100,28,30,93.3,13,34,47,27,9,10,12,26,20
04/19/1993,SEA,SAN @ SEA,L,240,89,32,67,47.8,3,6,50.0,22,25,88.0,12,23,35,20,3,3,27,27,-7
04/18/1993,POR,SAN @ SEA,L,240,101,35,76,46.1,4,6,66.7,27,39,69.2,8,31,39,22,7,5,14,32,-4
04/16/1993,SAC,SAN @ SEA,L,240,93,38,83,45.8,4,10,40.0,13,23,56.5,7,27,34,23,11,10,14,25,-7
04/14/1993,GOS,BOS @ NJN,W,240,96,38,81,46.9,1,3,33.3,19,26,73.1,14,30,44,26,8,6,17,25,3
04/13/1993,SAC,BOS @ NJN,W,240,110,41,80,51.3,2,9,22.2,26,35,74.3,4,38,42,26,11,2,14,19,10
04/10/1993,HOU,CHI @ DET,L,240,88,36,74,48.6,3,6,50.0,13,16,81.3,6,23,29,19,9,1,15,20,-10
04/08/1993,LAC,CHI @ DET,W,240,112,37,75,49.3,1,5,20.0,37,44,84.1,8,32,40,23,13,6,20,19,4
04/06/1993,GOS,HOU @ UTH,L,240,111,42,88,47.7,4,14,28.6,23,38,60.5,15,22,37,25,10,6,16,22,-14
04/04/1993,NYK,HOU @ UTH,L,265,103,40,77,51.9,1,6,16.7,22,39,56.4,10,32,42,20,5,9,14,31,-5
04/02/1993,MIN,DAL @ LAC,W,240,108,40,82,48.8,4,14,28.6,24,28,85.7,10,26,36,25,5,10,9,17,7
03/31/1993,UTH,WAS @ IND,L,240,85,31,76,40.8,3,11,27.3,20,24,83.3,6,27,33,24,6,3,16,28,-8
03/30/1993,SEA,WAS @ IND,W,240,99,36,69,52.2,4,13,30.8,23,30,76.7,4,25,29,27,5,4,12,21,2
03/28/1993,DAL,WAS @ IND,W,240,114,40,70,57.1,2,4,50.0,32,36,88.9,14,22,36,21,10,3,17,19,7
03/26/1993,UTH,POR @ CHH,L,240,98,34,72,47.2,1,7,14.3,29,34,85.3,10,28,38,23,3,6,18,18,-6
03/24/1993,MIN,CHH @ NJN,W,240,105,40,80,50.0,0,1,0.0,25,29,86.2,10,24,34,28,7,1,6,27,13
03/23/1993,CLE,CHH @ NJN,L,240,90,41,96,42.7,0,6,0.0,8,11,72.7,13,29,42,21,4,3,15,24,-37
03/21/1993,NYK,CHH @ NJN,L,240,96,38,87,43.7,2,7,28.6,18,26,69.2,14,28,42,19,6,3,13,19,-19
03/19/1993,ORL,ORL @ DEN,W,240,96,37,82,45.1,1,7,14.3,21,28,75.0,12,26,38,26,7,5,14,17,3
03/17/1993,LAL,ORL @ DEN,W,240,101,40,74,54.1,2,6,33.3,19,25,76.0,8,27,35,32,3,1,13,23,1
03/15/1993,LAL,ORL @ DAL,L,240,87,37,81,45.7,0,6,0.0,13,17,76.5,13,37,50,18,6,3,23,28,-5
03/13/1993,POR,SEA @ MIA,W,240,108,44,86,51.2,4,6,66.7,16,22,72.7,11,31,42,25,8,9,11,22,9
03/09/1993,DAL,MIA @ HOU,W,240,119,45,83,54.2,2,7,28.6,27,33,81.8,13,43,56,25,13,7,22,15,35
03/06/1993,MIN,MIA @ HOU,L,240,105,35,71,49.3,3,4,75.0,32,40,80.0,13,27,40,26,4,8,18,20,-1
03/05/1993,CHI,HOU @ DAL,W,265,107,37,79,46.8,2,3,66.7,31,38,81.6,15,28,43,22,4,1,12,18,5
03/03/1993,BOS,HOU @ DAL,L,240,91,37,78,47.4,2,7,28.6,15,23,65.2,9,24,33,18,4,3,24,18,-41
03/02/1993,IND,LAL @ DEN,L,240,95,36,92,39.1,1,10,10.0,22,28,78.6,17,30,47,18,3,4,10,22,-14
