,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
De'Andre Hunter,35:03,6.0,15.0,40.0,1.0,5.0,20.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,16.0,-8.0,04/19/2022,21.0
Danilo Gallinari,21:41,0.0,6.0,0.0,0.0,4.0,0.0,2.0,2.0,100.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,1.0,2.0,-11.0,04/19/2022,12.5
John Collins,29:01,6.0,11.0,54.5,0.0,1.0,0.0,1.0,3.0,33.3,1.0,9.0,10.0,2.0,1.0,0.0,2.0,2.0,13.0,-6.0,04/19/2022,29.5
Kevin Huerter,33:31,3.0,10.0,30.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,1.0,2.0,5.0,9.0,-17.0,04/19/2022,28.75
Trae Young,40:38,10.0,20.0,50.0,2.0,10.0,20.0,3.0,4.0,75.0,2.0,4.0,6.0,7.0,0.0,0.0,10.0,3.0,25.0,-11.0,04/19/2022,39.0
Bogdan Bogdanovic,28:27,12.0,18.0,66.7,5.0,10.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,5.0,29.0,0.0,04/19/2022,40.5
Delon Wright,29:25,3.0,5.0,60.0,1.0,3.0,33.3,2.0,2.0,100.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,9.0,8.0,04/19/2022,19.25
Onyeka Okongwu,18:59,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,-4.0,04/19/2022,8.5
Timothe Luwawu-Cabarrot,3:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,04/19/2022,0.0
