,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
John Collins,30:53,4.0,10.0,40.0,0.0,2.0,0.0,4.0,4.0,100.0,5.0,8.0,13.0,2.0,1.0,1.0,2.0,3.0,12.0,14.0,11/02/2022,New York Knicks,34.25
De'Andre Hunter,35:09,9.0,21.0,42.9,2.0,5.0,40.0,1.0,3.0,33.3,1.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,21.0,22.0,11/02/2022,New York Knicks,31.25
Clint Capela,25:11,3.0,8.0,37.5,0.0,0.0,0.0,2.0,2.0,100.0,4.0,6.0,10.0,1.0,1.0,0.0,0.0,1.0,8.0,15.0,11/02/2022,New York Knicks,24.0
Dejounte Murray,38:06,14.0,27.0,51.9,5.0,12.0,41.7,3.0,3.0,100.0,0.0,4.0,4.0,9.0,5.0,1.0,3.0,1.0,36.0,26.0,11/02/2022,New York Knicks,67.5
Trae Young,27:52,7.0,22.0,31.8,2.0,7.0,28.6,1.0,2.0,50.0,1.0,5.0,6.0,7.0,1.0,0.0,1.0,1.0,17.0,17.0,11/02/2022,New York Knicks,37.5
Onyeka Okongwu,19:21,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,2.0,4.0,-2.0,11/02/2022,New York Knicks,16.25
Aaron Holiday,24:27,3.0,7.0,42.9,1.0,1.0,100.0,1.0,2.0,50.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,8.0,-14.0,11/02/2022,New York Knicks,17.0
Jalen Johnson,11:54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,-5.0,11/02/2022,New York Knicks,7.0
Justin Holiday,14:30,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,-11.0,11/02/2022,New York Knicks,7.75
AJ Griffin,9:16,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,11/02/2022,New York Knicks,6.5
Tyrese Martin,1:07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,11/02/2022,New York Knicks,1.25
Vit Krejci,1:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,11/02/2022,New York Knicks,0.0
Frank Kaminsky,1:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,11/02/2022,New York Knicks,0.0
