,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Andre Hunter,31:13,4.0,11.0,36.4,1.0,5.0,20.0,1.0,2.0,50.0,2.0,3.0,5.0,4.0,1.0,0.0,1.0,3.0,10.0,-2.0,10/23/2022,Charlotte Hornets,24.25
John Collins,38:29,3.0,12.0,25.0,0.0,7.0,0.0,4.0,4.0,100.0,2.0,8.0,10.0,1.0,1.0,4.0,1.0,2.0,10.0,-11.0,10/23/2022,Charlotte Hornets,33.5
Clint Capela,22:57,6.0,8.0,75.0,0.0,0.0,0.0,2.0,2.0,100.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,4.0,14.0,-19.0,10/23/2022,Charlotte Hornets,31.5
Dejounte Murray,38:48,7.0,15.0,46.7,2.0,4.0,50.0,3.0,3.0,100.0,1.0,7.0,8.0,5.0,1.0,1.0,4.0,2.0,19.0,-11.0,10/23/2022,Charlotte Hornets,39.5
Trae Young,33:16,9.0,25.0,36.0,2.0,8.0,25.0,8.0,9.0,88.9,2.0,3.0,5.0,9.0,0.0,0.0,1.0,4.0,28.0,-6.0,10/23/2022,Charlotte Hornets,48.25
Onyeka Okongwu,23:23,4.0,6.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,10.0,1.0,10/23/2022,Charlotte Hornets,22.75
Aaron Holiday,13:42,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-22.0,10/23/2022,Charlotte Hornets,3.5
Jalen Johnson,9:31,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,-6.0,10/23/2022,Charlotte Hornets,5.0
Justin Holiday,17:14,1.0,7.0,14.3,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-18.0,10/23/2022,Charlotte Hornets,5.5
AJ Griffin,6:27,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,10/23/2022,Charlotte Hornets,13.0
Tyrese Martin,1:40,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10/23/2022,Charlotte Hornets,2.0
Vit Krejci,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10/23/2022,Charlotte Hornets,1.5
Trent Forrest,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10/23/2022,Charlotte Hornets,1.5
