,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
John Collins,14:39,1.0,4.0,25.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,-10.0,10/14/2022,New Orleans Pelicans,6.75
De'Andre Hunter,11:49,2.0,3.0,66.7,1.0,2.0,50.0,3.0,4.0,75.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,-4.0,10/14/2022,New Orleans Pelicans,12.25
Onyeka Okongwu,19:29,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,6.0,-9.0,10/14/2022,New Orleans Pelicans,13.75
Trae Young,18:57,4.0,8.0,50.0,3.0,5.0,60.0,6.0,6.0,100.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,2.0,17.0,-11.0,10/14/2022,New Orleans Pelicans,27.75
Dejounte Murray,18:42,7.0,10.0,70.0,2.0,3.0,66.7,2.0,2.0,100.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,2.0,18.0,4.0,10/14/2022,New Orleans Pelicans,31.75
Justin Holiday,19:19,4.0,9.0,44.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,8.0,7.0,10/14/2022,New Orleans Pelicans,19.25
Aaron Holiday,25:41,5.0,6.0,83.3,2.0,2.0,100.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,0.0,3.0,0.0,12.0,15.0,10/14/2022,New Orleans Pelicans,30.5
Jalen Johnson,31:10,6.0,11.0,54.5,2.0,6.0,33.3,0.0,4.0,0.0,1.0,9.0,10.0,4.0,0.0,1.0,0.0,4.0,14.0,8.0,10/14/2022,New Orleans Pelicans,35.5
Frank Kaminsky,17:16,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,2.0,3.0,7.0,2.0,10/14/2022,New Orleans Pelicans,20.0
AJ Griffin,16:45,1.0,7.0,14.3,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,10/14/2022,New Orleans Pelicans,6.5
Tyrese Martin,16:52,3.0,6.0,50.0,0.0,2.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,7.0,-12.0,10/14/2022,New Orleans Pelicans,10.5
Jarrett Culver,7:15,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-12.0,10/14/2022,New Orleans Pelicans,5.25
Vit Krejci,13:26,1.0,6.0,16.7,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,-9.0,10/14/2022,New Orleans Pelicans,10.0
Trent Forrest,8:40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,-14.0,10/14/2022,New Orleans Pelicans,6.0
