,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Andre Hunter,17:32,5.0,10.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,12.0,8.0,10/28/2022,Detroit Pistons,16.5
John Collins,25:11,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,3.0,2.0,3.0,4.0,9.0,10/28/2022,Detroit Pistons,25.0
Clint Capela,23:26,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,3.0,8.0,11.0,1.0,0.0,2.0,1.0,2.0,5.0,14.0,10/28/2022,Detroit Pistons,23.75
Dejounte Murray,32:23,12.0,21.0,57.1,2.0,6.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,26.0,21.0,10/28/2022,Detroit Pistons,39.5
Trae Young,30:07,12.0,20.0,60.0,4.0,6.0,66.7,8.0,10.0,80.0,1.0,1.0,2.0,12.0,0.0,0.0,1.0,1.0,36.0,12.0,10/28/2022,Detroit Pistons,58.0
Onyeka Okongwu,21:31,7.0,10.0,70.0,0.0,0.0,0.0,2.0,2.0,100.0,5.0,2.0,7.0,2.0,1.0,1.0,0.0,2.0,16.0,10.0,10/28/2022,Detroit Pistons,31.75
Aaron Holiday,27:52,5.0,6.0,83.3,1.0,1.0,100.0,3.0,3.0,100.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,14.0,17.0,10/28/2022,Detroit Pistons,27.0
Justin Holiday,25:49,2.0,8.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,14.0,10/28/2022,Detroit Pistons,8.5
Jalen Johnson,21:09,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,7.0,15.0,10/28/2022,Detroit Pistons,18.75
AJ Griffin,5:43,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-2.0,10/28/2022,Detroit Pistons,11.0
Tyrese Martin,2:54,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,10/28/2022,Detroit Pistons,4.0
Frank Kaminsky,3:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10/28/2022,Detroit Pistons,4.0
Vit Krejci,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10/28/2022,Detroit Pistons,0.0
Trent Forrest,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/28/2022,Detroit Pistons,0.0
