,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Andre Hunter,27:23,4.0,10.0,40.0,0.0,2.0,0.0,4.0,4.0,100.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,12.0,-6.0,10/12/2022,Cleveland Cavaliers,20.75
John Collins,24:20,6.0,10.0,60.0,3.0,5.0,60.0,0.0,2.0,0.0,2.0,5.0,7.0,0.0,1.0,0.0,1.0,1.0,15.0,-12.0,10/12/2022,Cleveland Cavaliers,26.75
Clint Capela,23:08,2.0,6.0,33.3,0.0,0.0,0.0,4.0,6.0,66.7,6.0,9.0,15.0,0.0,0.0,4.0,0.0,2.0,8.0,4.0,10/12/2022,Cleveland Cavaliers,34.75
Dejounte Murray,32:37,7.0,19.0,36.8,3.0,6.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,17.0,-13.0,10/12/2022,Cleveland Cavaliers,30.0
Trae Young,34:18,3.0,17.0,17.6,1.0,6.0,16.7,7.0,8.0,87.5,0.0,2.0,2.0,6.0,2.0,0.0,6.0,1.0,14.0,1.0,10/12/2022,Cleveland Cavaliers,27.0
AJ Griffin,24:11,5.0,11.0,45.5,4.0,6.0,66.7,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,1.0,3.0,14.0,-3.0,10/12/2022,Cleveland Cavaliers,24.5
Jalen Johnson,22:28,1.0,5.0,20.0,1.0,1.0,100.0,5.0,5.0,100.0,2.0,9.0,11.0,1.0,0.0,1.0,1.0,1.0,8.0,13.0,10/12/2022,Cleveland Cavaliers,25.25
Justin Holiday,18:11,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,-10.0,10/12/2022,Cleveland Cavaliers,4.75
Onyeka Okongwu,21:41,2.0,6.0,33.3,0.0,0.0,0.0,3.0,3.0,100.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,7.0,-17.0,10/12/2022,Cleveland Cavaliers,17.75
Trent Forrest,4:16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10/12/2022,Cleveland Cavaliers,3.5
Vit Krejci,4:16,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10/12/2022,Cleveland Cavaliers,3.25
Jarrett Culver,3:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10/12/2022,Cleveland Cavaliers,1.25
