,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Andre Hunter,31:25,4.0,10.0,40.0,2.0,4.0,50.0,4.0,4.0,100.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,14.0,-5.0,10/29/2022,Milwaukee Bucks,20.25
John Collins,31:25,2.0,4.0,50.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,3.0,4.0,-5.0,10/29/2022,Milwaukee Bucks,12.25
Clint Capela,28:47,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,50.0,5.0,5.0,10.0,1.0,2.0,1.0,2.0,1.0,11.0,-14.0,10/29/2022,Milwaukee Bucks,30.0
Dejounte Murray,34:16,9.0,19.0,47.4,3.0,5.0,60.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,2.0,0.0,1.0,3.0,21.0,1.0,10/29/2022,Milwaukee Bucks,41.25
Trae Young,36:26,15.0,32.0,46.9,5.0,10.0,50.0,7.0,7.0,100.0,1.0,5.0,6.0,5.0,0.0,0.0,2.0,1.0,42.0,-13.0,10/29/2022,Milwaukee Bucks,58.5
Onyeka Okongwu,19:13,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,2.0,4.0,6.0,6.0,10/29/2022,Milwaukee Bucks,16.0
Aaron Holiday,24:03,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,-5.0,10/29/2022,Milwaukee Bucks,7.25
Justin Holiday,12:45,4.0,5.0,80.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,-1.0,10/29/2022,Milwaukee Bucks,11.0
Jalen Johnson,16:35,2.0,7.0,28.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,-3.0,10/29/2022,Milwaukee Bucks,11.5
AJ Griffin,5:05,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10/29/2022,Milwaukee Bucks,2.5
