,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
De'Andre Hunter,31:32,7.0,13.0,53.8,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,17.0,-12.0,04/22/2022,16.0
Danilo Gallinari,24:59,4.0,7.0,57.1,1.0,1.0,100.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,11.0,-23.0,04/22/2022,17.25
John Collins,23:57,2.0,6.0,33.3,1.0,1.0,100.0,1.0,1.0,100.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,6.0,-18.0,04/22/2022,15.75
Kevin Huerter,33:28,5.0,13.0,38.5,1.0,8.0,12.5,2.0,2.0,100.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,4.0,13.0,-5.0,04/22/2022,29.75
Trae Young,40:25,6.0,14.0,42.9,2.0,6.0,33.3,10.0,12.0,83.3,0.0,4.0,4.0,8.0,1.0,0.0,3.0,4.0,24.0,5.0,04/22/2022,42.5
Bogdan Bogdanovic,31:51,7.0,17.0,41.2,4.0,9.0,44.4,0.0,0.0,0.0,1.0,7.0,8.0,6.0,1.0,1.0,1.0,1.0,18.0,16.0,04/22/2022,42.5
Delon Wright,29:46,6.0,6.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,13.0,23.0,04/22/2022,21.25
Onyeka Okongwu,24:03,4.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,4.0,6.0,0.0,1.0,2.0,1.0,4.0,9.0,19.0,04/22/2022,22.0
