,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
01/03/2024,ATL,OKC @ ATL,L,240,138,50,91,54.9,18,36,50.0,20,26,76.9,9,28,37,30,10,1,13,23,-3
01/02/2024,BOS,OKC @ ATL,W,240,127,48,91,52.7,18,40,45.0,13,17,76.5,10,28,38,34,7,10,12,22,4
12/31/2023,BKN,MIN @ NYK,W,240,124,45,83,54.2,18,33,54.5,16,20,80.0,5,41,46,31,1,6,15,24,16
12/29/2023,DEN,MIN @ NYK,W,240,119,46,91,50.5,12,35,34.3,15,16,93.8,10,41,51,29,10,8,12,20,26
12/27/2023,NYK,IND @ CHI,W,240,129,49,90,54.4,14,32,43.8,17,22,77.3,3,24,27,20,6,10,4,21,9
12/26/2023,MIN,IND @ CHI,W,240,129,49,81,60.5,18,39,46.2,13,16,81.3,3,26,29,35,9,7,15,24,23
12/23/2023,LAL,GSW @ DEN,L,240,120,46,95,48.4,13,41,31.7,15,19,78.9,11,31,42,24,6,7,9,17,-9
12/21/2023,LAC,GSW @ DEN,W,240,134,51,87,58.6,16,34,47.1,16,18,88.9,6,32,38,35,9,5,12,11,19
12/18/2023,MEM,WAS @ POR,W,240,116,42,92,45.7,11,36,30.6,21,23,91.3,10,43,53,31,11,10,12,18,19
12/16/2023,DEN,DAL @ DEN,W,240,118,43,84,51.2,7,21,33.3,25,30,83.3,9,31,40,22,4,9,11,19,1
12/14/2023,SAC,ORL @ BOS,L,240,123,44,102,43.1,11,36,30.6,24,27,88.9,16,28,44,26,8,7,14,25,-5
12/11/2023,UTA,DAL @ MEM,W,240,134,50,96,52.1,18,38,47.4,16,17,94.1,7,32,39,35,9,7,12,17,14
12/08/2023,GSW,DAL @ MEM,W,265,138,51,98,52.0,5,29,17.2,31,36,86.1,11,28,39,15,17,7,11,22,2
12/06/2023,HOU,MEM @ DET,L,240,101,37,87,42.5,8,29,27.6,19,24,79.2,4,26,30,22,14,10,9,21,-9
12/02/2023,DAL,MEM @ DET,W,240,126,44,100,44.0,20,44,45.5,18,22,81.8,16,34,50,24,8,5,13,24,6
11/30/2023,LAL,ATL @ MIL,W,240,133,50,94,53.2,14,42,33.3,19,22,86.4,8,40,48,29,9,6,9,24,23
11/28/2023,MIN,HOU @ DAL,L,240,103,37,90,41.1,11,30,36.7,18,23,78.3,9,27,36,22,8,4,10,23,-3
11/25/2023,PHI,HOU @ DAL,L,240,123,43,98,43.9,16,43,37.2,21,26,80.8,13,25,38,29,3,3,4,27,-4
11/22/2023,CHI,LAL @ CLE,W,240,116,37,75,49.3,11,29,37.9,31,38,81.6,11,34,45,24,4,12,14,17,14
11/19/2023,POR,UTA @ LAL,W,240,134,49,81,60.5,22,36,61.1,14,14,100,10,33,43,28,8,3,18,18,43
11/18/2023,GSW,DAL @ MIL,W,265,130,52,100,52.0,8,23,34.8,18,20,90.0,9,38,47,26,8,7,12,16,7
11/16/2023,GSW,DAL @ MIL,W,240,128,44,87,50.6,19,32,59.4,21,23,91.3,7,35,42,31,10,3,13,20,19
11/14/2023,SAS,ATL @ DET,W,240,123,46,89,51.7,15,39,38.5,16,20,80.0,4,36,40,34,19,6,16,17,36
11/12/2023,PHX,ATL @ DET,W,240,111,40,82,48.8,10,27,37.0,21,25,84.0,6,27,33,23,9,8,9,21,12
11/10/2023,SAC,TOR @ BOS,L,240,98,39,87,44.8,7,30,23.3,13,16,81.3,5,33,38,22,9,5,16,15,-7
11/08/2023,CLE,MIA @ MEM,W,240,128,44,86,51.2,12,28,42.9,28,30,93.3,12,29,41,23,10,8,14,27,8
11/06/2023,ATL,MIA @ MEM,W,240,126,45,94,47.9,14,35,40.0,22,23,95.7,11,38,49,27,7,7,13,22,9
11/03/2023,GSW,PHX @ PHI,L,240,139,50,83,60.2,15,29,51.7,24,30,80.0,7,25,32,26,3,1,19,20,-2
11/01/2023,NOP,PHX @ PHI,L,240,106,38,88,43.2,7,34,20.6,23,25,92.0,6,43,49,23,6,5,15,24,-4
10/30/2023,DET,MIL @ TOR,W,240,124,44,83,53.0,13,29,44.8,23,28,82.1,6,38,44,21,9,10,15,19,12
10/29/2023,DEN,MIL @ TOR,L,240,95,37,90,41.1,6,32,18.8,15,18,83.3,7,22,29,22,8,4,10,14,-33
10/27/2023,CLE,MEM @ WAS,W,240,108,40,87,46.0,13,26,50.0,15,19,78.9,6,41,47,22,8,10,18,17,3
