,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/16/2014,DET,PHI @ MIA,W,240,112,38,86,44.2,5,23,21.7,31,41,75.6,24,25,49,23,10,7,15,22,1
04/14/2014,NOP,PHI @ MIA,L,240,89,31,77,40.3,9,32,28.1,18,22,81.8,11,32,43,21,6,4,18,22,-12
04/13/2014,IND,MEM @ PHX,L,240,97,36,84,42.9,7,28,25.0,18,19,94.7,8,24,32,21,12,4,9,24,-5
04/11/2014,NOP,MEM @ PHX,W,240,116,44,82,53.7,5,13,38.5,23,27,85.2,8,39,47,28,8,12,11,21,22
04/09/2014,LAC,PHI @ MEM,W,240,107,38,90,42.2,5,21,23.8,26,32,81.3,11,33,44,18,8,8,8,24,6
04/08/2014,SAC,PHI @ MEM,W,240,107,38,80,47.5,12,22,54.5,19,27,70.4,10,29,39,23,5,4,6,23,15
04/06/2014,PHX,DEN @ HOU,L,240,115,40,84,47.6,9,32,28.1,26,32,81.3,7,31,38,17,6,4,12,30,-7
04/04/2014,HOU,SAC @ GSW,L,240,107,38,85,44.7,13,31,41.9,18,20,90.0,10,35,45,24,5,8,14,24,-4
04/03/2014,SAS,SAC @ GSW,W,240,106,40,81,49.4,6,18,33.3,20,23,87.0,8,31,39,18,14,5,13,16,12
03/30/2014,UTA,MEM @ DEN,W,240,116,41,74,55.4,11,18,61.1,23,26,88.5,7,35,42,26,6,7,13,27,20
03/28/2014,SAC,MEM @ DEN,W,240,94,33,69,47.8,9,23,39.1,19,25,76.0,3,35,38,26,8,8,14,22,13
03/25/2014,DAL,IND @ WAS,L,265,119,46,93,49.5,12,33,36.4,15,19,78.9,10,28,38,27,9,2,21,30,-9
03/24/2014,DEN,NYK @ LAL,W,240,117,45,89,50.6,11,22,50.0,16,21,76.2,7,33,40,32,13,6,14,33,21
03/21/2014,TOR,ORL @ UTA,W,290,119,38,98,38.8,12,36,33.3,31,38,81.6,9,38,47,18,10,4,14,30,1
