,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,29:50,8.0,19.0,42.1,0.0,5.0,0.0,3.0,4.0,75.0,3.0,1.0,4.0,3.0,1.0,0.0,1.0,4.0,19.0,1.0,10/13/2022,Oklahoma City Thunder,30.0
Jeremy Sochan,21:53,3.0,7.0,42.9,0.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0,7.0,0.0,1.0,0.0,1.0,3.0,6.0,-1.0,10/13/2022,Oklahoma City Thunder,16.25
Jakob Poeltl,24:47,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,5.0,0.0,1.0,5.0,2.0,8.0,-3.0,10/13/2022,Oklahoma City Thunder,27.5
Devin Vassell,28:27,6.0,16.0,37.5,1.0,6.0,16.7,5.0,5.0,100.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,4.0,18.0,-2.0,10/13/2022,Oklahoma City Thunder,30.0
Tre Jones,25:12,3.0,8.0,37.5,1.0,1.0,100.0,3.0,5.0,60.0,3.0,5.0,8.0,3.0,1.0,1.0,2.0,0.0,10.0,-11.0,10/13/2022,Oklahoma City Thunder,28.0
Joshua Primo,24:05,8.0,12.0,66.7,1.0,4.0,25.0,6.0,6.0,100.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,4.0,23.0,0.0,10/13/2022,Oklahoma City Thunder,30.75
Keita Bates-Diop,14:49,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,-2.0,10/13/2022,Oklahoma City Thunder,7.75
Doug McDermott,20:02,3.0,6.0,50.0,2.0,3.0,66.7,3.0,3.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,10/13/2022,Oklahoma City Thunder,13.75
Gorgui Dieng,10:43,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,10/13/2022,Oklahoma City Thunder,12.25
Romeo Langford,15:46,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,10/13/2022,Oklahoma City Thunder,9.25
Isaiah Roby,12:30,3.0,5.0,60.0,0.0,1.0,0.0,2.0,3.0,66.7,3.0,3.0,6.0,1.0,0.0,1.0,2.0,1.0,8.0,-4.0,10/13/2022,Oklahoma City Thunder,18.0
Malaki Branham,8:32,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,-6.0,10/13/2022,Oklahoma City Thunder,5.0
Blake Wesley,3:24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,10/13/2022,Oklahoma City Thunder,1.25
