,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,34:40,8.0,19.0,42.1,6.0,12.0,50.0,11.0,12.0,91.7,0.0,3.0,3.0,4.0,2.0,0.0,4.0,2.0,33.0,10.0,10/28/2022,Chicago Bulls,47.75
Jeremy Sochan,31:16,5.0,8.0,62.5,2.0,4.0,50.0,1.0,2.0,50.0,0.0,6.0,6.0,5.0,1.0,1.0,3.0,3.0,13.0,4.0,10/28/2022,Chicago Bulls,31.5
Jakob Poeltl,30:11,10.0,12.0,83.3,0.0,0.0,0.0,1.0,2.0,50.0,3.0,10.0,13.0,4.0,1.0,1.0,2.0,1.0,21.0,9.0,10/28/2022,Chicago Bulls,46.25
Josh Richardson,30:31,4.0,10.0,40.0,2.0,6.0,33.3,2.0,2.0,100.0,1.0,4.0,5.0,6.0,1.0,0.0,2.0,2.0,12.0,-1.0,10/28/2022,Chicago Bulls,29.25
Tre Jones,32:45,3.0,8.0,37.5,1.0,2.0,50.0,4.0,4.0,100.0,2.0,2.0,4.0,8.0,1.0,0.0,5.0,0.0,11.0,23.0,10/28/2022,Chicago Bulls,28.0
Blake Wesley,15:15,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,10.0,-18.0,10/28/2022,Chicago Bulls,16.5
Keita Bates-Diop,14:50,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,10/28/2022,Chicago Bulls,5.0
Doug McDermott,26:44,3.0,9.0,33.3,1.0,6.0,16.7,2.0,3.0,66.7,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,9.0,5.0,10/28/2022,Chicago Bulls,17.5
Zach Collins,17:49,7.0,9.0,77.8,2.0,3.0,66.7,0.0,1.0,0.0,2.0,4.0,6.0,3.0,0.0,1.0,2.0,3.0,16.0,-4.0,10/28/2022,Chicago Bulls,30.0
Isaiah Roby,5:59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,10/28/2022,Chicago Bulls,3.25
