,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,29:39,8.0,17.0,47.1,3.0,7.0,42.9,1.0,2.0,50.0,2.0,9.0,11.0,4.0,2.0,0.0,2.0,2.0,20.0,-11.0,10/19/2022,Charlotte Hornets,44.25
Jeremy Sochan,27:26,2.0,8.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,7.0,2.0,2.0,0.0,0.0,2.0,4.0,-2.0,10/19/2022,Charlotte Hornets,19.75
Jakob Poeltl,26:59,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,2.0,0.0,0.0,3.0,2.0,14.0,-10.0,10/19/2022,Charlotte Hornets,26.75
Devin Vassell,28:35,3.0,15.0,20.0,0.0,8.0,0.0,5.0,8.0,62.5,1.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,11.0,-22.0,10/19/2022,Charlotte Hornets,20.5
Tre Jones,24:22,5.0,8.0,62.5,1.0,2.0,50.0,3.0,3.0,100.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,14.0,-11.0,10/19/2022,Charlotte Hornets,27.25
Joshua Primo,25:51,3.0,11.0,27.3,0.0,3.0,0.0,4.0,4.0,100.0,0.0,3.0,3.0,5.0,0.0,1.0,3.0,2.0,10.0,-18.0,10/19/2022,Charlotte Hornets,21.75
Doug McDermott,16:25,5.0,10.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,-18.0,10/19/2022,Charlotte Hornets,15.5
Zach Collins,12:13,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,-20.0,10/19/2022,Charlotte Hornets,11.5
Josh Richardson,17:10,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,-18.0,10/19/2022,Charlotte Hornets,3.0
Keita Bates-Diop,4:56,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-14.0,10/19/2022,Charlotte Hornets,1.5
Romeo Langford,8:48,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10/19/2022,Charlotte Hornets,4.0
Isaiah Roby,8:48,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,10/19/2022,Charlotte Hornets,11.5
Gorgui Dieng,8:48,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,10/19/2022,Charlotte Hornets,10.75
