,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,33:47,8.0,20.0,40.0,1.0,6.0,16.7,1.0,4.0,25.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,18.0,5.0,10/24/2022,Minnesota Timberwolves,31.75
Jeremy Sochan,23:23,7.0,9.0,77.8,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,5.0,14.0,13.0,10/24/2022,Minnesota Timberwolves,22.0
Jakob Poeltl,30:30,7.0,12.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,14.0,4.0,1.0,0.0,2.0,1.0,14.0,0.0,10/24/2022,Minnesota Timberwolves,38.5
Devin Vassell,33:14,8.0,22.0,36.4,5.0,10.0,50.0,2.0,2.0,100.0,0.0,9.0,9.0,7.0,1.0,0.0,1.0,2.0,23.0,16.0,10/24/2022,Minnesota Timberwolves,48.75
Tre Jones,29:44,3.0,10.0,30.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,7.0,7.0,8.0,3.0,0.0,1.0,3.0,8.0,10.0,10/24/2022,Minnesota Timberwolves,34.75
Joshua Primo,24:36,3.0,5.0,60.0,2.0,4.0,50.0,2.0,3.0,66.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,2.0,10.0,-4.0,10/24/2022,Minnesota Timberwolves,15.75
Isaiah Roby,12:48,2.0,6.0,33.3,2.0,4.0,50.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,6.0,7.0,10/24/2022,Minnesota Timberwolves,19.0
Josh Richardson,16:54,4.0,7.0,57.1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,9.0,3.0,10/24/2022,Minnesota Timberwolves,16.75
Zach Collins,17:03,5.0,9.0,55.6,0.0,2.0,0.0,1.0,1.0,100.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,4.0,11.0,11.0,10/24/2022,Minnesota Timberwolves,23.0
Doug McDermott,17:07,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-12.0,10/24/2022,Minnesota Timberwolves,4.25
Keita Bates-Diop,0:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/24/2022,Minnesota Timberwolves,0.0
Romeo Langford,0:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/24/2022,Minnesota Timberwolves,0.0
