,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Keldon Johnson,31:08,8.0,14.0,57.1,4.0,7.0,57.1,5.0,6.0,83.3,0.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,25.0,-16.0,11/05/2022,Denver Nuggets,35.25
Jeremy Sochan,24:11,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,6.0,11/05/2022,Denver Nuggets,13.5
Jakob Poeltl,28:35,7.0,12.0,58.3,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,8.0,2.0,1.0,1.0,2.0,2.0,14.0,-23.0,11/05/2022,Denver Nuggets,30.0
Malaki Branham,22:37,2.0,7.0,28.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0,-7.0,11/05/2022,Denver Nuggets,10.5
Tre Jones,24:11,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,4.0,-17.0,11/05/2022,Denver Nuggets,16.0
Keita Bates-Diop,18:24,3.0,5.0,60.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,8.0,-12.0,11/05/2022,Denver Nuggets,16.75
Devin Vassell,24:41,7.0,12.0,58.3,4.0,6.0,66.7,2.0,3.0,66.7,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,20.0,-21.0,11/05/2022,Denver Nuggets,36.5
Josh Richardson,19:00,3.0,7.0,42.9,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,8.0,-8.0,11/05/2022,Denver Nuggets,13.75
Gorgui Dieng,10:20,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,-4.0,11/05/2022,Denver Nuggets,8.75
Doug McDermott,15:54,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-18.0,11/05/2022,Denver Nuggets,1.0
Isaiah Roby,16:10,3.0,7.0,42.9,0.0,1.0,0.0,1.0,3.0,33.3,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,-5.0,11/05/2022,Denver Nuggets,16.5
Jordan Hall,4:49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11/05/2022,Denver Nuggets,0.0
