,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Shake Milton,35:17,7.0,19.0,36.8,0.0,3.0,0.0,4.0,5.0,80.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,18.0,-26.0,11/16/2021,Utah Jazz,27.75
Tobias Harris,27:26,4.0,9.0,44.4,1.0,3.0,33.3,3.0,3.0,100.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,3.0,12.0,-12.0,11/16/2021,Utah Jazz,29.0
Andre Drummond,12:18,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,-22.0,11/16/2021,Utah Jazz,18.0
Seth Curry,24:56,1.0,8.0,12.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,5.0,-33.0,11/16/2021,Utah Jazz,13.25
Tyrese Maxey,28:53,7.0,14.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,16.0,-13.0,11/16/2021,Utah Jazz,24.5
Georges Niang,29:41,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,-18.0,11/16/2021,Utah Jazz,14.75
Furkan Korkmaz,34:16,2.0,12.0,16.7,0.0,6.0,0.0,2.0,3.0,66.7,0.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,6.0,-16.0,11/16/2021,Utah Jazz,18.75
Isaiah Joe,23:32,3.0,11.0,27.3,1.0,8.0,12.5,1.0,1.0,100.0,0.0,8.0,8.0,2.0,0.0,0.0,1.0,4.0,8.0,-12.0,11/16/2021,Utah Jazz,21.0
Charles Bassey,9:27,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,-10.0,11/16/2021,Utah Jazz,12.0
Paul Reed,14:14,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,-13.0,11/16/2021,Utah Jazz,6.0
