,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Danny Green,19:01,4.0,5.0,80.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,11.0,5.0,11/01/2021,Portland Trail Blazers,21.75
Furkan Korkmaz,24:48,5.0,10.0,50.0,3.0,8.0,37.5,2.0,2.0,100.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,15.0,6.0,11/01/2021,Portland Trail Blazers,28.0
Andre Drummond,33:33,5.0,11.0,45.5,0.0,0.0,0.0,4.0,4.0,100.0,4.0,11.0,15.0,7.0,5.0,1.0,0.0,4.0,14.0,15.0,11/01/2021,Portland Trail Blazers,55.25
Seth Curry,34:17,10.0,17.0,58.8,3.0,10.0,30.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,1.0,1.0,23.0,10.0,11/01/2021,Portland Trail Blazers,39.0
Tyrese Maxey,30:18,4.0,8.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,1.0,7.0,1.0,0.0,3.0,1.0,10.0,11.0,11/01/2021,Portland Trail Blazers,22.25
Georges Niang,31:11,7.0,16.0,43.8,3.0,9.0,33.3,4.0,5.0,80.0,1.0,4.0,5.0,5.0,0.0,1.0,1.0,2.0,21.0,3.0,11/01/2021,Portland Trail Blazers,37.75
Shake Milton,19:43,4.0,8.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,10.0,-1.0,11/01/2021,Portland Trail Blazers,14.75
Matisse Thybulle,26:48,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,8.0,11/01/2021,Portland Trail Blazers,10.5
Isaiah Joe,10:56,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,11/01/2021,Portland Trail Blazers,4.75
Paul Reed,9:25,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,-8.0,11/01/2021,Portland Trail Blazers,8.0
