,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Danny Green,27:59,4.0,6.0,66.7,3.0,5.0,60.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,2.0,1.0,11.0,1.0,10/24/2021,Oklahoma City Thunder,23.5
Tobias Harris,32:54,7.0,14.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,5.0,0.0,0.0,4.0,0.0,14.0,0.0,10/24/2021,Oklahoma City Thunder,30.75
Joel Embiid,33:16,8.0,15.0,53.3,2.0,5.0,40.0,4.0,6.0,66.7,1.0,8.0,9.0,6.0,1.0,3.0,0.0,2.0,22.0,10.0,10/24/2021,Oklahoma City Thunder,51.25
Seth Curry,34:24,9.0,15.0,60.0,7.0,10.0,70.0,3.0,4.0,75.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,28.0,10.0,10/24/2021,Oklahoma City Thunder,41.75
Tyrese Maxey,34:03,4.0,13.0,30.8,0.0,4.0,0.0,6.0,7.0,85.7,3.0,2.0,5.0,2.0,0.0,1.0,3.0,5.0,14.0,-3.0,10/24/2021,Oklahoma City Thunder,23.75
Georges Niang,20:24,4.0,8.0,50.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,12.0,6.0,10/24/2021,Oklahoma City Thunder,20.0
Matisse Thybulle,20:01,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,11.0,10/24/2021,Oklahoma City Thunder,17.5
Furkan Korkmaz,16:57,3.0,9.0,33.3,1.0,5.0,20.0,2.0,2.0,100.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,9.0,7.0,10/24/2021,Oklahoma City Thunder,14.75
Isaiah Joe,10:36,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10/24/2021,Oklahoma City Thunder,1.25
Paul Reed,9:26,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,8.0,10/24/2021,Oklahoma City Thunder,15.25
