,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Georges Niang,32:38,6.0,13.0,46.2,3.0,8.0,37.5,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,15.0,2.0,03/21/2022,Miami Heat,30.5
Tobias Harris,35:26,6.0,12.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,8.0,8.0,6.0,1.0,0.0,2.0,2.0,14.0,2.0,03/21/2022,Miami Heat,34.5
Paul Millsap,23:03,2.0,5.0,40.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,-1.0,03/21/2022,Miami Heat,15.0
Matisse Thybulle,15:49,1.0,1.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,-4.0,03/21/2022,Miami Heat,11.0
Tyrese Maxey,28:25,9.0,15.0,60.0,3.0,7.0,42.9,7.0,7.0,100.0,1.0,4.0,5.0,4.0,0.0,1.0,3.0,4.0,28.0,5.0,03/21/2022,Miami Heat,42.25
DeAndre Jordan,24:56,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,1.0,0.0,2.0,0.0,2.0,7.0,03/21/2022,Miami Heat,14.5
Shake Milton,31:09,9.0,18.0,50.0,1.0,4.0,25.0,1.0,2.0,50.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,20.0,8.0,03/21/2022,Miami Heat,39.25
Furkan Korkmaz,27:15,7.0,12.0,58.3,4.0,7.0,57.1,0.0,2.0,0.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,2.0,18.0,13.0,03/21/2022,Miami Heat,32.5
Danny Green,17:40,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,03/21/2022,Miami Heat,10.75
Isaiah Joe,3:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21/2022,Miami Heat,0.0
Paul Reed,0:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21/2022,Miami Heat,0.0
