,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2006,NJN,PHI @ CHA,W,240,90,33,62,53.2,3,15,20.0,21,28,75.0,9,28,37,24,4,7,18,16,7
04/17/2006,CHA,PHI @ CHA,L,240,91,36,70,51.4,1,9,11.1,18,27,66.7,7,30,37,14,8,2,17,19,-7
04/16/2006,DET,IND @ TOR,L,240,97,39,76,51.3,5,12,41.7,14,28,50.0,15,26,41,21,11,3,17,18,-6
04/14/2006,MIL,LAC @ SEA,L,240,80,32,73,43.8,2,8,25.0,14,21,66.7,9,25,34,18,7,3,17,20,-17
04/13/2006,CLE,LAC @ SEA,L,240,87,32,72,44.4,9,19,47.4,14,22,63.6,6,27,33,21,12,7,16,26,-4
04/10/2006,IND,DEN @ POR,L,240,82,31,70,44.3,2,6,33.3,18,28,64.3,11,20,31,15,4,2,19,22,-19
04/09/2006,BOS,DEN @ POR,W,240,101,33,70,47.1,4,9,44.4,31,38,81.6,11,32,43,17,8,1,19,21,15
04/07/2006,IND,DET @ ORL,W,240,98,36,82,43.9,4,8,50.0,22,28,78.6,15,26,41,12,10,3,11,19,2
04/05/2006,CLE,DET @ ORL,W,240,96,36,71,50.7,3,8,37.5,21,29,72.4,12,29,41,17,9,3,17,28,2
04/04/2006,WAS,PHI @ CLE,L,240,90,30,68,44.1,3,12,25.0,27,32,84.4,14,27,41,17,10,2,28,29,-15
04/02/2006,PHI,PHI @ CLE,L,240,95,33,64,51.6,4,8,50.0,25,32,78.1,9,23,32,19,11,2,26,24,-19
03/31/2006,PHI,MIA @ CLE,L,240,112,36,68,52.9,2,15,13.3,38,50,76.0,12,24,36,16,5,1,17,27,-5
03/29/2006,BOS,MIA @ CLE,L,240,98,35,76,46.1,0,6,0.0,28,41,68.3,9,30,39,20,7,4,18,23,-25
03/26/2006,MIN,ORL @ MIN,L,240,94,28,68,41.2,4,9,44.4,34,47,72.3,7,30,37,22,8,2,15,33,-4
03/24/2006,MEM,WAS @ LAC,L,240,75,28,73,38.4,2,10,20.0,17,25,68.0,15,35,50,18,3,7,20,26,-16
03/22/2006,ORL,WAS @ LAC,L,240,87,30,63,47.6,5,13,38.5,22,29,75.9,9,23,32,12,2,4,22,23,-24
03/21/2006,TOR,CHI @ IND,L,240,109,40,75,53.3,5,10,50.0,24,35,68.6,13,31,44,25,6,7,18,35,-5
03/19/2006,MIA,CHI @ IND,L,240,100,41,84,48.8,4,9,44.4,14,20,70.0,13,29,42,17,4,1,13,25,-11
03/17/2006,DET,DAL @ NJN,W,240,105,41,72,56.9,3,8,37.5,20,25,80.0,9,25,34,20,6,0,22,26,2
03/15/2006,ATL,DAL @ NJN,W,290,121,38,76,50.0,5,9,55.6,40,58,69.0,9,33,42,18,11,3,23,35,4
03/13/2006,DEN,DET @ TOR,L,240,96,42,83,50.6,4,12,33.3,8,15,53.3,14,29,43,24,3,3,16,27,-12
03/11/2006,CHA,CLE @ MIA,L,240,109,39,78,50.0,4,16,25.0,27,38,71.1,13,34,47,20,3,7,15,32,-7
03/07/2006,IND,PHI @ BOS,W,240,107,33,69,47.8,9,13,69.2,32,38,84.2,10,35,45,20,8,2,19,28,15
03/04/2006,MIL,IND @ PHI,W,240,103,36,72,50.0,9,14,64.3,22,33,66.7,10,33,43,28,6,2,15,23,5
03/03/2006,CHI,IND @ PHI,L,240,101,34,83,41.0,12,20,60.0,21,28,75.0,15,30,45,21,6,4,19,30,-7
03/01/2006,MEM,MIL @ PHX,L,240,99,39,70,55.7,5,8,62.5,16,21,76.2,5,25,30,26,7,1,14,29,-2
02/27/2006,SAS,MIL @ PHX,L,240,93,31,71,43.7,1,3,33.3,30,39,76.9,14,22,36,12,10,1,19,28,-28
02/25/2006,WAS,UTA @ GSW,L,240,89,29,71,40.8,5,7,71.4,26,35,74.3,18,26,44,14,9,0,28,31,-21
02/24/2006,NJN,UTA @ GSW,L,240,90,30,72,41.7,3,13,23.1,27,42,64.3,12,31,43,12,6,3,15,25,-4
02/22/2006,MIA,PHI @ MIL,L,240,83,34,85,40.0,5,15,33.3,10,13,76.9,13,29,42,13,5,1,16,28,-20
02/15/2006,TOR,GSW @ SAC,W,240,98,33,65,50.8,3,10,30.0,29,34,85.3,8,33,41,17,2,6,17,26,2
02/13/2006,DAL,GSW @ SAC,L,240,72,25,70,35.7,3,5,60.0,19,29,65.5,19,25,44,10,4,2,24,31,-28
02/12/2006,HOU,WAS @ NOK,L,240,83,27,72,37.5,5,16,31.3,24,33,72.7,10,35,45,14,4,4,15,30,-7
02/10/2006,NOK,WAS @ NOK,L,240,100,36,75,48.0,6,16,37.5,22,32,68.8,15,27,42,16,0,1,11,32,-11
02/08/2006,NJN,ATL @ SEA,L,240,83,27,65,41.5,2,10,20.0,27,40,67.5,12,26,38,17,7,2,21,30,-13
02/07/2006,LAC,ATL @ SEA,L,240,82,30,85,35.3,2,17,11.8,20,24,83.3,16,27,43,15,10,3,12,18,-3
02/05/2006,HOU,BOS @ MIA,L,240,89,31,73,42.5,9,19,47.4,18,22,81.8,7,34,41,20,5,1,17,30,-4
02/03/2006,TOR,BOS @ MIA,L,240,90,30,61,49.2,6,15,40.0,24,35,68.6,7,27,34,20,6,14,21,27,-14
01/31/2006,LAL,SEA @ HOU,L,240,97,36,86,41.9,5,16,31.3,20,24,83.3,11,24,35,25,8,0,13,33,-33
01/30/2006,ATL,NYK @ ATL,L,240,101,35,68,51.5,3,10,30.0,28,35,80.0,11,23,34,21,3,5,23,29,-19
01/28/2006,PHI,NYK @ ATL,L,240,76,24,68,35.3,7,13,53.8,21,27,77.8,8,29,37,13,4,4,18,22,-15
01/27/2006,ORL,MIA @ CHA,W,240,97,32,76,42.1,2,12,16.7,31,44,70.5,16,27,43,12,15,3,13,27,3
01/25/2006,SAC,MIA @ CHA,L,265,102,39,88,44.3,6,17,35.3,18,26,69.2,11,45,56,22,4,2,17,33,-4
01/21/2006,NOK,SAC @ PHI,L,240,98,35,75,46.7,1,11,9.1,27,35,77.1,13,26,39,16,8,6,19,29,-11
01/19/2006,DET,CLE @ UTA,L,240,79,33,67,49.3,1,7,14.3,12,18,66.7,8,27,35,13,6,0,20,19,-26
01/18/2006,CHI,CLE @ UTA,L,265,104,40,88,45.5,4,9,44.4,20,23,87.0,16,28,44,17,8,6,23,34,-2
01/16/2006,MIN,TOR @ POR,L,240,90,35,78,44.9,5,13,38.5,15,19,78.9,8,26,34,20,3,2,9,25,-6
01/15/2006,TOR,TOR @ POR,L,240,103,34,71,47.9,4,14,28.6,31,47,66.0,9,24,33,20,6,4,15,31,-26
01/13/2006,ATL,NJN @ DAL,W,240,105,40,72,55.6,5,7,71.4,20,30,66.7,14,26,40,19,8,3,17,18,11
01/11/2006,DAL,NJN @ DAL,W,265,117,40,97,41.2,6,14,42.9,31,33,93.9,28,26,54,14,3,0,15,24,2
01/10/2006,CLE,LAL @ POR,W,240,92,35,79,44.3,2,10,20.0,20,27,74.1,11,39,50,16,2,3,13,20,8
01/08/2006,SEA,LAL @ POR,W,240,120,42,81,51.9,4,11,36.4,32,38,84.2,14,26,40,23,5,2,14,25,4
01/06/2006,WAS,LAL @ LAC,W,240,113,43,79,54.4,3,8,37.5,24,31,77.4,16,33,49,19,5,0,19,27,21
01/02/2006,PHX,IND @ DEN,W,315,140,52,105,49.5,4,11,36.4,32,54,59.3,19,44,63,23,12,1,22,27,7
12/30/2005,MIL,DAL @ NOK,L,240,108,39,85,45.9,4,16,25.0,26,35,74.3,16,35,51,24,7,3,16,35,-5
12/28/2005,ORL,DAL @ NOK,L,240,95,31,87,35.6,5,11,45.5,28,35,80.0,27,24,51,14,0,3,18,27,-10
12/26/2005,NJN,MIL @ MIA,L,240,101,34,74,45.9,7,17,41.2,26,33,78.8,13,27,40,19,8,1,20,28,-8
12/23/2005,UTA,MIL @ MIA,W,240,98,31,67,46.3,4,12,33.3,32,45,71.1,12,15,27,14,14,5,15,33,8
12/21/2005,SAS,NJN @ MIA,L,240,96,30,66,45.5,1,7,14.3,35,49,71.4,6,29,35,18,7,7,13,19,-13
12/17/2005,IND,POR @ DET,L,240,96,32,86,37.2,5,13,38.5,27,38,71.1,22,35,57,15,6,5,12,29,-6
12/16/2005,ATL,PHX @ NOK,L,240,111,42,87,48.3,5,9,55.6,22,33,66.7,19,19,38,12,11,2,17,26,-11
12/14/2005,ORL,PHX @ NOK,L,240,90,34,74,45.9,1,7,14.3,21,28,75.0,13,28,41,20,7,4,20,29,-15
12/12/2005,MIL,DEN @ CHA,L,240,92,41,77,53.2,4,12,33.3,6,13,46.2,10,22,32,22,7,4,18,22,-20
12/09/2005,PHX,SAC @ SEA,L,240,81,34,78,43.6,3,10,30.0,10,15,66.7,9,36,45,9,5,3,24,20,-4
12/07/2005,LAC,SAC @ SEA,L,240,79,27,74,36.5,0,3,0.0,25,32,78.1,12,34,46,12,8,3,15,26,-5
12/06/2005,SEA,NYK @ SEA,W,240,104,33,67,49.3,5,6,83.3,33,45,73.3,12,30,42,19,6,5,18,35,3
12/04/2005,BOS,NYK @ SEA,L,240,99,31,71,43.7,2,7,28.6,35,46,76.1,15,33,48,16,6,2,22,28,-3
12/02/2005,DET,MIL @ WAS,L,240,98,37,82,45.1,2,7,28.6,22,28,78.6,14,23,37,23,11,5,13,31,-8
11/30/2005,CHI,MIL @ WAS,W,240,109,30,65,46.2,4,9,44.4,45,57,78.9,9,29,38,17,9,3,16,26,8
11/28/2005,MIA,DAL @ MIL,L,240,94,39,82,47.6,6,10,60.0,10,18,55.6,10,25,35,19,3,2,12,26,-13
11/26/2005,PHI,DAL @ MIL,W,265,105,42,105,40.0,3,14,21.4,18,24,75.0,19,34,53,16,5,5,13,24,3
11/23/2005,CHA,LAC @ DEN,L,240,95,31,64,48.4,3,8,37.5,30,36,83.3,10,23,33,19,9,4,22,21,-13
11/20/2005,POR,BOS @ CLE,W,240,103,35,71,49.3,2,7,28.6,31,38,81.6,12,22,34,19,8,0,13,22,11
11/18/2005,DEN,LAC @ LAL,L,240,86,32,85,37.6,4,8,50.0,18,30,60.0,19,30,49,19,7,5,21,24,-9
11/16/2005,LAL,LAC @ LAL,L,240,92,40,89,44.9,2,9,22.2,10,16,62.5,19,19,38,29,7,9,14,18,-5
11/14/2005,UTA,WAS @ CLE,W,240,73,27,64,42.2,5,10,50.0,14,24,58.3,9,35,44,14,8,8,23,19,11
11/13/2005,SAC,WAS @ CLE,W,240,105,41,76,53.9,6,7,85.7,17,24,70.8,5,34,39,22,15,4,21,33,10
11/11/2005,GSW,NYK @ GSW,L,240,84,33,76,43.4,3,12,25.0,15,19,78.9,8,36,44,17,9,1,13,19,-2
11/09/2005,POR,NYK @ GSW,L,240,83,28,71,39.4,1,5,20.0,26,35,74.3,16,30,46,13,5,5,20,30,-12
11/06/2005,GSW,ORL @ HOU,L,240,81,34,86,39.5,0,13,0.0,13,25,52.0,15,37,52,21,4,3,18,28,-2
11/04/2005,WAS,UTA @ GSW,L,240,75,27,82,32.9,2,10,20.0,19,28,67.9,29,30,59,11,6,3,23,22,-11
11/02/2005,BOS,UTA @ GSW,L,265,100,38,84,45.2,6,10,60.0,18,33,54.5,9,32,41,20,10,5,22,34,-14
