,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/1998,CHI,UTA @ LAL,L,240,109,47,88,53.4,2,12,16.7,13,18,72.2,11,27,38,31,5,3,11,29,-2
04/16/1998,TOR,MIL @ DET,W,240,108,45,96,46.9,5,9,55.6,13,19,68.4,20,39,59,25,8,2,14,19,29
04/14/1998,WAS,MIL @ DET,L,240,102,34,80,42.5,3,12,25.0,31,34,91.2,13,24,37,19,9,2,15,29,-2
04/12/1998,MIA,LAL @ SAS,L,240,81,31,79,39.2,3,10,30.0,16,19,84.2,8,34,42,17,6,1,13,29,-1
04/08/1998,MIA,HOU @ SAC,W,240,83,29,79,36.7,3,16,18.8,22,26,84.6,12,35,47,21,7,1,12,23,3
04/07/1998,ATL,HOU @ SAC,L,240,79,33,82,40.2,5,11,45.5,8,9,88.9,10,27,37,25,3,5,7,31,-13
04/05/1998,BOS,PHI @ ORL,L,240,92,35,76,46.1,3,10,30.0,19,25,76.0,9,31,40,18,16,3,23,22,-10
04/04/1998,NJN,PHI @ ORL,L,240,94,34,70,48.6,6,14,42.9,20,24,83.3,8,22,30,19,5,2,18,23,-3
04/02/1998,LAC,LAC @ PHI,W,240,81,33,79,41.8,3,8,37.5,12,13,92.3,8,29,37,22,12,1,13,15,11
03/31/1998,SAS,LAC @ PHI,L,240,78,36,82,43.9,2,13,15.4,4,7,57.1,11,22,33,25,6,1,8,22,-17
03/28/1998,SEA,PHX @ HOU,L,240,78,33,78,42.3,4,13,30.8,8,11,72.7,14,25,39,20,10,0,23,18,-26
03/27/1998,VAN,PHX @ HOU,W,265,97,37,80,46.3,3,12,25.0,20,26,76.9,15,32,47,23,7,0,19,19,8
03/25/1998,LAC,BOS @ NJN,W,240,77,33,85,38.8,4,11,36.4,7,8,87.5,11,35,46,17,8,1,14,16,1
03/24/1998,GSW,BOS @ NJN,W,240,88,38,75,50.7,5,15,33.3,7,7,100,6,27,33,33,13,8,16,14,13
03/22/1998,UTA,ORL @ ATL,L,290,119,45,91,49.5,6,17,35.3,23,33,69.7,14,25,39,28,13,1,15,34,-5
03/20/1998,ATL,DEN @ MIN,W,240,109,47,85,55.3,5,12,41.7,10,15,66.7,17,19,36,35,5,4,8,28,1
03/19/1998,POR,DEN @ MIN,L,240,77,30,78,38.5,5,15,33.3,12,13,92.3,10,24,34,20,7,3,13,20,-5
03/17/1998,PHI,PHI @ NYK,W,240,100,38,72,52.8,4,10,40.0,20,23,87.0,9,36,45,28,8,2,21,27,4
03/15/1998,IND,PHI @ NYK,L,240,86,34,80,42.5,5,15,33.3,13,18,72.2,9,29,38,22,5,3,8,14,-5
03/14/1998,CLE,PHI @ NYK,L,265,85,31,86,36.0,5,16,31.3,18,21,85.7,16,27,43,18,8,6,16,30,-3
03/11/1998,CHH,PHI @ MIL,L,240,78,29,83,34.9,3,17,17.6,17,17,100,12,35,47,19,8,2,11,24,-7
03/10/1998,ORL,WAS @ MIL,W,240,85,34,78,43.6,5,17,29.4,12,15,80.0,13,36,49,21,10,1,13,15,7
03/08/1998,CHI,WAS @ MIL,L,240,89,38,76,50.0,5,15,33.3,8,16,50.0,6,27,33,24,3,1,12,17,-13
03/06/1998,PHI,DEN @ ATL,L,240,71,31,73,42.5,5,20,25.0,4,7,57.1,7,28,35,20,5,4,15,29,-9
03/05/1998,WAS,DEN @ ATL,L,240,90,31,74,41.9,4,15,26.7,24,28,85.7,15,26,41,16,7,2,17,25,-13
03/03/1998,NJN,SEA @ MIA,W,240,94,35,80,43.8,4,16,25.0,20,22,90.9,13,32,45,25,6,4,11,29,3
03/01/1998,LAL,SEA @ MIA,W,240,101,32,71,45.1,6,13,46.2,31,37,83.8,9,30,39,20,8,0,11,25,12
02/26/1998,MIL,TOR @ ORL,W,240,102,39,74,52.7,7,17,41.2,17,21,81.0,6,21,27,27,13,2,12,22,12
02/24/1998,GSW,PHI @ PHX,L,240,82,32,79,40.5,6,20,30.0,12,16,75.0,11,35,46,19,10,3,17,22,-5
02/22/1998,HOU,PHI @ PHX,W,240,92,38,84,45.2,10,19,52.6,6,8,75.0,13,38,51,21,8,3,15,16,18
02/20/1998,POR,HOU @ MIN,W,240,98,39,79,49.4,3,11,27.3,17,24,70.8,15,24,39,26,8,4,16,22,9
02/18/1998,UTA,HOU @ MIN,L,240,78,32,77,41.6,3,15,20.0,11,23,47.8,10,29,39,14,10,3,17,28,-16
02/17/1998,DEN,CLE @ PHI,W,240,91,34,79,43.0,8,17,47.1,15,23,65.2,16,30,46,18,6,3,9,17,14
02/15/1998,CLE,CLE @ PHI,W,240,102,34,76,44.7,7,19,36.8,27,30,90.0,12,33,45,19,8,3,14,25,11
02/13/1998,ORL,PHI @ CHH,W,240,99,38,67,56.7,3,10,30.0,20,27,74.1,12,27,39,23,8,4,15,28,16
02/10/1998,CHH,PHI @ CHH,W,240,99,39,76,51.3,5,13,38.5,16,21,76.2,11,26,37,24,4,4,14,21,8
02/04/1998,MIN,DAL @ NJN,L,240,88,30,70,42.9,7,17,41.2,21,28,75.0,6,29,35,20,6,3,16,25,-7
02/03/1998,MIL,DAL @ NJN,L,240,78,30,69,43.5,5,16,31.3,13,13,100,10,28,38,18,12,0,24,20,-4
02/01/1998,MIA,NJN @ POR,W,240,89,32,73,43.8,2,10,20.0,23,26,88.5,5,30,35,20,6,5,12,29,6
01/29/1998,MIL,ATL @ CHH,L,265,112,38,83,45.8,9,18,50.0,27,35,77.1,14,31,45,25,6,4,19,24,-3
01/28/1998,MIA,ATL @ CHH,L,240,82,30,85,35.3,5,16,31.3,17,22,77.3,21,30,51,15,4,1,14,23,-4
01/26/1998,BOS,LAC @ SAS,L,240,85,32,79,40.5,5,21,23.8,16,18,88.9,15,26,41,18,14,0,22,26,-9
01/24/1998,DET,MIN @ TOR,W,240,99,38,76,50.0,8,13,61.5,15,18,83.3,9,30,39,22,6,1,13,23,7
01/21/1998,IND,MIN @ TOR,W,240,97,39,78,50.0,4,13,30.8,15,20,75.0,13,32,45,24,8,3,11,23,8
01/19/1998,BOS,SAC @ TOR,W,240,98,32,70,45.7,4,12,33.3,30,36,83.3,13,38,51,23,7,3,21,16,16
01/17/1998,TOR,NYK @ TOR,W,240,93,34,80,42.5,9,20,45.0,16,18,88.9,10,34,44,25,10,5,14,22,11
01/13/1998,ATL,CLE @ PHX,L,240,89,30,74,40.5,10,15,66.7,19,27,70.4,18,21,39,22,5,3,16,22,-2
01/11/1998,SEA,CLE @ PHX,W,240,92,33,80,41.3,8,23,34.8,18,24,75.0,16,25,41,22,5,1,10,20,1
01/09/1998,CHI,BOS @ ORL,L,240,89,32,75,42.7,3,11,27.3,22,23,95.7,6,31,37,18,1,5,15,24,-1
01/07/1998,NJN,BOS @ ORL,W,265,89,35,86,40.7,4,16,25.0,15,21,71.4,17,40,57,17,6,7,19,27,1
01/05/1998,WAS,PHX @ IND,L,240,106,40,80,50.0,8,19,42.1,18,24,75.0,9,26,35,25,2,1,13,26,-7
01/03/1998,ORL,PHX @ IND,W,240,88,31,68,45.6,5,8,62.5,21,26,80.8,13,25,38,20,8,3,18,28,4
01/02/1998,NJN,CHI @ DET,L,240,98,39,85,45.9,9,26,34.6,11,20,55.0,16,19,35,20,8,1,13,31,-5
12/30/1997,ORL,CHI @ DET,W,240,84,33,71,46.5,5,8,62.5,13,21,61.9,10,27,37,24,11,5,19,27,5
12/27/1997,TOR,DAL @ MIL,L,240,94,36,73,49.3,3,16,18.8,19,25,76.0,10,28,38,24,8,1,16,22,-3
12/22/1997,DAL,MIA @ DET,W,240,79,35,86,40.7,4,9,44.4,5,7,71.4,18,26,44,17,6,2,8,12,12
12/20/1997,MIL,GSW @ PHX,L,240,78,28,73,38.4,4,13,30.8,18,26,69.2,11,25,36,18,9,2,15,20,-20
12/19/1997,CLE,GSW @ PHX,W,240,104,39,77,50.6,4,13,30.8,22,29,75.9,8,27,35,28,12,7,13,22,27
12/17/1997,IND,GSW @ LAC,L,240,80,31,81,38.3,4,12,33.3,14,20,70.0,11,39,50,17,4,8,10,28,-7
12/16/1997,DET,GSW @ LAC,W,240,83,36,79,45.6,2,9,22.2,9,15,60.0,9,32,41,20,9,5,15,17,5
12/13/1997,PHI,UTA @ WAS,W,240,95,38,83,45.8,6,16,37.5,13,18,72.2,21,29,50,25,8,8,15,23,12
12/11/1997,MIN,MIN @ NYK,W,240,107,33,83,39.8,5,16,31.3,36,44,81.8,13,26,39,18,9,4,14,27,4
12/09/1997,CHI,MIN @ NYK,L,240,82,29,81,35.8,4,14,28.6,20,31,64.5,17,27,44,16,9,5,18,25,-18
12/07/1997,PHI,PHI @ ORL,L,240,78,29,83,34.9,3,17,17.6,17,19,89.5,18,25,43,18,11,1,18,24,-15
12/06/1997,CHH,PHI @ ORL,W,240,90,33,72,45.8,6,10,60.0,18,23,78.3,10,39,49,24,6,3,24,26,11
12/04/1997,DAL,PHI @ ORL,L,240,91,38,76,50.0,4,11,36.4,11,12,91.7,11,32,43,21,4,5,21,27,-14
12/02/1997,SAS,CHH @ MIL,L,240,84,32,81,39.5,1,11,9.1,19,26,73.1,14,31,45,18,8,5,13,28,-6
11/29/1997,PHX,VAN @ DET,W,240,102,37,81,45.7,3,9,33.3,25,29,86.2,13,33,46,25,13,3,18,18,22
11/28/1997,DET,VAN @ DET,L,240,78,24,69,34.8,4,14,28.6,26,32,81.3,5,32,37,16,6,10,14,25,-8
11/23/1997,VAN,SAC @ LAC,W,240,104,41,81,50.6,3,11,27.3,19,29,65.5,15,33,48,32,9,3,13,26,20
11/21/1997,WAS,SAS @ UTA,W,240,104,42,79,53.2,3,10,30.0,17,22,77.3,10,36,46,26,7,4,18,23,22
11/20/1997,ATL,SAS @ UTA,W,240,100,44,84,52.4,5,10,50.0,7,15,46.7,14,31,45,19,8,1,10,23,21
11/18/1997,HOU,WAS @ PHI,L,240,84,28,76,36.8,4,16,25.0,24,31,77.4,11,29,40,12,8,8,20,31,-11
11/15/1997,SAC,NJN @ DET,W,240,114,41,75,54.7,6,10,60.0,26,28,92.9,11,32,43,24,9,4,15,27,27
11/12/1997,TOR,NJN @ DET,W,240,93,37,81,45.7,3,13,23.1,16,21,76.2,14,31,45,27,9,6,19,18,23
11/11/1997,DEN,MIL @ PHX,W,240,93,36,74,48.6,5,16,31.3,16,22,72.7,12,27,39,28,13,7,19,21,3
11/09/1997,SAC,MIL @ PHX,L,240,78,35,78,44.9,0,12,0.0,8,18,44.4,13,23,36,23,7,2,17,24,-8
11/07/1997,LAL,POR @ HOU,L,240,94,32,78,41.0,3,15,20.0,27,29,93.1,11,30,41,19,5,6,16,33,-5
11/06/1997,PHX,POR @ HOU,W,240,105,43,89,48.3,7,10,70.0,12,16,75.0,12,40,52,28,7,3,11,24,30
11/04/1997,BOS,GSW @ TOR,W,240,102,33,68,48.5,3,11,27.3,33,43,76.7,13,41,54,19,14,7,24,24,32
11/02/1997,DET,GSW @ TOR,L,240,86,32,74,43.2,5,18,27.8,17,24,70.8,14,31,45,18,3,9,21,28,-8
