,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/21/1991,NJN,DET @ CHI,W,240,120,43,81,53.1,4,9,44.4,30,35,85.7,10,28,38,26,4,3,12,21,10
04/19/1991,WAS,DET @ CHI,W,240,112,37,88,42.0,4,12,33.3,34,39,87.2,21,35,56,22,5,10,15,22,5
04/17/1991,CLE,SAC @ POR,L,240,102,41,84,48.8,4,8,50.0,16,22,72.7,12,27,39,27,5,2,16,24,-10
04/16/1991,ATL,SAC @ POR,W,240,113,48,89,53.9,4,7,57.1,13,17,76.5,14,30,44,26,4,2,19,28,7
04/14/1991,POR,HOU @ SEA,L,240,119,47,103,45.6,6,17,35.3,19,21,90.5,13,21,34,25,10,1,16,24,-20
04/13/1991,SEA,HOU @ SEA,L,240,96,36,73,49.3,3,8,37.5,21,25,84.0,14,27,41,16,5,2,23,23,-9
04/11/1991,SAC,ORL @ SAC,L,240,96,35,78,44.9,2,6,33.3,24,30,80.0,10,34,44,20,9,7,19,25,-8
04/09/1991,LAC,ORL @ SAC,W,240,110,45,81,55.6,3,7,42.9,17,24,70.8,12,30,42,19,7,6,19,23,10
04/08/1991,UTH,ORL @ SAC,L,240,95,36,79,45.6,3,10,30.0,20,27,74.1,12,22,34,16,8,2,19,31,-16
04/06/1991,BOS,SEA @ DEN,W,240,102,39,86,45.3,5,14,35.7,19,22,86.4,13,20,33,19,7,4,12,17,4
04/05/1991,POR,SEA @ DEN,L,240,98,34,80,42.5,4,11,36.4,26,36,72.2,10,27,37,21,8,1,12,24,-17
04/02/1991,CHI,SAN @ MIL,L,240,102,40,73,54.8,5,12,41.7,17,19,89.5,10,26,36,20,14,2,28,25,-4
03/30/1991,HOU,CLE @ PHL,W,240,114,42,78,53.8,5,10,50.0,25,34,73.5,11,40,51,30,2,4,18,28,32
03/28/1991,SAN,CLE @ PHL,L,240,95,34,87,39.1,3,9,33.3,24,32,75.0,15,25,40,17,12,2,15,23,-24
03/27/1991,DAL,CLE @ PHL,W,240,97,35,74,47.3,0,4,0.0,27,43,62.8,12,36,48,17,9,3,11,23,12
03/25/1991,GOS,UTH @ LAC,W,240,115,42,80,52.5,6,15,40.0,25,32,78.1,13,32,45,28,9,6,23,25,9
03/23/1991,DAL,UTH @ LAC,W,240,105,40,88,45.5,2,6,33.3,23,29,79.3,13,34,47,21,10,3,15,21,12
03/21/1991,SAN,MIA @ ATL,W,240,105,39,80,48.8,3,12,25.0,24,32,75.0,7,28,35,21,8,4,13,24,3
03/18/1991,PHL,ATL @ CHI,L,240,91,36,89,40.4,5,16,31.3,14,22,63.6,14,29,43,19,13,2,16,26,-8
03/16/1991,DET,ATL @ CHI,L,240,99,39,86,45.3,0,10,0.0,21,30,70.0,17,27,44,11,4,2,16,26,-7
03/14/1991,HOU,ATL @ PHX,L,240,95,39,99,39.4,1,7,14.3,16,21,76.2,20,36,56,26,4,4,14,16,-24
03/10/1991,LAL,BOS @ UTH,L,240,101,41,91,45.1,5,11,45.5,14,22,63.6,12,28,40,22,5,2,15,23,-14
03/08/1991,DEN,UTH @ NYK,W,240,129,50,97,51.5,6,9,66.7,23,28,82.1,11,46,57,33,1,6,16,27,16
03/06/1991,LAC,UTH @ NYK,W,240,89,33,79,41.8,1,7,14.3,22,32,68.8,14,36,50,22,10,3,19,19,3
03/04/1991,UTH,PHX @ NYK,L,240,88,36,84,42.9,1,7,14.3,15,18,83.3,12,23,35,21,4,1,12,22,-18
03/02/1991,DEN,PHX @ NYK,L,240,111,31,91,34.1,4,9,44.4,45,55,81.8,14,36,50,14,5,3,17,25,-15
03/01/1991,LAL,CLE @ IND,L,240,101,40,86,46.5,2,3,66.7,19,25,76.0,17,29,46,28,5,3,16,22,-14
02/27/1991,PHX,CLE @ IND,W,240,124,46,90,51.1,5,9,55.6,27,40,67.5,14,26,40,30,8,5,14,29,8
02/26/1991,GOS,CLE @ IND,W,240,131,43,82,52.4,4,11,36.4,41,51,80.4,13,34,47,26,7,5,17,29,12
