,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/10/2022,MIA,CHI @ MIN,W,240,125,45,91,49.5,23,58,39.7,12,14,85.7,6,42,48,33,4,3,10,16,14
04/07/2022,CHA,NYK @ WAS,L,240,101,38,95,40.0,15,48,31.3,10,13,76.9,8,35,43,27,6,4,16,22,-27
04/05/2022,CLE,NYK @ WAS,W,240,120,47,93,50.5,16,35,45.7,10,15,66.7,8,35,43,31,9,8,7,19,5
04/03/2022,NYK,PHI @ IND,L,240,88,30,85,35.3,12,44,27.3,16,27,59.3,8,32,40,18,5,2,11,12,-30
04/01/2022,TOR,PHI @ IND,L,240,89,34,79,43.0,11,35,31.4,10,11,90.9,9,36,45,24,6,4,22,14,-13
03/30/2022,WAS,IND @ BOS,L,240,110,40,96,41.7,11,34,32.4,19,22,86.4,11,31,42,21,8,5,12,23,-17
03/28/2022,CLE,LAL @ DAL,L,240,101,42,87,48.3,10,37,27.0,7,13,53.8,8,37,45,31,6,1,17,24,-6
03/26/2022,SAC,LAL @ DAL,L,265,110,45,106,42.5,13,36,36.1,7,7,100,15,42,57,27,9,3,13,20,-4
03/23/2022,OKC,NYK @ MIA,L,240,102,36,93,38.7,17,51,33.3,13,16,81.3,9,36,45,24,3,3,11,22,-16
03/22/2022,GSW,LAC @ DEN,W,240,94,34,79,43.0,10,36,27.8,16,20,80.0,6,33,39,25,9,6,14,14,4
03/20/2022,OKC,LAC @ DEN,W,240,90,32,83,38.6,7,31,22.6,19,24,79.2,15,45,60,22,11,4,21,17,5
03/17/2022,DET,LAL @ TOR,L,240,120,47,97,48.5,11,30,36.7,15,21,71.4,10,35,45,24,3,4,14,21,-14
03/15/2022,BKN,BKN @ ORL,L,240,108,36,95,37.9,15,41,36.6,21,27,77.8,11,26,37,25,2,4,12,25,-42
03/13/2022,PHI,BKN @ ORL,L,265,114,41,91,45.1,18,43,41.9,14,20,70.0,8,42,50,28,7,7,12,27,-2
03/11/2022,MIN,MIN @ MIA,W,240,118,40,86,46.5,16,40,40.0,22,25,88.0,10,39,49,31,4,3,12,11,8
03/09/2022,NOP,MIN @ MIA,W,240,108,36,76,47.4,14,37,37.8,22,26,84.6,7,38,45,25,4,1,19,20,6
03/08/2022,PHX,NYK @ DAL,L,240,99,35,92,38.0,7,39,17.9,22,25,88.0,8,45,53,17,6,2,12,20,-3
03/05/2022,MEM,PHI @ MIA,L,240,96,37,86,43.0,11,35,31.4,11,16,68.8,1,40,41,25,7,5,12,20,-28
03/04/2022,TOR,PHI @ MIA,W,240,103,36,95,37.9,11,37,29.7,20,21,95.2,12,43,55,24,5,4,11,18,6
03/02/2022,IND,IND @ ORL,L,265,114,44,97,45.4,10,32,31.3,16,20,80.0,12,40,52,22,12,5,20,28,-8
02/28/2022,IND,IND @ ORL,W,240,119,45,96,46.9,12,37,32.4,17,22,77.3,10,29,39,29,10,2,11,19,16
02/25/2022,HOU,BOS @ DET,W,240,119,42,83,50.6,13,36,36.1,22,29,75.9,10,44,54,20,7,4,19,22,8
02/16/2022,ATL,MIA @ CHA,L,240,109,42,98,42.9,13,41,31.7,12,13,92.3,12,33,45,23,3,5,13,19,-21
02/14/2022,DEN,MIA @ CHA,L,240,111,40,91,44.0,11,39,28.2,20,23,87.0,11,31,42,24,16,5,15,19,-10
02/12/2022,PHX,GSW @ LAC,L,240,105,37,87,42.5,15,41,36.6,16,24,66.7,4,40,44,25,2,2,15,9,-27
02/11/2022,UTA,GSW @ LAC,L,240,99,37,84,44.0,13,35,37.1,12,16,75.0,9,31,40,23,12,5,18,15,-15
02/08/2022,POR,MIL @ PHX,W,240,113,44,90,48.9,19,38,50.0,6,8,75.0,10,40,50,34,8,7,15,18,18
02/06/2022,BOS,TOR @ CHA,L,240,83,29,81,35.8,5,26,19.2,20,21,95.2,8,32,40,17,8,5,19,16,-33
02/05/2022,MEM,TOR @ CHA,L,240,115,39,90,43.3,17,48,35.4,20,29,69.0,7,31,38,27,2,2,9,20,-20
02/02/2022,IND,PHX @ ATL,W,240,119,42,95,44.2,11,35,31.4,24,26,92.3,9,43,52,29,5,3,12,21,1
02/01/2022,CHI,PHX @ ATL,L,240,115,46,93,49.5,14,39,35.9,9,11,81.8,3,33,36,33,7,4,9,18,-11
01/30/2022,DAL,LAC @ IND,W,240,110,43,84,51.2,11,34,32.4,13,16,81.3,9,31,40,26,8,1,16,16,2
01/28/2022,DET,LAC @ IND,W,240,119,41,83,49.4,12,25,48.0,25,26,96.2,8,39,47,28,5,7,17,22,16
01/26/2022,LAC,LAL @ CHA,L,240,102,38,84,45.2,9,35,25.7,17,22,77.3,8,31,39,29,9,3,13,23,-9
01/23/2022,CHI,SAS @ HOU,W,240,114,42,80,52.5,12,26,46.2,18,23,78.3,3,32,35,31,7,8,14,25,19
01/21/2022,LAL,SAS @ HOU,L,240,105,36,81,44.4,11,40,27.5,22,29,75.9,3,32,35,23,6,9,18,21,-11
01/19/2022,PHI,DET @ UTA,L,240,110,40,90,44.4,18,35,51.4,12,16,75.0,9,34,43,26,4,4,11,19,-13
01/17/2022,POR,IND @ LAC,L,240,88,34,90,37.8,8,32,25.0,12,20,60.0,10,40,50,21,9,7,16,15,-10
01/15/2022,DAL,IND @ LAC,L,240,92,37,77,48.1,7,26,26.9,11,16,68.8,5,32,37,16,7,3,17,26,-16
01/14/2022,CHA,BOS @ PHI,W,240,116,45,87,51.7,15,45,33.3,11,15,73.3,4,39,43,32,9,4,20,18,7
01/12/2022,WAS,BOS @ PHI,L,240,106,41,99,41.4,11,35,31.4,13,16,81.3,18,31,49,31,6,6,9,16,-6
01/09/2022,WAS,MIN @ NOP,L,240,100,38,95,40.0,9,28,32.1,15,16,93.8,9,33,42,18,9,6,8,21,-2
01/08/2022,DET,ORL @ DET,L,240,92,29,86,33.7,14,46,30.4,20,23,87.0,8,36,44,25,6,9,13,20,-5
01/05/2022,PHI,ORL @ DET,L,240,106,40,90,44.4,12,39,30.8,14,20,70.0,14,33,47,22,9,3,19,30,-10
01/03/2022,CHI,PHX @ NOP,L,240,98,36,85,42.4,10,27,37.0,16,18,88.9,5,39,44,24,5,2,13,17,-4
01/02/2022,BOS,PHX @ NOP,L,265,111,40,95,42.1,9,27,33.3,22,27,81.5,10,35,45,17,12,3,16,24,-5
12/30/2021,MIL,GSW @ UTA,L,240,118,42,87,48.3,13,36,36.1,21,27,77.8,6,27,33,26,5,1,10,26,-18
12/28/2021,MIL,CLE @ NOP,L,240,110,38,83,45.8,12,39,30.8,22,26,84.6,7,30,37,24,7,4,13,25,-17
12/26/2021,MIA,CLE @ NOP,L,240,83,31,72,43.1,10,32,31.3,11,17,64.7,8,35,43,17,6,4,19,19,-10
12/23/2021,NOP,DAL @ UTA,L,240,104,38,88,43.2,9,32,28.1,19,21,90.5,10,34,44,19,6,11,9,26,-6
12/22/2021,ATL,DAL @ UTA,W,240,104,38,85,44.7,11,37,29.7,17,23,73.9,8,32,40,27,11,5,10,24,6
12/18/2021,BKN,SAS @ LAC,W,240,100,39,94,41.5,10,31,32.3,12,13,92.3,12,38,50,20,6,4,16,14,7
12/17/2021,MIA,SAS @ LAC,L,240,105,43,89,48.3,11,32,34.4,8,10,80.0,9,27,36,23,10,5,11,19,-10
12/15/2021,ATL,NYK @ HOU,L,240,99,35,90,38.9,10,35,28.6,19,21,90.5,12,34,46,25,4,2,17,17,-12
