,0
Aaron Nesmith,0.7771174907684326
Al Horford,25.70978355407715
Daniel Theis,17.713306427001953
Derrick White,13.907182693481445
Grant Williams,19.646381378173828
Jaylen Brown,37.65642166137695
Jayson Tatum,40.47069549560547
Juwan Morgan,0.6953077912330627
Luke Kornet,-0.0013157539069652557
Malik Fitts,-3.72009015083313
Marcus Smart,45.062232971191406
Nik Stauskas,0.5885608196258545
Payton Pritchard,7.089245796203613
Robert Williams III,27.47138214111328
Sam Hauser,-0.5952066779136658
