,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Buddy Hield,44:03,6.0,17.0,35.3,4.0,12.0,33.3,1.0,1.0,100.0,2.0,4.0,6.0,3.0,2.0,0.0,5.0,3.0,17.0,5.0,03/02/2022,Orlando Magic,32.5
Oshae Brissett,28:20,1.0,7.0,14.3,1.0,3.0,33.3,3.0,4.0,75.0,2.0,5.0,7.0,2.0,1.0,1.0,0.0,1.0,6.0,-9.0,03/02/2022,Orlando Magic,22.25
Isaiah Jackson,22:59,8.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,1.0,2.0,6.0,16.0,-9.0,03/02/2022,Orlando Magic,27.75
Malcolm Brogdon,41:14,8.0,18.0,44.4,3.0,5.0,60.0,12.0,15.0,80.0,2.0,9.0,11.0,8.0,2.0,1.0,1.0,0.0,31.0,5.0,03/02/2022,Orlando Magic,63.75
Tyrese Haliburton,40:13,7.0,16.0,43.8,3.0,10.0,30.0,4.0,6.0,66.7,1.0,2.0,3.0,6.0,3.0,2.0,4.0,2.0,21.0,-5.0,03/02/2022,Orlando Magic,43.25
Goga Bitadze,2:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,03/02/2022,Orlando Magic,0.75
Lance Stephenson,13:25,3.0,8.0,37.5,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,03/02/2022,Orlando Magic,7.75
Jalen Smith,37:13,4.0,7.0,57.1,1.0,3.0,33.3,6.0,6.0,100.0,3.0,12.0,15.0,0.0,1.0,1.0,2.0,1.0,15.0,27.0,03/02/2022,Orlando Magic,37.25
Duane Washington Jr.,17:07,1.0,9.0,11.1,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,10.0,03/02/2022,Orlando Magic,9.0
Terry Taylor,17:50,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,6.0,14.0,03/02/2022,Orlando Magic,14.75
