,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Justin Holiday,27:46,4.0,10.0,40.0,3.0,8.0,37.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,11.0,5.0,01/19/2022,Los Angeles Lakers,24.25
Torrey Craig,31:29,2.0,12.0,16.7,1.0,7.0,14.3,0.0,0.0,0.0,4.0,9.0,13.0,2.0,0.0,2.0,1.0,3.0,5.0,15.0,01/19/2022,Los Angeles Lakers,28.25
Domantas Sabonis,35:22,9.0,12.0,75.0,2.0,2.0,100.0,0.0,0.0,0.0,5.0,7.0,12.0,10.0,0.0,1.0,1.0,4.0,20.0,10.0,01/19/2022,Los Angeles Lakers,52.5
Caris LeVert,27:14,12.0,16.0,75.0,3.0,4.0,75.0,3.0,4.0,75.0,2.0,6.0,8.0,2.0,1.0,0.0,3.0,4.0,30.0,3.0,01/19/2022,Los Angeles Lakers,45.0
Malcolm Brogdon,26:14,7.0,14.0,50.0,0.0,2.0,0.0,5.0,5.0,100.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,2.0,19.0,4.0,01/19/2022,Los Angeles Lakers,34.0
Chris Duarte,32:16,4.0,13.0,30.8,2.0,4.0,50.0,1.0,1.0,100.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0,11.0,7.0,01/19/2022,Los Angeles Lakers,26.25
Goga Bitadze,3:03,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,01/19/2022,Los Angeles Lakers,7.75
Oshae Brissett,15:54,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,-6.0,01/19/2022,Los Angeles Lakers,9.0
Jeremy Lamb,24:42,2.0,5.0,40.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,6.0,01/19/2022,Los Angeles Lakers,8.0
Lance Stephenson,6:25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,01/19/2022,Los Angeles Lakers,-0.5
Isaiah Jackson,9:35,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,-3.0,01/19/2022,Los Angeles Lakers,6.0
